iri,equivalent_class
TBD:0004741,DOID:9275
TBD:0004742,DOID:9277
TBD:0004743,DOID:9279
TBD:0004744,DOID:9283
TBD:0004745,DOID:9286
TBD:0004746,DOID:929
TBD:0004747,DOID:9296
TBD:0004748,DOID:9297
TBD:0004749,DOID:9299
TBD:0004750,DOID:93
TBD:0004751,DOID:930
TBD:0004752,DOID:9300
TBD:0004753,DOID:9306
TBD:0004754,DOID:9307
TBD:0004755,DOID:931
TBD:0004756,DOID:9310
TBD:0004757,DOID:9312
TBD:0004758,DOID:9335
TBD:0004759,DOID:9336
TBD:0004760,DOID:9339
TBD:0004761,DOID:9341
TBD:0004762,DOID:9346
TBD:0004763,DOID:9348
TBD:0004764,DOID:9358
TBD:0004765,DOID:9360
TBD:0004766,DOID:9362
TBD:0004767,DOID:9365
TBD:0004768,DOID:9368
TBD:0004769,DOID:9369
TBD:0004770,DOID:9370
TBD:0004771,DOID:9375
TBD:0004772,DOID:9378
TBD:0004773,DOID:9383
TBD:0004774,DOID:9384
TBD:0004775,DOID:9388
TBD:0004776,DOID:9389
TBD:0004777,DOID:9396
TBD:0004778,DOID:9401
TBD:0004779,DOID:9402
TBD:0004780,DOID:9407
TBD:0004781,DOID:9408
TBD:0004782,DOID:9409
TBD:0004783,DOID:9410
TBD:0004784,DOID:9415
TBD:0004785,DOID:9423
TBD:0004786,DOID:9439
TBD:0004787,DOID:9442
TBD:0004788,DOID:9445
TBD:0004789,DOID:9446
TBD:0004790,DOID:9452
TBD:0004791,DOID:9455
TBD:0004792,DOID:9459
TBD:0004793,DOID:9460
TBD:0004794,DOID:9461
TBD:0004795,DOID:9463
TBD:0004796,DOID:9471
TBD:0004797,DOID:9473
TBD:0004798,DOID:9476
TBD:0004799,DOID:9483
TBD:0004800,DOID:949
TBD:0004801,DOID:9496
TBD:0004802,DOID:9498
TBD:0004803,DOID:9499
TBD:0004804,DOID:950
TBD:0004805,DOID:9500
TBD:0004806,DOID:9502
TBD:0004807,DOID:9503
TBD:0004808,DOID:9504
TBD:0004809,DOID:9505
TBD:0004810,DOID:9506
TBD:0004811,DOID:9512
TBD:0004812,DOID:952
TBD:0004813,DOID:9534
TBD:0004814,DOID:9540
TBD:0004815,DOID:9541
TBD:0004816,DOID:9544
TBD:0004817,DOID:9547
TBD:0004818,DOID:955
TBD:0004819,DOID:9550
TBD:0004820,DOID:956
TBD:0004821,DOID:9561
TBD:0004822,DOID:9563
TBD:0004823,DOID:9565
TBD:0004824,DOID:9577
TBD:0004825,DOID:9588
TBD:0004826,DOID:9589
TBD:0004827,DOID:959
TBD:0004828,DOID:9590
TBD:0004829,DOID:9597
TBD:0004830,DOID:9598
TBD:0004831,DOID:9599
TBD:0004832,DOID:960
TBD:0004833,DOID:9600
TBD:0004834,DOID:9601
TBD:0004835,DOID:9602
TBD:0004836,DOID:9603
TBD:0004837,DOID:961
TBD:0004838,DOID:9617
TBD:0004839,DOID:962
TBD:0004840,DOID:9621
TBD:0004841,DOID:9622
TBD:0004842,DOID:9637
TBD:0004843,DOID:9650
TBD:0004844,DOID:9655
TBD:0004845,DOID:9663
TBD:0004846,DOID:9667
TBD:0004847,DOID:9669
TBD:0004848,DOID:9673
TBD:0004849,DOID:9675
TBD:0004850,DOID:9682
TBD:0004851,DOID:9694
TBD:0004852,DOID:9697
TBD:0004853,DOID:9698
TBD:0004854,DOID:9699
TBD:0004855,DOID:970
TBD:0004856,DOID:9709
TBD:0004857,DOID:971
TBD:0004858,DOID:9714
TBD:0004859,DOID:9717
TBD:0004860,DOID:9720
TBD:0004861,DOID:9722
TBD:0004862,DOID:9723
TBD:0004863,DOID:9724
TBD:0004864,DOID:9735
TBD:0004865,DOID:9736
TBD:0004866,DOID:9739
TBD:0004867,DOID:974
TBD:0004868,DOID:9741
TBD:0004869,DOID:9742
TBD:0004870,DOID:9743
TBD:0004871,DOID:9745
TBD:0004872,DOID:9746
TBD:0004873,DOID:9749
TBD:0004874,DOID:9754
TBD:0004875,DOID:9766
TBD:0004876,DOID:9767
TBD:0004877,DOID:9771
TBD:0004878,DOID:9773
TBD:0004879,DOID:9776
TBD:0004880,DOID:9779
TBD:0004881,DOID:9788
TBD:0004882,DOID:979
TBD:0004883,DOID:9794
TBD:0004884,DOID:9799
TBD:0004885,DOID:980
TBD:0004886,DOID:981
TBD:0004887,DOID:9810
TBD:0004888,DOID:9811
TBD:0004889,DOID:9820
TBD:0004890,DOID:9822
TBD:0004891,DOID:9834
TBD:0004892,DOID:9835
TBD:0004893,DOID:9837
TBD:0004894,DOID:9838
TBD:0004895,DOID:9839
TBD:0004896,DOID:9840
TBD:0004897,DOID:9841
TBD:0004898,DOID:9842
TBD:0004899,DOID:9843
TBD:0004900,DOID:9847
TBD:0004901,DOID:9854
TBD:0004902,DOID:9857
TBD:0004903,DOID:9858
TBD:0004904,DOID:9867
TBD:0004905,DOID:9868
TBD:0004906,DOID:9869
TBD:0004907,DOID:987
TBD:0004908,DOID:9870
TBD:0004909,DOID:9877
TBD:0004910,DOID:988
TBD:0004911,DOID:9880
TBD:0004912,DOID:9884
TBD:0004913,DOID:9888
TBD:0004914,DOID:9892
TBD:0004915,DOID:9893
TBD:0004916,DOID:9898
TBD:0004917,DOID:9908
TBD:0004918,DOID:9910
TBD:0004919,DOID:9911
TBD:0004920,DOID:9912
TBD:0004921,DOID:992
TBD:0004922,DOID:9923
TBD:0004923,DOID:9935
TBD:0004924,DOID:9936
TBD:0004925,DOID:9937
TBD:0004926,DOID:9938
TBD:0004927,DOID:9939
TBD:0004928,DOID:9942
TBD:0004929,DOID:9945
TBD:0004930,DOID:9946
TBD:0004931,DOID:9948
TBD:0004932,DOID:9954
TBD:0004933,DOID:9955
TBD:0004934,DOID:9957
TBD:0004935,DOID:9969
TBD:0004936,DOID:997
TBD:0004937,DOID:9971
TBD:0004938,DOID:9973
TBD:0004939,DOID:9977
TBD:0004940,DOID:9978
TBD:0004941,DOID:998
TBD:0004942,DOID:9986
TBD:0004943,DOID:9987
TBD:0004944,DOID:9988
TBD:0004945,DOID:999
TBD:0004946,DOID:9993
TBD:0004947,EFO:0000094
TBD:0004948,EFO:0000095
TBD:0004949,EFO:0000096
TBD:0004950,EFO:0000178
TBD:0004951,EFO:0000180
TBD:0004952,EFO:0000183
TBD:0004953,EFO:0000186
TBD:0004954,EFO:0000191
TBD:0004955,EFO:0000195
TBD:0004956,EFO:0000196
TBD:0004957,EFO:0000197
TBD:0004958,EFO:0000199
TBD:0004959,EFO:0000200
TBD:0004960,EFO:0000203
TBD:0004961,EFO:0000205
TBD:0004962,EFO:0000206
TBD:0004963,EFO:0000209
TBD:0004964,EFO:0000211
TBD:0004965,EFO:0000216
TBD:0004966,EFO:0000217
TBD:0004967,EFO:0000220
TBD:0004968,EFO:0000223
TBD:0004969,EFO:0000225
TBD:0004970,EFO:0000228
TBD:0004971,EFO:0000231
TBD:0004972,EFO:0000232
TBD:0004973,EFO:0000233
TBD:0004974,EFO:0000239
TBD:0004975,EFO:0000249
TBD:0004976,EFO:0000253
TBD:0004977,EFO:0000255
TBD:0004978,EFO:0000266
TBD:0004979,EFO:0000270
TBD:0004980,EFO:0000274
TBD:0004981,EFO:0000275
TBD:0004982,EFO:0000278
TBD:0004983,EFO:0000279
TBD:0004984,EFO:0000281
TBD:0004985,EFO:0000289
TBD:0004986,EFO:0000292
TBD:0004987,EFO:0000294
TBD:0004988,EFO:0000304
TBD:0004989,EFO:0000305
TBD:0004990,EFO:0000306
TBD:0004991,EFO:0000308
TBD:0004992,EFO:0000311
TBD:0004993,EFO:0000313
TBD:0004994,EFO:0000318
TBD:0004995,EFO:0000319
TBD:0004996,EFO:0000330
TBD:0004997,EFO:0000331
TBD:0004998,EFO:0000332
TBD:0004999,EFO:0000333
TBD:0005000,EFO:0000335
TBD:0005001,EFO:0000337
TBD:0005002,EFO:0000341
TBD:0005003,EFO:0000342
TBD:0005004,EFO:0000348
TBD:0005005,EFO:0000349
TBD:0005006,EFO:0000350
TBD:0005007,EFO:0000364
TBD:0005008,EFO:0000365
TBD:0005009,EFO:0000373
TBD:0005010,EFO:0000378
TBD:0005011,EFO:0000384
TBD:0005012,EFO:0000389
TBD:0005013,EFO:0000394
TBD:0005014,EFO:0000398
TBD:0005015,EFO:0000400
TBD:0005016,EFO:0000401
TBD:0005017,EFO:0000402
TBD:0005018,EFO:0000403
TBD:0005019,EFO:0000404
TBD:0005020,EFO:0000405
TBD:0005021,EFO:0000407
TBD:0005022,EFO:0000430
TBD:0005023,EFO:0000432
TBD:0005024,EFO:0000464
TBD:0005025,EFO:0000465
TBD:0005026,EFO:0000466
TBD:0005027,EFO:0000474
TBD:0005028,EFO:0000478
TBD:0005029,EFO:0000479
TBD:0005030,EFO:0000495
TBD:0005031,EFO:0000497
TBD:0005032,EFO:0000499
TBD:0005033,EFO:0000500
TBD:0005034,EFO:0000501
TBD:0005035,EFO:0000502
TBD:0005036,EFO:0000503
TBD:0005037,EFO:0000504
TBD:0005038,EFO:0000508
TBD:0005039,EFO:0000512
TBD:0005040,EFO:0000514
TBD:0005041,EFO:0000516
TBD:0005042,EFO:0000524
TBD:0005043,EFO:0000536
TBD:0005044,EFO:0000537
TBD:0005045,EFO:0000538
TBD:0005046,EFO:0000540
TBD:0005047,EFO:0000545
TBD:0005048,EFO:0000549
TBD:0005049,EFO:0000551
TBD:0005050,EFO:0000552
TBD:0005051,EFO:0000553
TBD:0005052,EFO:0000555
TBD:0005053,EFO:0000556
TBD:0005054,EFO:0000557
TBD:0005055,EFO:0000558
TBD:0005056,EFO:0000559
TBD:0005057,EFO:0000563
TBD:0005058,EFO:0000564
TBD:0005059,EFO:0000565
TBD:0005060,EFO:0000569
TBD:0005061,EFO:0000571
TBD:0005062,EFO:0000574
TBD:0005063,EFO:0000580
TBD:0005064,EFO:0000584
TBD:0005065,EFO:0000588
TBD:0005066,EFO:0000589
TBD:0005067,EFO:0000595
TBD:0005068,EFO:0000612
TBD:0005069,EFO:0000614
TBD:0005070,EFO:0000616
TBD:0005071,EFO:0000618
TBD:0005072,EFO:0000621
TBD:0005073,EFO:0000625
TBD:0005074,EFO:0000639
TBD:0005075,EFO:0000641
TBD:0005076,EFO:0000649
TBD:0005077,EFO:0000650
TBD:0005078,EFO:0000653
TBD:0005079,EFO:0000662
TBD:0005080,EFO:0000666
TBD:0005081,EFO:0000668
TBD:0005082,EFO:0000673
TBD:0005083,EFO:0000676
TBD:0005084,EFO:0000677
TBD:0005085,EFO:0000678
TBD:0005086,EFO:0000681
TBD:0005087,EFO:0000684
TBD:0005088,EFO:0000685
TBD:0005089,EFO:0000691
TBD:0005090,EFO:0000692
TBD:0005091,EFO:0000694
TBD:0005092,EFO:0000698
TBD:0005093,EFO:0000701
TBD:0005094,EFO:0000705
TBD:0005095,EFO:0000706
TBD:0005096,EFO:0000707
TBD:0005097,EFO:0000708
TBD:0005098,EFO:0000712
TBD:0005099,EFO:0000713
TBD:0005100,EFO:0000717
TBD:0005101,EFO:0000729
TBD:0005102,EFO:0000730
TBD:0005103,EFO:0000736
TBD:0005104,EFO:0000737
TBD:0005105,EFO:0000756
TBD:0005106,EFO:0000759
TBD:0005107,EFO:0000762
TBD:0005108,EFO:0000763
TBD:0005109,EFO:0000764
TBD:0005110,EFO:0000767
TBD:0005111,EFO:0000769
TBD:0005112,EFO:0000770
TBD:0005113,EFO:0000771
TBD:0005114,EFO:0000772
TBD:0005115,EFO:0000773
TBD:0005116,EFO:0000775
TBD:0005117,EFO:0000776
TBD:0005118,EFO:0000777
TBD:0005119,EFO:0000778
TBD:0005120,EFO:0000779
TBD:0005121,EFO:0000780
TBD:0005122,EFO:0000781
TBD:0005123,EFO:0000782
TBD:0005124,EFO:0001054
TBD:0005125,EFO:0001055
TBD:0005126,EFO:0001056
TBD:0005127,EFO:0001057
TBD:0005128,EFO:0001058
TBD:0005129,EFO:0001059
TBD:0005130,EFO:0001060
TBD:0005131,EFO:0001061
TBD:0005132,EFO:0001062
TBD:0005133,EFO:0001065
TBD:0005134,EFO:0001066
TBD:0005135,EFO:0001067
TBD:0005136,EFO:0001068
TBD:0005137,EFO:0001069
TBD:0005138,EFO:0001071
TBD:0005139,EFO:0001074
TBD:0005140,EFO:0001075
TBD:0005141,EFO:0001076
TBD:0005142,EFO:0001077
TBD:0005143,EFO:0001078
TBD:0005144,EFO:0001356
TBD:0005145,EFO:0001357
TBD:0005146,EFO:0001358
TBD:0005147,EFO:0001359
TBD:0005148,EFO:0001360
TBD:0005149,EFO:0001361
TBD:0005150,EFO:0001365
TBD:0005151,EFO:0001379
TBD:0005152,EFO:0001380
TBD:0005153,EFO:0001416
TBD:0005154,EFO:0001421
TBD:0005155,EFO:0001422
TBD:0005156,EFO:0001423
TBD:0005157,EFO:0001642
TBD:0005158,EFO:0001645
TBD:0005159,EFO:0001663
TBD:0005160,EFO:0001666
TBD:0005161,EFO:0001668
TBD:0005162,EFO:0001669
TBD:0005163,EFO:0001675
TBD:0005164,EFO:0002087
TBD:0005165,EFO:0002422
TBD:0005166,EFO:0002423
TBD:0005167,EFO:0002424
TBD:0005168,EFO:0002425
TBD:0005169,EFO:0002426
TBD:0005170,EFO:0002427
TBD:0005171,EFO:0002428
TBD:0005172,EFO:0002461
TBD:0005173,EFO:0002496
TBD:0005174,EFO:0002497
TBD:0005175,EFO:0002498
TBD:0005176,EFO:0002502
TBD:0005177,EFO:0002504
TBD:0005178,EFO:0002506
TBD:0005179,EFO:0002507
TBD:0005180,EFO:0002508
TBD:0005181,EFO:0002509
TBD:0005182,EFO:0002510
TBD:0005183,EFO:0002511
TBD:0005184,EFO:0002517
TBD:0005185,EFO:0002609
TBD:0005186,EFO:0002610
TBD:0005187,EFO:0002612
TBD:0005188,EFO:0002613
TBD:0005189,EFO:0002615
TBD:0005190,EFO:0002616
TBD:0005191,EFO:0002617
TBD:0005192,EFO:0002618
TBD:0005193,EFO:0002621
TBD:0005194,EFO:0002622
TBD:0005195,EFO:0002623
TBD:0005196,EFO:0002625
TBD:0005197,EFO:0002626
TBD:0005198,EFO:0002627
TBD:0005199,EFO:0002628
TBD:0005200,EFO:0002629
TBD:0005201,EFO:0002630
TBD:0005202,EFO:0002686
TBD:0005203,EFO:0002687
TBD:0005204,EFO:0002689
TBD:0005205,EFO:0002690
TBD:0005206,EFO:0002890
TBD:0005207,EFO:0002893
TBD:0005208,EFO:0002894
TBD:0005209,EFO:0002913
TBD:0005210,EFO:0002914
TBD:0005211,EFO:0002917
TBD:0005212,EFO:0002918
TBD:0005213,EFO:0002919
TBD:0005214,EFO:0002920
TBD:0005215,EFO:0002921
TBD:0005216,EFO:0002938
TBD:0005217,EFO:0002945
TBD:0005218,EFO:0002970
TBD:0005219,EFO:0003014
TBD:0005220,EFO:0003016
TBD:0005221,EFO:0003017
TBD:0005222,EFO:0003025
TBD:0005223,EFO:0003026
TBD:0005224,EFO:0003027
TBD:0005225,EFO:0003028
TBD:0005226,EFO:0003029
TBD:0005227,EFO:0003030
TBD:0005228,EFO:0003032
TBD:0005229,EFO:0003033
TBD:0005230,EFO:0003035
TBD:0005231,EFO:0003047
TBD:0005232,EFO:0003050
TBD:0005233,EFO:0003060
TBD:0005234,EFO:0003063
TBD:0005235,EFO:0003073
TBD:0005236,EFO:0003075
TBD:0005237,EFO:0003083
TBD:0005238,EFO:0003084
TBD:0005239,EFO:0003085
TBD:0005240,EFO:0003086
TBD:0005241,EFO:0003093
TBD:0005242,EFO:0003097
TBD:0005243,EFO:0003099
TBD:0005244,EFO:0003100
TBD:0005245,EFO:0003101
TBD:0005246,EFO:0003102
TBD:0005247,EFO:0003103
TBD:0005248,EFO:0003104
TBD:0005249,EFO:0003106
TBD:0005250,EFO:0003110
TBD:0005251,EFO:0003114
TBD:0005252,EFO:0003144
TBD:0005253,EFO:0003145
TBD:0005254,EFO:0003146
TBD:0005255,EFO:0003147
TBD:0005256,EFO:0003148
TBD:0005257,EFO:0003149
TBD:0005258,EFO:0003756
TBD:0005259,EFO:0003757
TBD:0005260,EFO:0003758
TBD:0005261,EFO:0003759
TBD:0005262,EFO:0003760
TBD:0005263,EFO:0003761
TBD:0005264,EFO:0003764
TBD:0005265,EFO:0003767
TBD:0005266,EFO:0003770
TBD:0005267,EFO:0003777
TBD:0005268,EFO:0003779
TBD:0005269,EFO:0003781
TBD:0005270,EFO:0003782
TBD:0005271,EFO:0003785
TBD:0005272,EFO:0003802
TBD:0005273,EFO:0003811
TBD:0005274,EFO:0003812
TBD:0005275,EFO:0003818
TBD:0005276,EFO:0003819
TBD:0005277,EFO:0003821
TBD:0005278,EFO:0003825
TBD:0005279,EFO:0003827
TBD:0005280,EFO:0003830
TBD:0005281,EFO:0003832
TBD:0005282,EFO:0003834
TBD:0005283,EFO:0003839
TBD:0005284,EFO:0003840
TBD:0005285,EFO:0003845
TBD:0005286,EFO:0003849
TBD:0005287,EFO:0003852
TBD:0005288,EFO:0003855
TBD:0005289,EFO:0003866
TBD:0005290,EFO:0003867
TBD:0005291,EFO:0003870
TBD:0005292,EFO:0003872
TBD:0005293,EFO:0003874
TBD:0005294,EFO:0003875
TBD:0005295,EFO:0003876
TBD:0005296,EFO:0003877
TBD:0005297,EFO:0003878
TBD:0005298,EFO:0003882
TBD:0005299,EFO:0003883
TBD:0005300,EFO:0003884
TBD:0005301,EFO:0003885
TBD:0005302,EFO:0003888
TBD:0005303,EFO:0003890
TBD:0005304,EFO:0003891
TBD:0005305,EFO:0003895
TBD:0005306,EFO:0003898
TBD:0005307,EFO:0003899
TBD:0005308,EFO:0003900
TBD:0005309,EFO:0003902
TBD:0005310,EFO:0003911
TBD:0005311,EFO:0003914
TBD:0005312,EFO:0003921
TBD:0005313,EFO:0003928
TBD:0005314,EFO:0003929
TBD:0005315,EFO:0003931
TBD:0005316,EFO:0003932
TBD:0005317,EFO:0003934
TBD:0005318,EFO:0003938
TBD:0005319,EFO:0003943
TBD:0005320,EFO:0003944
TBD:0005321,EFO:0003946
TBD:0005322,EFO:0003950
TBD:0005323,EFO:0003955
TBD:0005324,EFO:0003956
TBD:0005325,EFO:0003957
TBD:0005326,EFO:0003958
TBD:0005327,EFO:0003964
TBD:0005328,EFO:0003966
TBD:0005329,EFO:0003967
TBD:0005330,EFO:0003968
TBD:0005331,EFO:0004123
TBD:0005332,EFO:0004125
TBD:0005333,EFO:0004127
TBD:0005334,EFO:0004128
TBD:0005335,EFO:0004142
TBD:0005336,EFO:0004145
TBD:0005337,EFO:0004149
TBD:0005338,EFO:0004190
TBD:0005339,EFO:0004191
TBD:0005340,EFO:0004192
TBD:0005341,EFO:0004193
TBD:0005342,EFO:0004194
TBD:0005343,EFO:0004196
TBD:0005344,EFO:0004197
TBD:0005345,EFO:0004209
TBD:0005346,EFO:0004210
TBD:0005347,EFO:0004211
TBD:0005348,EFO:0004212
TBD:0005349,EFO:0004213
TBD:0005350,EFO:0004214
TBD:0005351,EFO:0004215
TBD:0005352,EFO:0004216
TBD:0005353,EFO:0004218
TBD:0005354,EFO:0004220
TBD:0005355,EFO:0004224
TBD:0005356,EFO:0004225
TBD:0005357,EFO:0004226
TBD:0005358,EFO:0004227
TBD:0005359,EFO:0004228
TBD:0005360,EFO:0004229
TBD:0005361,EFO:0004232
TBD:0005362,EFO:0004234
TBD:0005363,EFO:0004236
TBD:0005364,EFO:0004237
TBD:0005365,EFO:0004238
TBD:0005366,EFO:0004239
TBD:0005367,EFO:0004240
TBD:0005368,EFO:0004242
TBD:0005369,EFO:0004243
TBD:0005370,EFO:0004244
TBD:0005371,EFO:0004247
TBD:0005372,EFO:0004248
TBD:0005373,EFO:0004249
TBD:0005374,EFO:0004251
TBD:0005375,EFO:0004252
TBD:0005376,EFO:0004254
TBD:0005377,EFO:0004255
TBD:0005378,EFO:0004256
TBD:0005379,EFO:0004257
TBD:0005380,EFO:0004259
TBD:0005381,EFO:0004260
TBD:0005382,EFO:0004261
TBD:0005383,EFO:0004262
TBD:0005384,EFO:0004263
TBD:0005385,EFO:0004264
TBD:0005386,EFO:0004265
TBD:0005387,EFO:0004266
TBD:0005388,EFO:0004267
TBD:0005389,EFO:0004268
TBD:0005390,EFO:0004269
TBD:0005391,EFO:0004270
TBD:0005392,EFO:0004273
TBD:0005393,EFO:0004274
TBD:0005394,EFO:0004277
TBD:0005395,EFO:0004280
TBD:0005396,EFO:0004282
TBD:0005397,EFO:0004283
TBD:0005398,EFO:0004284
TBD:0005399,EFO:0004286
TBD:0005400,EFO:0004287
TBD:0005401,EFO:0004288
TBD:0005402,EFO:0004289
TBD:0005403,EFO:0004537
TBD:0005404,EFO:0004540
TBD:0005405,EFO:0004591
TBD:0005406,EFO:0004593
TBD:0005407,EFO:0004594
TBD:0005408,EFO:0004596
TBD:0005409,EFO:0004597
TBD:0005410,EFO:0004599
TBD:0005411,EFO:0004606
TBD:0005412,EFO:0004607
TBD:0005413,EFO:0004608
TBD:0005414,EFO:0004609
TBD:0005415,EFO:0004610
TBD:0005416,EFO:0004616
TBD:0005417,EFO:0004683
TBD:0005418,EFO:0004686
TBD:0005419,EFO:0004701
TBD:0005420,EFO:0004705
TBD:0005421,EFO:0004707
TBD:0005422,EFO:0004708
TBD:0005423,EFO:0004710
TBD:0005424,EFO:0004711
TBD:0005425,EFO:0004712
TBD:0005426,EFO:0004715
TBD:0005427,EFO:0004718
TBD:0005428,EFO:0004719
TBD:0005429,EFO:0004720
TBD:0005430,EFO:0004772
TBD:0005431,EFO:0004775
TBD:0005432,EFO:0004776
TBD:0005433,EFO:0004777
TBD:0005434,EFO:0004795
TBD:0005435,EFO:0004826
TBD:0005436,EFO:0004889
TBD:0005437,EFO:0004893
TBD:0005438,EFO:0004906
TBD:0005439,EFO:0004911
TBD:0005440,EFO:0004986
TBD:0005441,EFO:0004992
TBD:0005442,EFO:0004996
TBD:0005443,EFO:0004997
TBD:0005444,EFO:0005044
TBD:0005445,EFO:0005045
TBD:0005446,EFO:0005046
TBD:0005447,EFO:0005088
TBD:0005448,EFO:0005129
TBD:0005449,EFO:0005137
TBD:0005450,EFO:0005140
TBD:0005451,EFO:0005203
TBD:0005452,EFO:0005204
TBD:0005453,EFO:0005207
TBD:0005454,EFO:0005220
TBD:0005455,EFO:0005221
TBD:0005456,EFO:0005222
TBD:0005457,EFO:0005223
TBD:0005458,EFO:0005224
TBD:0005459,EFO:0005225
TBD:0005460,EFO:0005226
TBD:0005461,EFO:0005232
TBD:0005462,EFO:0005235
TBD:0005463,EFO:0005239
TBD:0005464,EFO:0005240
TBD:0005465,EFO:0005242
TBD:0005466,EFO:0005246
TBD:0005467,EFO:0005250
TBD:0005468,EFO:0005251
TBD:0005469,EFO:0005252
TBD:0005470,EFO:0005253
TBD:0005471,EFO:0005254
TBD:0005472,EFO:0005269
TBD:0005473,EFO:0005279
TBD:0005474,EFO:0005288
TBD:0005475,EFO:0005295
TBD:0005476,EFO:0005305
TBD:0005477,EFO:0005306
TBD:0005478,EFO:0005307
TBD:0005479,EFO:0005308
TBD:0005480,EFO:0005319
TBD:0005481,EFO:0005320
TBD:0005482,EFO:0005321
TBD:0005483,EFO:0005400
TBD:0005484,EFO:0005406
TBD:0005485,EFO:0005407
TBD:0005486,EFO:0005410
TBD:0005487,EFO:0005411
TBD:0005488,EFO:0005423
TBD:0005489,EFO:0005424
TBD:0005490,EFO:0005524
TBD:0005491,EFO:0005529
TBD:0005492,EFO:0005531
TBD:0005493,EFO:0005534
TBD:0005494,EFO:0005537
TBD:0005495,EFO:0005539
TBD:0005496,EFO:0005540
TBD:0005497,EFO:0005541
TBD:0005498,EFO:0005542
TBD:0005499,EFO:0005543
TBD:0005500,EFO:0005545
TBD:0005501,EFO:0005546
TBD:0005502,EFO:0005547
TBD:0005503,EFO:0005548
TBD:0005504,EFO:0005549
TBD:0005505,EFO:0005551
TBD:0005506,EFO:0005553
TBD:0005507,EFO:0005557
TBD:0005508,EFO:0005560
TBD:0005509,EFO:0005561
TBD:0005510,EFO:0005562
TBD:0005511,EFO:0005565
TBD:0005512,EFO:0005567
TBD:0005513,EFO:0005568
TBD:0005514,EFO:0005569
TBD:0005515,EFO:0005570
TBD:0005516,EFO:0005571
TBD:0005517,EFO:0005577
TBD:0005518,EFO:0005579
TBD:0005519,EFO:0005582
TBD:0005520,EFO:0005583
TBD:0005521,EFO:0005585
TBD:0005522,EFO:0005588
TBD:0005523,EFO:0005590
TBD:0005524,EFO:0005591
TBD:0005525,EFO:0005592
TBD:0005526,EFO:0005593
TBD:0005527,EFO:0005595
TBD:0005528,EFO:0005596
TBD:0005529,EFO:0005597
TBD:0005530,EFO:0005611
TBD:0005531,EFO:0005612
TBD:0005532,EFO:0005622
TBD:0005533,EFO:0005623
TBD:0005534,EFO:0005624
TBD:0005535,EFO:0005625
TBD:0005536,EFO:0005626
TBD:0005537,EFO:0005627
TBD:0005538,EFO:0005628
TBD:0005539,EFO:0005629
TBD:0005540,EFO:0005631
TBD:0005541,EFO:0005649
TBD:0005542,EFO:0005672
TBD:0005543,EFO:0005676
TBD:0005544,EFO:0005678
TBD:0005545,EFO:0005681
TBD:0005546,EFO:0005687
TBD:0005547,EFO:0005699
TBD:0005548,EFO:0005701
TBD:0005549,EFO:0005708
TBD:0005550,EFO:0005741
TBD:0005551,EFO:0005751
TBD:0005552,EFO:0005753
TBD:0005553,EFO:0005754
TBD:0005554,EFO:0005755
TBD:0005555,EFO:0005758
TBD:0005556,EFO:0005761
TBD:0005557,EFO:0005769
TBD:0005558,EFO:0005771
TBD:0005559,EFO:0005772
TBD:0005560,EFO:0005774
TBD:0005561,EFO:0005775
TBD:0005562,EFO:0005782
TBD:0005563,EFO:0005783
TBD:0005564,EFO:0005784
TBD:0005565,EFO:0005785
TBD:0005566,EFO:0005799
TBD:0005567,EFO:0005800
TBD:0005568,EFO:0005801
TBD:0005569,EFO:0005802
TBD:0005570,EFO:0005803
TBD:0005571,EFO:0005804
TBD:0005572,EFO:0005805
TBD:0005573,EFO:0005809
TBD:0005574,EFO:0005815
TBD:0005575,EFO:0005842
TBD:0005576,EFO:0005846
TBD:0005577,EFO:0005855
TBD:0005578,EFO:0005856
TBD:0005579,EFO:0005917
TBD:0005580,EFO:0005922
TBD:0005581,EFO:0005923
TBD:0005582,EFO:0005924
TBD:0005583,EFO:0005932
TBD:0005584,EFO:0005938
TBD:0005585,EFO:0005942
TBD:0005586,EFO:0005950
TBD:0005587,EFO:0005952
TBD:0005588,EFO:0006313
TBD:0005589,EFO:0006315
TBD:0005590,EFO:0006318
TBD:0005591,EFO:0006338
TBD:0005592,EFO:0006339
TBD:0005593,EFO:0006343
TBD:0005594,EFO:0006346
TBD:0005595,EFO:0006352
TBD:0005596,EFO:0006387
TBD:0005597,EFO:0006388
TBD:0005598,EFO:0006391
TBD:0005599,EFO:0006452
TBD:0005600,EFO:0006460
TBD:0005601,EFO:0006462
TBD:0005602,EFO:0006463
TBD:0005603,EFO:0006471
TBD:0005604,EFO:0006475
TBD:0005605,EFO:0006497
TBD:0005606,EFO:0006500
TBD:0005607,EFO:0006505
TBD:0005608,EFO:0006509
TBD:0005609,EFO:0006510
TBD:0005610,EFO:0006511
TBD:0005611,EFO:0006544
TBD:0005612,EFO:0006718
TBD:0005613,EFO:0006719
TBD:0005614,EFO:0006732
TBD:0005615,EFO:0006738
TBD:0005616,EFO:0006740
TBD:0005617,EFO:0006772
TBD:0005618,EFO:0006788
TBD:0005619,EFO:0006789
TBD:0005620,EFO:0006790
TBD:0005621,EFO:0006791
TBD:0005622,EFO:0006803
TBD:0005623,EFO:0006812
TBD:0005624,EFO:0006813
TBD:0005625,EFO:0006857
TBD:0005626,EFO:0006858
TBD:0005627,EFO:0006859
TBD:0005628,EFO:0006861
