mondo_id	xref	xref_source	xref_source
MONDO:0005019	EFO:0000404	MONDO:EFO	MONDO:equivalentTo
MONDO:0005016	EFO:0000401	MONDO:EFO	MONDO:equivalentTo
MONDO:0005017	EFO:0000402	MONDO:EFO	MONDO:equivalentTo
MONDO:0005029	EFO:0000479	MONDO:EFO	MONDO:equivalentTo
MONDO:0004849	EFO:0000464	MONDO:EFO	MONDO:equivalentTo
MONDO:0005030	EFO:0000495	MONDO:EFO	MONDO:equivalentTo
MONDO:0005032	EFO:0000499	MONDO:EFO	MONDO:equivalentTo
MONDO:0005103	EFO:0000736	MONDO:EFO	MONDO:equivalentTo
MONDO:0005110	EFO:0000767	MONDO:EFO	MONDO:equivalentTo
MONDO:0005115	EFO:0000773	MONDO:EFO	MONDO:equivalentTo
MONDO:0005117	EFO:0000776	MONDO:EFO	MONDO:equivalentTo
MONDO:0005118	EFO:0000777	MONDO:EFO	MONDO:equivalentTo
MONDO:0005106	EFO:0000759	MONDO:EFO	MONDO:equivalentTo
MONDO:0018902	EFO:0000762	MONDO:EFO	MONDO:equivalentTo
MONDO:0012268	EFO:0000765	MONDO:EFO	MONDO:equivalentTo
MONDO:0005119	EFO:0000778	MONDO:EFO	MONDO:equivalentTo
MONDO:0005120	EFO:0000779	MONDO:EFO	MONDO:equivalentTo
MONDO:0005121	EFO:0000780	MONDO:EFO	MONDO:equivalentTo
MONDO:0005122	EFO:0000781	MONDO:EFO	MONDO:equivalentTo
MONDO:0005095	EFO:0000706	MONDO:EFO	MONDO:equivalentTo
MONDO:0013280	EFO:0000613	MONDO:EFO	MONDO:equivalentTo
MONDO:0005076	EFO:0000649	MONDO:EFO	MONDO:equivalentTo
MONDO:0005077	EFO:0000650	MONDO:EFO	MONDO:equivalentTo
MONDO:0005074	EFO:0000639	MONDO:EFO	MONDO:equivalentTo
MONDO:0017884	EFO:0000640	MONDO:EFO	MONDO:equivalentTo
MONDO:0005082	EFO:0000673	MONDO:EFO	MONDO:equivalentTo
MONDO:0005085	EFO:0000678	MONDO:EFO	MONDO:equivalentTo
MONDO:0008487	EFO:0000660	MONDO:EFO	MONDO:equivalentTo
MONDO:0005080	EFO:0000666	MONDO:EFO	MONDO:equivalentTo
MONDO:0005091	EFO:0000694	MONDO:EFO	MONDO:equivalentTo
MONDO:0010030	EFO:0000699	MONDO:EFO	MONDO:equivalentTo
MONDO:0011230	EFO:0005895	MONDO:EFO	MONDO:equivalentTo
MONDO:0005406	EFO:0004593	MONDO:EFO	MONDO:equivalentTo
MONDO:0005408	EFO:0004596	MONDO:EFO	MONDO:equivalentTo
MONDO:0007012	EFO:1001233	MONDO:EFO	MONDO:equivalentTo
MONDO:0005361	EFO:0004232	MONDO:EFO	MONDO:equivalentTo
MONDO:0005567	EFO:0005800	MONDO:EFO	MONDO:equivalentTo
MONDO:0005568	EFO:0005801	MONDO:EFO	MONDO:equivalentTo
MONDO:0007067	EFO:0005840	MONDO:EFO	MONDO:equivalentTo
MONDO:0005576	EFO:0005846	MONDO:EFO	MONDO:equivalentTo
MONDO:0018360	EFO:0004537	MONDO:EFO	MONDO:equivalentTo
MONDO:0019371	EFO:0005855	MONDO:EFO	MONDO:equivalentTo
MONDO:0003669	EFO:0003101	MONDO:EFO	MONDO:equivalentTo
MONDO:0005556	EFO:0005761	MONDO:EFO	MONDO:equivalentTo
MONDO:0005551	EFO:0005751	MONDO:EFO	MONDO:equivalentTo
MONDO:0005552	EFO:0005753	MONDO:EFO	MONDO:equivalentTo
MONDO:0005555	EFO:0005758	MONDO:EFO	MONDO:equivalentTo
MONDO:0005565	EFO:0005785	MONDO:EFO	MONDO:equivalentTo
MONDO:0005562	EFO:0005782	MONDO:EFO	MONDO:equivalentTo
MONDO:0005365	EFO:0004238	MONDO:EFO	MONDO:equivalentTo
MONDO:0005563	EFO:0005783	MONDO:EFO	MONDO:equivalentTo
MONDO:0008375	EFO:0005773	MONDO:EFO	MONDO:equivalentTo
MONDO:0005253	EFO:0003145	MONDO:EFO	MONDO:equivalentTo
MONDO:0005255	EFO:0003147	MONDO:EFO	MONDO:equivalentTo
MONDO:0005254	EFO:0003146	MONDO:EFO	MONDO:equivalentTo
MONDO:0005257	EFO:0003149	MONDO:EFO	MONDO:equivalentTo
MONDO:0005256	EFO:0003148	MONDO:EFO	MONDO:equivalentTo
MONDO:0005566	EFO:0005799	MONDO:EFO	MONDO:equivalentTo
MONDO:0005549	EFO:0005708	MONDO:EFO	MONDO:equivalentTo
MONDO:0005434	EFO:0004795	MONDO:EFO	MONDO:equivalentTo
MONDO:0012672	EFO:0004799	MONDO:EFO	MONDO:equivalentTo
MONDO:0004665	EFO:0004708	MONDO:EFO	MONDO:equivalentTo
MONDO:0005424	EFO:0004711	MONDO:EFO	MONDO:equivalentTo
MONDO:0005425	EFO:0004712	MONDO:EFO	MONDO:equivalentTo
MONDO:0005419	EFO:0004701	MONDO:EFO	MONDO:equivalentTo
MONDO:0005429	EFO:0004720	MONDO:EFO	MONDO:equivalentTo
MONDO:0005430	EFO:0004772	MONDO:EFO	MONDO:equivalentTo
MONDO:0005433	EFO:0004777	MONDO:EFO	MONDO:equivalentTo
MONDO:0019810	EFO:0004775	MONDO:EFO	MONDO:equivalentTo
MONDO:0005594	EFO:0006346	MONDO:EFO	MONDO:equivalentTo
MONDO:0005417	EFO:0004683	MONDO:EFO	MONDO:equivalentTo
MONDO:0005418	EFO:0004686	MONDO:EFO	MONDO:equivalentTo
MONDO:0005579	EFO:0005917	MONDO:EFO	MONDO:equivalentTo
MONDO:0005582	EFO:0005924	MONDO:EFO	MONDO:equivalentTo
MONDO:0005580	EFO:0005922	MONDO:EFO	MONDO:equivalentTo
MONDO:0005414	EFO:0004609	MONDO:EFO	MONDO:equivalentTo
MONDO:0005584	EFO:0005938	MONDO:EFO	MONDO:equivalentTo
MONDO:0019512	EFO:0005269	MONDO:EFO	MONDO:equivalentTo
MONDO:0015796	EFO:0004610	MONDO:EFO	MONDO:equivalentTo
MONDO:0005416	EFO:0004616	MONDO:EFO	MONDO:equivalentTo
MONDO:0005130	EFO:0001060	MONDO:EFO	MONDO:equivalentTo
MONDO:0008608	EFO:0001064	MONDO:EFO	MONDO:equivalentTo
MONDO:0005134	EFO:0001066	MONDO:EFO	MONDO:equivalentTo
MONDO:0005124	EFO:0001054	MONDO:EFO	MONDO:equivalentTo
MONDO:0005125	EFO:0001055	MONDO:EFO	MONDO:equivalentTo
MONDO:0005126	EFO:0001056	MONDO:EFO	MONDO:equivalentTo
MONDO:0005127	EFO:0001057	MONDO:EFO	MONDO:equivalentTo
MONDO:0005139	EFO:0001074	MONDO:EFO	MONDO:equivalentTo
MONDO:0005141	EFO:0001076	MONDO:EFO	MONDO:equivalentTo
MONDO:0005143	EFO:0001078	MONDO:EFO	MONDO:equivalentTo
MONDO:0005439	EFO:0004911	MONDO:EFO	MONDO:equivalentTo
MONDO:0011385	EFO:0004994	MONDO:EFO	MONDO:equivalentTo
MONDO:0005435	EFO:0004826	MONDO:EFO	MONDO:equivalentTo
MONDO:0005437	EFO:0004893	MONDO:EFO	MONDO:equivalentTo
MONDO:0007661	EFO:0004895	MONDO:EFO	MONDO:equivalentTo
MONDO:0005272	EFO:0003802	MONDO:EFO	MONDO:equivalentTo
MONDO:0005276	EFO:0003819	MONDO:EFO	MONDO:equivalentTo
MONDO:0019157	EFO:0003812	MONDO:EFO	MONDO:equivalentTo
MONDO:0005181	EFO:0002509	MONDO:EFO	MONDO:equivalentTo
MONDO:0005284	EFO:0003840	MONDO:EFO	MONDO:equivalentTo
MONDO:0005182	EFO:0002510	MONDO:EFO	MONDO:equivalentTo
MONDO:0005177	EFO:0002504	MONDO:EFO	MONDO:equivalentTo
MONDO:0005282	EFO:0003834	MONDO:EFO	MONDO:equivalentTo
MONDO:0005286	EFO:0003849	MONDO:EFO	MONDO:equivalentTo
MONDO:0005287	EFO:0003852	MONDO:EFO	MONDO:equivalentTo
MONDO:0008159	EFO:0003854	MONDO:EFO	MONDO:equivalentTo
MONDO:0005298	EFO:0003882	MONDO:EFO	MONDO:equivalentTo
MONDO:0008779	EFO:0003857	MONDO:EFO	MONDO:equivalentTo
MONDO:0005300	EFO:0003884	MONDO:EFO	MONDO:equivalentTo
MONDO:0005291	EFO:0003870	MONDO:EFO	MONDO:equivalentTo
MONDO:0005293	EFO:0003874	MONDO:EFO	MONDO:equivalentTo
MONDO:0005295	EFO:0003876	MONDO:EFO	MONDO:equivalentTo
MONDO:0005306	EFO:0003898	MONDO:EFO	MONDO:equivalentTo
MONDO:0005174	EFO:0002497	MONDO:EFO	MONDO:equivalentTo
MONDO:0009891	EFO:0002429	MONDO:EFO	MONDO:equivalentTo
MONDO:0005258	EFO:0003756	MONDO:EFO	MONDO:equivalentTo
MONDO:0009692	EFO:0002430	MONDO:EFO	MONDO:equivalentTo
MONDO:0008575	EFO:0003768	MONDO:EFO	MONDO:equivalentTo
MONDO:0005259	EFO:0003757	MONDO:EFO	MONDO:equivalentTo
MONDO:0008890	EFO:0003783	MONDO:EFO	MONDO:equivalentTo
MONDO:0005266	EFO:0003770	MONDO:EFO	MONDO:equivalentTo
MONDO:0011849	EFO:0003778	MONDO:EFO	MONDO:equivalentTo
MONDO:0005623	EFO:0006812	MONDO:EFO	MONDO:equivalentTo
MONDO:0005589	EFO:0006315	MONDO:EFO	MONDO:equivalentTo
MONDO:0005595	EFO:0006352	MONDO:EFO	MONDO:equivalentTo
MONDO:0008226	EFO:0006342	MONDO:EFO	MONDO:equivalentTo
MONDO:0005593	EFO:0006343	MONDO:EFO	MONDO:equivalentTo
MONDO:0005445	EFO:0005045	MONDO:EFO	MONDO:equivalentTo
MONDO:0005598	EFO:0006391	MONDO:EFO	MONDO:equivalentTo
MONDO:0005601	EFO:0006462	MONDO:EFO	MONDO:equivalentTo
MONDO:0005597	EFO:0006388	MONDO:EFO	MONDO:equivalentTo
MONDO:0019198	EFO:1001205	MONDO:EFO	MONDO:equivalentTo
MONDO:0017255	EFO:1001082	MONDO:EFO	MONDO:equivalentTo
MONDO:0006989	EFO:1001202	MONDO:EFO	MONDO:equivalentTo
MONDO:0006988	EFO:1001200	MONDO:EFO	MONDO:equivalentTo
MONDO:0008538	EFO:1001209	MONDO:EFO	MONDO:equivalentTo
MONDO:0006994	EFO:1001208	MONDO:EFO	MONDO:equivalentTo
MONDO:0006993	EFO:1001207	MONDO:EFO	MONDO:equivalentTo
MONDO:0006992	EFO:1001206	MONDO:EFO	MONDO:equivalentTo
MONDO:0006998	EFO:1001214	MONDO:EFO	MONDO:equivalentTo
MONDO:0008889	EFO:1001211	MONDO:EFO	MONDO:equivalentTo
MONDO:0006995	EFO:1001210	MONDO:EFO	MONDO:equivalentTo
MONDO:0008599	EFO:1001219	MONDO:EFO	MONDO:equivalentTo
MONDO:0007000	EFO:1001217	MONDO:EFO	MONDO:equivalentTo
MONDO:0007008	EFO:1001226	MONDO:EFO	MONDO:equivalentTo
MONDO:0007007	EFO:1001225	MONDO:EFO	MONDO:equivalentTo
MONDO:0007006	EFO:1001224	MONDO:EFO	MONDO:equivalentTo
MONDO:0007005	EFO:1001223	MONDO:EFO	MONDO:equivalentTo
MONDO:0007009	EFO:1001228	MONDO:EFO	MONDO:equivalentTo
MONDO:0007017	EFO:1001238	MONDO:EFO	MONDO:equivalentTo
MONDO:0007015	EFO:1001236	MONDO:EFO	MONDO:equivalentTo
MONDO:0007014	EFO:1001235	MONDO:EFO	MONDO:equivalentTo
MONDO:0007011	EFO:1001232	MONDO:EFO	MONDO:equivalentTo
MONDO:0007018	EFO:1001239	MONDO:EFO	MONDO:equivalentTo
MONDO:0007019	EFO:1001240	MONDO:EFO	MONDO:equivalentTo
MONDO:0007027	EFO:1001249	MONDO:EFO	MONDO:equivalentTo
MONDO:0007025	EFO:1001247	MONDO:EFO	MONDO:equivalentTo
MONDO:0007024	EFO:1001246	MONDO:EFO	MONDO:equivalentTo
MONDO:0007023	EFO:1001245	MONDO:EFO	MONDO:equivalentTo
MONDO:0007022	EFO:1001244	MONDO:EFO	MONDO:equivalentTo
MONDO:0006939	EFO:1001141	MONDO:EFO	MONDO:equivalentTo
MONDO:0010198	EFO:1001242	MONDO:EFO	MONDO:equivalentTo
MONDO:0005974	EFO:0007501	MONDO:EFO	MONDO:equivalentTo
MONDO:0005975	EFO:0007503	MONDO:EFO	MONDO:equivalentTo
MONDO:0009835	EFO:0007502	MONDO:EFO	MONDO:equivalentTo
MONDO:0005981	EFO:0007509	MONDO:EFO	MONDO:equivalentTo
MONDO:0005980	EFO:0007508	MONDO:EFO	MONDO:equivalentTo
MONDO:0005979	EFO:0007507	MONDO:EFO	MONDO:equivalentTo
MONDO:0005978	EFO:0007506	MONDO:EFO	MONDO:equivalentTo
MONDO:0005995	EFO:0007523	MONDO:EFO	MONDO:equivalentTo
MONDO:0008039	EFO:0007527	MONDO:EFO	MONDO:equivalentTo
MONDO:0005997	EFO:0007525	MONDO:EFO	MONDO:equivalentTo
MONDO:0005996	EFO:0007524	MONDO:EFO	MONDO:equivalentTo
MONDO:0006000	EFO:0007529	MONDO:EFO	MONDO:equivalentTo
MONDO:0005999	EFO:0007528	MONDO:EFO	MONDO:equivalentTo
MONDO:0005242	EFO:0003097	MONDO:EFO	MONDO:equivalentTo
MONDO:0005984	EFO:0007512	MONDO:EFO	MONDO:equivalentTo
MONDO:0005988	EFO:0007516	MONDO:EFO	MONDO:equivalentTo
MONDO:0005991	EFO:0007519	MONDO:EFO	MONDO:equivalentTo
MONDO:0005990	EFO:0007518	MONDO:EFO	MONDO:equivalentTo
MONDO:0005989	EFO:0007517	MONDO:EFO	MONDO:equivalentTo
MONDO:0006012	EFO:0007541	MONDO:EFO	MONDO:equivalentTo
MONDO:0006015	EFO:0007544	MONDO:EFO	MONDO:equivalentTo
MONDO:0005495	EFO:0005539	MONDO:EFO	MONDO:equivalentTo
MONDO:0019610	EFO:0007549	MONDO:EFO	MONDO:equivalentTo
MONDO:0019380	EFO:0007546	MONDO:EFO	MONDO:equivalentTo
MONDO:0006001	EFO:0007530	MONDO:EFO	MONDO:equivalentTo
MONDO:0006005	EFO:0007534	MONDO:EFO	MONDO:equivalentTo
MONDO:0006004	EFO:0007533	MONDO:EFO	MONDO:equivalentTo
MONDO:0006003	EFO:0007532	MONDO:EFO	MONDO:equivalentTo
MONDO:0006009	EFO:0007538	MONDO:EFO	MONDO:equivalentTo
MONDO:0006008	EFO:0007537	MONDO:EFO	MONDO:equivalentTo
MONDO:0006006	EFO:0007535	MONDO:EFO	MONDO:equivalentTo
MONDO:0006010	EFO:0007539	MONDO:EFO	MONDO:equivalentTo
MONDO:0006044	EFO:1000041	MONDO:EFO	MONDO:equivalentTo
MONDO:0006045	EFO:1000042	MONDO:EFO	MONDO:equivalentTo
MONDO:0006043	EFO:1000040	MONDO:EFO	MONDO:equivalentTo
MONDO:0006052	EFO:1000049	MONDO:EFO	MONDO:equivalentTo
MONDO:0006050	EFO:1000047	MONDO:EFO	MONDO:equivalentTo
MONDO:0019954	EFO:1000045	MONDO:EFO	MONDO:equivalentTo
MONDO:0006049	EFO:1000046	MONDO:EFO	MONDO:equivalentTo
MONDO:0006046	EFO:1000043	MONDO:EFO	MONDO:equivalentTo
MONDO:0006047	EFO:1000044	MONDO:EFO	MONDO:equivalentTo
MONDO:0005966	EFO:0007491	MONDO:EFO	MONDO:equivalentTo
MONDO:0005965	EFO:0007490	MONDO:EFO	MONDO:equivalentTo
MONDO:0006055	EFO:1000052	MONDO:EFO	MONDO:equivalentTo
MONDO:0005971	EFO:0007497	MONDO:EFO	MONDO:equivalentTo
MONDO:0005970	EFO:0007496	MONDO:EFO	MONDO:equivalentTo
MONDO:0006053	EFO:1000050	MONDO:EFO	MONDO:equivalentTo
MONDO:0005969	EFO:0007495	MONDO:EFO	MONDO:equivalentTo
MONDO:0005968	EFO:0007494	MONDO:EFO	MONDO:equivalentTo
MONDO:0005972	EFO:0007499	MONDO:EFO	MONDO:equivalentTo
MONDO:0008491	EFO:0007498	MONDO:EFO	MONDO:equivalentTo
MONDO:0006060	EFO:1000058	MONDO:EFO	MONDO:equivalentTo
MONDO:0006061	EFO:1000059	MONDO:EFO	MONDO:equivalentTo
MONDO:0006059	EFO:1000057	MONDO:EFO	MONDO:equivalentTo
MONDO:0006065	EFO:1000063	MONDO:EFO	MONDO:equivalentTo
MONDO:0006066	EFO:1000064	MONDO:EFO	MONDO:equivalentTo
MONDO:0004905	EFO:1000060	MONDO:EFO	MONDO:equivalentTo
MONDO:0006069	EFO:1000067	MONDO:EFO	MONDO:equivalentTo
MONDO:0006067	EFO:1000065	MONDO:EFO	MONDO:equivalentTo
MONDO:0006068	EFO:1000066	MONDO:EFO	MONDO:equivalentTo
MONDO:0006075	EFO:1000074	MONDO:EFO	MONDO:equivalentTo
MONDO:0006076	EFO:1000075	MONDO:EFO	MONDO:equivalentTo
MONDO:0006073	EFO:1000072	MONDO:EFO	MONDO:equivalentTo
MONDO:0006074	EFO:1000073	MONDO:EFO	MONDO:equivalentTo
MONDO:0006071	EFO:1000070	MONDO:EFO	MONDO:equivalentTo
MONDO:0003185	EFO:1000071	MONDO:EFO	MONDO:equivalentTo
MONDO:0006079	EFO:1000078	MONDO:EFO	MONDO:equivalentTo
MONDO:0006077	EFO:1000076	MONDO:EFO	MONDO:equivalentTo
MONDO:0006078	EFO:1000077	MONDO:EFO	MONDO:equivalentTo
MONDO:0006085	EFO:1000085	MONDO:EFO	MONDO:equivalentTo
MONDO:0006646	EFO:1000084	MONDO:EFO	MONDO:equivalentTo
MONDO:0006082	EFO:1000081	MONDO:EFO	MONDO:equivalentTo
MONDO:0006081	EFO:1000080	MONDO:EFO	MONDO:equivalentTo
MONDO:0006088	EFO:1000089	MONDO:EFO	MONDO:equivalentTo
MONDO:0006086	EFO:1000087	MONDO:EFO	MONDO:equivalentTo
MONDO:0006087	EFO:1000088	MONDO:EFO	MONDO:equivalentTo
MONDO:0006095	EFO:1000097	MONDO:EFO	MONDO:equivalentTo
MONDO:0006094	EFO:1000095	MONDO:EFO	MONDO:equivalentTo
MONDO:0006091	EFO:1000092	MONDO:EFO	MONDO:equivalentTo
MONDO:0006092	EFO:1000093	MONDO:EFO	MONDO:equivalentTo
MONDO:0006096	EFO:1000098	MONDO:EFO	MONDO:equivalentTo
MONDO:0006097	EFO:1000099	MONDO:EFO	MONDO:equivalentTo
MONDO:0006025	EFO:1000017	MONDO:EFO	MONDO:equivalentTo
MONDO:0016505	EFO:1000015	MONDO:EFO	MONDO:equivalentTo
MONDO:0014262	EFO:1000012	MONDO:EFO	MONDO:equivalentTo
MONDO:0006021	EFO:1000013	MONDO:EFO	MONDO:equivalentTo
MONDO:0006028	EFO:1000020	MONDO:EFO	MONDO:equivalentTo
MONDO:0006033	EFO:1000026	MONDO:EFO	MONDO:equivalentTo
MONDO:0006031	EFO:1000024	MONDO:EFO	MONDO:equivalentTo
MONDO:0006029	EFO:1000021	MONDO:EFO	MONDO:equivalentTo
MONDO:0006034	EFO:1000029	MONDO:EFO	MONDO:equivalentTo
MONDO:0006035	EFO:1000030	MONDO:EFO	MONDO:equivalentTo
MONDO:0005606	EFO:0006500	MONDO:EFO	MONDO:equivalentTo
MONDO:0006042	EFO:1000039	MONDO:EFO	MONDO:equivalentTo
MONDO:0006040	EFO:1000036	MONDO:EFO	MONDO:equivalentTo
MONDO:0006041	EFO:1000037	MONDO:EFO	MONDO:equivalentTo
MONDO:0006038	EFO:1000034	MONDO:EFO	MONDO:equivalentTo
MONDO:0006039	EFO:1000035	MONDO:EFO	MONDO:equivalentTo
MONDO:0006036	EFO:1000032	MONDO:EFO	MONDO:equivalentTo
MONDO:0005608	EFO:0006509	MONDO:EFO	MONDO:equivalentTo
MONDO:0005610	EFO:0006511	MONDO:EFO	MONDO:equivalentTo
MONDO:0005607	EFO:0006505	MONDO:EFO	MONDO:equivalentTo
MONDO:0005452	EFO:0005204	MONDO:EFO	MONDO:equivalentTo
MONDO:0005615	EFO:0006738	MONDO:EFO	MONDO:equivalentTo
MONDO:0005453	EFO:0005207	MONDO:EFO	MONDO:equivalentTo
MONDO:0005221	EFO:0003017	MONDO:EFO	MONDO:equivalentTo
MONDO:0003763	EFO:0005223	MONDO:EFO	MONDO:equivalentTo
MONDO:0019186	EFO:0005224	MONDO:EFO	MONDO:equivalentTo
MONDO:0018695	EFO:0005222	MONDO:EFO	MONDO:equivalentTo
MONDO:0005459	EFO:0005225	MONDO:EFO	MONDO:equivalentTo
MONDO:0006899	EFO:1001098	MONDO:EFO	MONDO:equivalentTo
MONDO:0006898	EFO:1001097	MONDO:EFO	MONDO:equivalentTo
MONDO:0005465	EFO:0005242	MONDO:EFO	MONDO:equivalentTo
MONDO:0006897	EFO:1001096	MONDO:EFO	MONDO:equivalentTo
MONDO:0006896	EFO:1001095	MONDO:EFO	MONDO:equivalentTo
MONDO:0005464	EFO:0005240	MONDO:EFO	MONDO:equivalentTo
MONDO:0006895	EFO:1001094	MONDO:EFO	MONDO:equivalentTo
MONDO:0008214	EFO:1001093	MONDO:EFO	MONDO:equivalentTo
MONDO:0006894	EFO:1001092	MONDO:EFO	MONDO:equivalentTo
MONDO:0006893	EFO:1001091	MONDO:EFO	MONDO:equivalentTo
MONDO:0006900	EFO:1001099	MONDO:EFO	MONDO:equivalentTo
MONDO:0005602	EFO:0006463	MONDO:EFO	MONDO:equivalentTo
MONDO:0009975	EFO:0005287	MONDO:EFO	MONDO:equivalentTo
MONDO:0005473	EFO:0005279	MONDO:EFO	MONDO:equivalentTo
MONDO:0012105	EFO:0005297	MONDO:EFO	MONDO:equivalentTo
MONDO:0006826	EFO:1001009	MONDO:EFO	MONDO:equivalentTo
MONDO:0006825	EFO:1001008	MONDO:EFO	MONDO:equivalentTo
MONDO:0009509	EFO:1001010	MONDO:EFO	MONDO:equivalentTo
MONDO:0006831	EFO:1001016	MONDO:EFO	MONDO:equivalentTo
MONDO:0006829	EFO:1001014	MONDO:EFO	MONDO:equivalentTo
MONDO:0006828	EFO:1001013	MONDO:EFO	MONDO:equivalentTo
MONDO:0006827	EFO:1001011	MONDO:EFO	MONDO:equivalentTo
MONDO:0006834	EFO:1001019	MONDO:EFO	MONDO:equivalentTo
MONDO:0006836	EFO:1001021	MONDO:EFO	MONDO:equivalentTo
MONDO:0006835	EFO:1001020	MONDO:EFO	MONDO:equivalentTo
MONDO:0006844	EFO:1001029	MONDO:EFO	MONDO:equivalentTo
MONDO:0006843	EFO:1001028	MONDO:EFO	MONDO:equivalentTo
MONDO:0006842	EFO:1001027	MONDO:EFO	MONDO:equivalentTo
MONDO:0006841	EFO:1001026	MONDO:EFO	MONDO:equivalentTo
MONDO:0006840	EFO:1001025	MONDO:EFO	MONDO:equivalentTo
MONDO:0006838	EFO:1001023	MONDO:EFO	MONDO:equivalentTo
MONDO:0006837	EFO:1001022	MONDO:EFO	MONDO:equivalentTo
MONDO:0005338	EFO:0004190	MONDO:EFO	MONDO:equivalentTo
MONDO:0006846	EFO:1001031	MONDO:EFO	MONDO:equivalentTo
MONDO:0007969	EFO:1001039	MONDO:EFO	MONDO:equivalentTo
MONDO:0006851	EFO:1001037	MONDO:EFO	MONDO:equivalentTo
MONDO:0007955	EFO:1001036	MONDO:EFO	MONDO:equivalentTo
MONDO:0006850	EFO:1001035	MONDO:EFO	MONDO:equivalentTo
MONDO:0006849	EFO:1001034	MONDO:EFO	MONDO:equivalentTo
MONDO:0006848	EFO:1001033	MONDO:EFO	MONDO:equivalentTo
MONDO:0006855	EFO:1001043	MONDO:EFO	MONDO:equivalentTo
MONDO:0006854	EFO:1001042	MONDO:EFO	MONDO:equivalentTo
MONDO:0006853	EFO:1001041	MONDO:EFO	MONDO:equivalentTo
MONDO:0018059	EFO:1001040	MONDO:EFO	MONDO:equivalentTo
MONDO:0006859	EFO:1001048	MONDO:EFO	MONDO:equivalentTo
MONDO:0006857	EFO:1001045	MONDO:EFO	MONDO:equivalentTo
MONDO:0006856	EFO:1001044	MONDO:EFO	MONDO:equivalentTo
MONDO:0006862	EFO:1001054	MONDO:EFO	MONDO:equivalentTo
MONDO:0008945	EFO:1001053	MONDO:EFO	MONDO:equivalentTo
MONDO:0006861	EFO:1001052	MONDO:EFO	MONDO:equivalentTo
MONDO:0009691	EFO:1001051	MONDO:EFO	MONDO:equivalentTo
MONDO:0006865	EFO:1001058	MONDO:EFO	MONDO:equivalentTo
MONDO:0006863	EFO:1001056	MONDO:EFO	MONDO:equivalentTo
MONDO:0009718	EFO:1001055	MONDO:EFO	MONDO:equivalentTo
MONDO:0009366	EFO:1001065	MONDO:EFO	MONDO:equivalentTo
MONDO:0006871	EFO:1001064	MONDO:EFO	MONDO:equivalentTo
MONDO:0017124	EFO:1001063	MONDO:EFO	MONDO:equivalentTo
MONDO:0019783	EFO:1001060	MONDO:EFO	MONDO:equivalentTo
MONDO:0006875	EFO:1001069	MONDO:EFO	MONDO:equivalentTo
MONDO:0006874	EFO:1001068	MONDO:EFO	MONDO:equivalentTo
MONDO:0006881	EFO:1001076	MONDO:EFO	MONDO:equivalentTo
MONDO:0006879	EFO:1001074	MONDO:EFO	MONDO:equivalentTo
MONDO:0006878	EFO:1001072	MONDO:EFO	MONDO:equivalentTo
MONDO:0006877	EFO:1001071	MONDO:EFO	MONDO:equivalentTo
MONDO:0006876	EFO:1001070	MONDO:EFO	MONDO:equivalentTo
MONDO:0006889	EFO:1001086	MONDO:EFO	MONDO:equivalentTo
MONDO:0006887	EFO:1001084	MONDO:EFO	MONDO:equivalentTo
MONDO:0006886	EFO:1001083	MONDO:EFO	MONDO:equivalentTo
MONDO:0006883	EFO:1001080	MONDO:EFO	MONDO:equivalentTo
MONDO:0006891	EFO:1001089	MONDO:EFO	MONDO:equivalentTo
MONDO:0011644	EFO:1001088	MONDO:EFO	MONDO:equivalentTo
MONDO:0008114	EFO:0004242	MONDO:EFO	MONDO:equivalentTo
MONDO:0006824	EFO:1001007	MONDO:EFO	MONDO:equivalentTo
MONDO:0006817	EFO:1001000	MONDO:EFO	MONDO:equivalentTo
MONDO:0005599	EFO:0006452	MONDO:EFO	MONDO:equivalentTo
MONDO:0018689	EFO:0006475	MONDO:EFO	MONDO:equivalentTo
MONDO:0005448	EFO:0005129	MONDO:EFO	MONDO:equivalentTo
MONDO:0005603	EFO:0006471	MONDO:EFO	MONDO:equivalentTo
MONDO:0005449	EFO:0005137	MONDO:EFO	MONDO:equivalentTo
MONDO:0005605	EFO:0006497	MONDO:EFO	MONDO:equivalentTo
MONDO:0006930	EFO:1001131	MONDO:EFO	MONDO:equivalentTo
MONDO:0006937	EFO:1001139	MONDO:EFO	MONDO:equivalentTo
MONDO:0006936	EFO:1001138	MONDO:EFO	MONDO:equivalentTo
MONDO:0006935	EFO:1001137	MONDO:EFO	MONDO:equivalentTo
MONDO:0006932	EFO:1001134	MONDO:EFO	MONDO:equivalentTo
MONDO:0009468	EFO:1001132	MONDO:EFO	MONDO:equivalentTo
MONDO:0009949	EFO:1001142	MONDO:EFO	MONDO:equivalentTo
MONDO:0019125	EFO:1001148	MONDO:EFO	MONDO:equivalentTo
MONDO:0017768	EFO:1001146	MONDO:EFO	MONDO:equivalentTo
MONDO:0008364	EFO:1001145	MONDO:EFO	MONDO:equivalentTo
MONDO:0006941	EFO:1001144	MONDO:EFO	MONDO:equivalentTo
MONDO:0006940	EFO:1001143	MONDO:EFO	MONDO:equivalentTo
MONDO:0006946	EFO:1001152	MONDO:EFO	MONDO:equivalentTo
MONDO:0006945	EFO:1001150	MONDO:EFO	MONDO:equivalentTo
MONDO:0006953	EFO:1001159	MONDO:EFO	MONDO:equivalentTo
