mondo_id	subset	subset_source	impact
MONDO:0004069	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	46
MONDO:0003761	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	17
MONDO:0002877	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	14
MONDO:0007849	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	126
MONDO:0011218	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	28
MONDO:0019701	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	53
MONDO:0017359	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	135
MONDO:0009568	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	186
MONDO:0004634	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	158
MONDO:0016747	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	20
MONDO:0011144	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	300
MONDO:0014632	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	41
MONDO:0032888	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	37
MONDO:0021080	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	8
MONDO:0013687	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	975
MONDO:0017339	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	112
MONDO:0019307	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	23
MONDO:0036976	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	42
MONDO:0002422	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	172
MONDO:0016002	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	668
MONDO:0014343	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	151
MONDO:0001949	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	3
MONDO:0010802	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	163
MONDO:0013782	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	191
MONDO:0004389	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	3
MONDO:0013972	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	254
MONDO:0012043	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	158
MONDO:0015411	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	26
MONDO:0020580	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	1
MONDO:0013419	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	270
MONDO:0003544	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	16
MONDO:0012504	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	51
MONDO:0100343	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	23
MONDO:0019648	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	32
MONDO:0014506	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	55
MONDO:0003468	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	14
MONDO:0008368	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	320
MONDO:0001487	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	19
MONDO:0008975	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	101
MONDO:0010879	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	119
MONDO:0013960	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	477
MONDO:0009261	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	188
MONDO:0000469	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	5
MONDO:0009191	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	51
MONDO:0008593	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	351
MONDO:0012794	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	123
MONDO:0019732	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	4
MONDO:0014768	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	44
MONDO:0007612	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	128
MONDO:0021812	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	6
MONDO:0021144	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	25
MONDO:0011841	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	544
MONDO:0009168	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	73
MONDO:0017738	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	10
MONDO:0011423	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	748
MONDO:0012297	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	9
MONDO:0018160	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	35
MONDO:0014165	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	230
MONDO:0009258	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	690
MONDO:0010512	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	24
MONDO:0017234	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	68
MONDO:0018365	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	5
MONDO:0019155	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	562
MONDO:0002742	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	3
MONDO:0010556	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	10
MONDO:0031169	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	127
MONDO:0014258	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	118
MONDO:0011497	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	70
MONDO:0018274	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	364
MONDO:0009492	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	209
MONDO:0003236	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	6
MONDO:0010222	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	85
MONDO:0003446	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	23
MONDO:0007525	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	224
MONDO:0008083	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	282
MONDO:0016020	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	37
MONDO:0013485	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	678
MONDO:0010704	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	373
MONDO:0010878	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	374
MONDO:0010233	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	2156
MONDO:0004255	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	63
MONDO:0013839	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	3074
MONDO:0014836	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	242
MONDO:0008799	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	129
MONDO:0015436	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	3
MONDO:0018098	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	2
MONDO:0010523	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	26
MONDO:0011899	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	135
MONDO:0022096	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	3
MONDO:0011422	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	214
MONDO:0011193	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	224
MONDO:0009064	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	741
MONDO:0010856	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	100
MONDO:0013784	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	998
MONDO:0020145	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	11
MONDO:0004848	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	6
MONDO:0023603	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	9
MONDO:0045024	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	5
MONDO:0032913	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	248
MONDO:0060491	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	83
MONDO:0024548	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	104
MONDO:0003181	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	16
MONDO:0009469	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	106
MONDO:0034024	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	20
MONDO:0012476	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	2467
MONDO:0017770	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	6
MONDO:0100327	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	21
MONDO:0020179	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	7
MONDO:0009998	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	221
MONDO:0016581	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	292
MONDO:0012876	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	50
MONDO:0013971	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	130
MONDO:0014746	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	45
MONDO:0013584	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	1016
MONDO:0002684	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	6
MONDO:0002812	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	4
MONDO:0018266	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	19
MONDO:0016112	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	8
MONDO:0042485	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	4
MONDO:0019107	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	459
MONDO:0010554	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	28
MONDO:0011907	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	588
MONDO:0001519	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	7
MONDO:0011570	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	63
MONDO:0013162	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	961
MONDO:0013875	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	259
MONDO:0021254	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	6
MONDO:0014121	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	647
MONDO:0018169	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	352
MONDO:0013000	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	156
MONDO:0019197	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	21
MONDO:0010017	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	12
MONDO:0012417	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	599
MONDO:0013524	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	79
MONDO:0009624	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	274
MONDO:0014389	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	421
MONDO:0010317	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	437
MONDO:0016599	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	1552
MONDO:0033645	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	71
MONDO:0049221	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	18
MONDO:0030907	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	32
MONDO:0010779	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	75
MONDO:0012892	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	33
MONDO:0011086	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	2905
MONDO:0020521	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	301
MONDO:0008710	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	172
MONDO:0012413	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	158
MONDO:0012354	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	89
MONDO:0009622	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	198
MONDO:0019006	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	5090
MONDO:0014641	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	311
MONDO:0012596	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	62
MONDO:0012426	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	1283
MONDO:0014034	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	64
MONDO:0024252	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	38
MONDO:0014304	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	64
MONDO:0100228	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	3196
MONDO:0012880	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	549
MONDO:0013440	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	712
MONDO:0013225	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	85
MONDO:0012475	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	131
MONDO:0011489	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	64
MONDO:0016553	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	1309
MONDO:0100150	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	29
MONDO:0011970	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	31
MONDO:0032939	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	71
MONDO:0013925	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	247
MONDO:0007119	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	1247
MONDO:0014078	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	420
MONDO:0011778	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	86
MONDO:0014138	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	469
MONDO:0012804	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	296
MONDO:0060664	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	39
MONDO:0054813	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	43
MONDO:0030037	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	27
MONDO:0014238	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	36
MONDO:0011551	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	899
MONDO:0009513	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	223
MONDO:0011339	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	393
MONDO:0010916	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	144
MONDO:0700089	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	481
MONDO:0010475	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	137
MONDO:0060642	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	25
MONDO:0032664	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	218
MONDO:0019742	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	270
MONDO:0011238	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	115
MONDO:0014996	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	52
MONDO:0012130	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	182
MONDO:0014733	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	58
MONDO:0100431	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	78
MONDO:0016584	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	111
MONDO:0013906	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	151
MONDO:0030996	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	505
MONDO:0012448	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	78
MONDO:0012112	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	893
MONDO:0019572	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	327
MONDO:0017782	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	83
MONDO:0019176	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	2
MONDO:0014021	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	22
MONDO:0013389	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	1640
MONDO:0009251	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	143
MONDO:0014572	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	263
MONDO:0011902	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	275
MONDO:0014407	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	99
MONDO:0013696	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	35
MONDO:0011541	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	752
MONDO:0014892	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	130
MONDO:0020847	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	30
MONDO:0010752	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	180
MONDO:0032926	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	37
MONDO:0018363	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	6
MONDO:0014736	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	667
MONDO:0044646	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	109
MONDO:0009339	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	117
MONDO:0011888	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	928
MONDO:0007250	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	30
MONDO:0013726	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	64
MONDO:0009525	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	108
MONDO:0013499	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	559
MONDO:0012637	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	425
MONDO:0010466	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	233
MONDO:0012986	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	61
MONDO:0060551	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	164
MONDO:0013408	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	160
MONDO:0011173	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	221
MONDO:0060578	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	39
MONDO:0014037	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	1487
MONDO:0008679	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	2216
MONDO:0007681	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	92
MONDO:0013977	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	64
MONDO:0009644	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	89
MONDO:0060640	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	36
MONDO:0014842	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	46
MONDO:0009548	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	210
MONDO:0030025	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	20
MONDO:0009503	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	256
MONDO:0008869	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	514
MONDO:0030768	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	164
MONDO:0015023	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	207
MONDO:0014637	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	1022
MONDO:0013986	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	402
MONDO:0030867	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	444
MONDO:0010338	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	2611
MONDO:0054729	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	1582
MONDO:0032925	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	18
MONDO:0032610	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	56
MONDO:0019335	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	16
MONDO:0009180	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	487
MONDO:0013837	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	73
MONDO:0018114	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	59
MONDO:0008511	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	193
MONDO:0014423	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	1988
MONDO:0020820	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	233
MONDO:0008659	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	87
MONDO:0060556	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	25
MONDO:0009667	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	117
MONDO:0009306	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	2821
MONDO:0017240	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	347
MONDO:0014077	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	89
MONDO:0010866	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	110
MONDO:0013196	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	148
MONDO:0013967	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	32
MONDO:0033635	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	57
MONDO:0018426	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	69
MONDO:0013483	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	43
MONDO:0020740	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	346
MONDO:0030937	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	32
MONDO:0056797	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	13
MONDO:0100213	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	35
MONDO:0054732	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	1266
MONDO:0018838	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	77
MONDO:0030067	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	33
MONDO:0011468	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	443
MONDO:0011291	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	583
MONDO:0013187	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	173
MONDO:0013907	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	86
MONDO:0032795	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	14
MONDO:0018656	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	60
MONDO:0013922	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	68
MONDO:0044751	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	13
MONDO:0013762	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	311
MONDO:0014140	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	302
MONDO:0060702	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	164
MONDO:0016032	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	5
MONDO:0014878	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	20
MONDO:0012503	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	15
MONDO:0014885	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	14
MONDO:0009501	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	233
MONDO:0007355	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	409
MONDO:0012479	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	30
MONDO:0007812	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	89
MONDO:0019757	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	73
MONDO:0054742	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	27
MONDO:0020481	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	13
MONDO:0015824	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	39
MONDO:0032918	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	21
MONDO:0009795	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	19
MONDO:0030059	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	15
MONDO:0016607	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	12
MONDO:0060761	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	171
MONDO:0016542	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	19
MONDO:0010005	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	106
MONDO:0009585	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	15
MONDO:0014314	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	69
MONDO:0033006	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	34
MONDO:0060554	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	26
MONDO:0054741	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	41
MONDO:0009445	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	198
MONDO:0011620	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	531
MONDO:0010181	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	51
MONDO:0015783	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	160
MONDO:0009036	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	22
MONDO:0017222	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	194
MONDO:0009969	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	37
MONDO:0012964	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	26
MONDO:0015600	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	100
MONDO:0024528	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	30
