cls	replCls	consCls
CHEBI:36684	CHEBI:17792
MONDO:0020036	"MONDO:0021248"
MONDO:0020037	"MONDO:0021148"
MONDO:0020038		"MONDO:0001967"
MONDO:0020038		"MONDO:0002145"
MONDO:0020039
MONDO:0020041		"MONDO:0017969"
MONDO:0020042		"MONDO:0002254"
MONDO:0020045		"MONDO:0015244"
MONDO:0020050		"MONDO:0700065"
MONDO:0020051		"MONDO:0700065"
MONDO:0020052		"MONDO:0000762"
MONDO:0020053		"MONDO:0020639"
MONDO:0020054		"MONDO:0000761"
MONDO:0020055		"MONDO:0700086"
MONDO:0020056
MONDO:0020057
MONDO:0020059		"MONDO:0700064"
MONDO:0020060
MONDO:0020061
MONDO:0020062
MONDO:0020063		"MONDO:0019755"
MONDO:0020069
MONDO:0020075		"MONDO:0019182"
MONDO:0020078		"MONDO:0018874"
MONDO:0020079	"MONDO:0004959"
MONDO:0020080	"MONDO:0006247"
MONDO:0020081
MONDO:0020084
MONDO:0020085	"MONDO:0007950"
MONDO:0020086	"MONDO:0002429"
MONDO:0020090		"MONDO:0005372"
MONDO:0020091		"MONDO:0005372"
MONDO:0020092		"MONDO:0005372"
MONDO:0020093
MONDO:0020094
MONDO:0020095
MONDO:0020096
MONDO:0020097
MONDO:0020098		"MONDO:0016624"
MONDO:0020100	"MONDO:0003664"
MONDO:0020101		"MONDO:0003664"
MONDO:0020103		"MONDO:0003664"
MONDO:0020104
MONDO:0020105		"MONDO:0003664"
MONDO:0020106		"MONDO:0003664"
MONDO:0020107		"MONDO:0003664"
MONDO:0020109		"HP:0001889"
MONDO:0020111		"HP:0001889"
MONDO:0020114	"MONDO:0005571"
MONDO:0020116	"MONDO:0001531"
MONDO:0020118
MONDO:0020125
MONDO:0020126	"MONDO:0005244"
MONDO:0020130
MONDO:0020131
MONDO:0020132
MONDO:0020133
MONDO:0020136		"MONDO:0005559"
MONDO:0020137		"MONDO:0005559"
MONDO:0020138		"HP:0001251"
MONDO:0020139
MONDO:0020140
MONDO:0020141		"MONDO:0005550"
MONDO:0020142		"MONDO:0005066"
MONDO:0020144
MONDO:0020145
MONDO:0020146
MONDO:0020147
MONDO:0020148
MONDO:0020149
MONDO:0020150
MONDO:0020151	"MONDO:0003382"
MONDO:0020152
MONDO:0020154
MONDO:0020155
MONDO:0020156
MONDO:0020157
MONDO:0020158
MONDO:0020160
MONDO:0020162
MONDO:0020163
MONDO:0020164
MONDO:0020165
MONDO:0020166	"MONDO:0008537"
MONDO:0020167
MONDO:0020168		"MONDO:0003382"
MONDO:0020169		"MESH:D001763"
MONDO:0020169		"MedDRA:10015995"
MONDO:0020169		"MedDRA:10037272"
MONDO:0020170		"MONDO:0003382"
MONDO:0020171	"MONDO:0002235"
MONDO:0020174
MONDO:0020176
MONDO:0020177
MONDO:0020178
MONDO:0020180
MONDO:0020181
MONDO:0020182		"MONDO:0002235"
MONDO:0020184		"HP:0000499"
MONDO:0020184		"HP:0000534"
MONDO:0020185
MONDO:0020186
MONDO:0020187
MONDO:0020188		"HP:0000653"
MONDO:0020188		"HP:0002223"
MONDO:0020189		"HP:0000499"
MONDO:0020189		"HP:0000534"
MONDO:0020190		"HP:0009743"
MONDO:0020191		"HP:0002226"
MONDO:0020191		"HP:0002227"
MONDO:0020192	"MONDO:0001854"
MONDO:0020193
MONDO:0020194
MONDO:0020195
MONDO:0020196
MONDO:0020197
MONDO:0020198	"MONDO:0002932"
MONDO:0020199		"MONDO:0006170"
MONDO:0020200		"MONDO:0006170"
MONDO:0020201		"MONDO:0006170"
MONDO:0020202		"MONDO:0006170"
MONDO:0020203
MONDO:0020205
MONDO:0020206
MONDO:0020207	"MONDO:0001384"
MONDO:0020208		"MONDO:0001384"
MONDO:0020209
MONDO:0020210
MONDO:0020211
MONDO:0020215
MONDO:0020216
MONDO:0020217		"MONDO:0020216"
MONDO:0020218
MONDO:0020219
MONDO:0020220
MONDO:0020221
MONDO:0020222
MONDO:0020223
MONDO:0020224	"MONDO:0005129"
MONDO:0020225		"MONDO:0005129"
MONDO:0020226		"MONDO:0019040"
MONDO:0020227		"MONDO:0005129"
MONDO:0020228		"MONDO:0020225"
MONDO:0020229		"MONDO:0005071"
MONDO:0020230		"MONDO:0005240"
MONDO:0020231		"MONDO:0005267"
MONDO:0020232		"MONDO:0002081"
MONDO:0020233		"MONDO:0002051"
MONDO:0020234
MONDO:0020235
MONDO:0020236		"HP:0001083"
MONDO:0020237
MONDO:0020238
MONDO:0020239	"MONDO:0001703"
MONDO:0020240
MONDO:0020241		"MONDO:0019118"
MONDO:0020243
MONDO:0020244		"MONDO:0020242"
MONDO:0020245		"MONDO:0020238"
MONDO:0020251
MONDO:0020253		"MONDO:0002254"
MONDO:0020254
MONDO:0020255	"MONDO:0001309"
MONDO:0020256
MONDO:0020258		"HP:0000657"
MONDO:0020259		"MONDO:0005336"
MONDO:0020260
MONDO:0020261
MONDO:0020262
MONDO:0020263
MONDO:0020264
MONDO:0020265		"MONDO:0004069"
MONDO:0020266		"MONDO:0005093"
MONDO:0020267		"MONDO:0017263"
MONDO:0020268
MONDO:0020269
MONDO:0020270		"MONDO:0002254"
MONDO:0020271
MONDO:0020272		"MONDO:0003900"
MONDO:0020273		"MONDO:0021220"
MONDO:0020274		"MONDO:0020266"
MONDO:0020275
MONDO:0020276		"MONDO:0006600"
MONDO:0020277		"MONDO:0005328"
MONDO:0020278		"MONDO:0005066"
MONDO:0020279		"MONDO:0005066"
MONDO:0020280		"MONDO:0005066"
MONDO:0020281		"MONDO:0005066"
MONDO:0020282		"MONDO:0005066"
MONDO:0020284
MONDO:0020285
MONDO:0020286
MONDO:0020287
MONDO:0020288
MONDO:0020293
MONDO:0020294
MONDO:0020299	"MONDO:0011694"
MONDO:0020306	"MONDO:0008572"
MONDO:0020309	"MONDO:0009509"
MONDO:0020312	"MONDO:0004653"
MONDO:0020313		"MONDO:0020077"
MONDO:0020314	"MONDO:0005272"
MONDO:0020315		"MONDO:0019453"
MONDO:0020318	MONDO:0005223
MONDO:0020319	"MONDO:0005224"
MONDO:0020327	"MONDO:0004665"
MONDO:0020328	"MONDO:0004633"
MONDO:0020329	"MONDO:0004604"
MONDO:0020330	"MONDO:0004620"
MONDO:0020335	"MONDO:0009887"
MONDO:0020339
MONDO:0020342	"MONDO:0008070"
MONDO:0020343
MONDO:0020345
MONDO:0020346
MONDO:0020350	"MONDO:0005851"
MONDO:0020358	"MONDO:0007354"
MONDO:0020375
MONDO:0020392
MONDO:0020471	"MONDO:0006373"
MONDO:0020484		"MESH:D024741"
MONDO:0020486	MONDO:0005619
MONDO:0020489		"MONDO:0018541"
MONDO:0020498	"MONDO:0005820"
MONDO:0020503	"MONDO:0032819"
MONDO:0020506
MONDO:0020514	"MONDO:0006456"
MONDO:0020515	"MONDO:0006451"
MONDO:0020524
MONDO:0020534	"MONDO:0001971"
MONDO:0020536	"MONDO:0005668"
MONDO:0020537
MONDO:0020548	"MONDO:0008109"
MONDO:0020551	"MONDO:0006248"
MONDO:0020564	"MONDO:0005103"
MONDO:0020565	"MONDO:0005028"
MONDO:0020566	"MONDO:0003345"
MONDO:0020570	"MONDO:0005680"
MONDO:0020578	"HP:0100512"
MONDO:0020591
MONDO:0020595
MONDO:0020608
MONDO:0020609
MONDO:0020610
MONDO:0020611
MONDO:0020612
MONDO:0020613
MONDO:0020614
MONDO:0020615
MONDO:0020616
MONDO:0020617
MONDO:0020618
MONDO:0020619
MONDO:0020620
MONDO:0020621
MONDO:0020622
MONDO:0020623
MONDO:0020624
MONDO:0020625
MONDO:0020626
MONDO:0020643	"MONDO:0800416"
MONDO:0020668	"MONDO:0010047"
MONDO:0020670		"MONDO:0012876"
MONDO:0020671		"HP:0002140"
MONDO:0020676		"MONDO:0005071"
MONDO:0020691	MONDO:0005990
MONDO:0020700	"MONDO:0000208"
MONDO:0020719	"MONDO:0018309"
MONDO:0020734
MONDO:0020742	"MONDO:0008926"
MONDO:0020755		"HP:0012722"
MONDO:0020758	"MONDO:0037872"
MONDO:0020784
MONDO:0020786
MONDO:0020802	"MONDO:0020804"
MONDO:0020803		"HP:0011710"
MONDO:0020810	"MONDO:0020628"
MONDO:0020842		"MONDO:0005063"
MONDO:0020842		"MONDO:0015277"
MONDO:0020871	"MONDO:0015285"
MONDO:0020999
MONDO:0021007
MONDO:0021016
MONDO:0021027		"MONDO:0019278"
MONDO:0021028		"MONDO:0019283"
MONDO:0021034
MONDO:0021037		"MONDO:0024237"
MONDO:0021044	"MONDO:0006058"
MONDO:0021051	"MONDO:0015540"
MONDO:0021059
MONDO:0021062	"MONDO:0016382"
MONDO:0021087	"MONDO:0003252"
MONDO:0021103		"MONDO:0003900"
MONDO:0021103		"MONDO:0005554"
MONDO:0021122	"MONDO:0000402"
MONDO:0021145		"MONDO:0002118"
MONDO:0021145		"MONDO:0005039"
MONDO:0021150	"MONDO:0021152"
MONDO:0021153
MONDO:0021170
MONDO:0021188	"MONDO:0005094"
MONDO:0021191	"MONDO:0016700"
MONDO:0021194
MONDO:0021195
MONDO:0021196
MONDO:0021197
MONDO:0021198	"MONDO:0000001"
MONDO:0021199
MONDO:0021200	"MONDO:0000001"
MONDO:0021213	MONDO:0006850
MONDO:0021214	MONDO:0001757
MONDO:0021215	MONDO:0001764
MONDO:0021216	MONDO:0004047
MONDO:0021217	MONDO:0015074
MONDO:0021219	MONDO:0002381
MONDO:0021226	MONDO:0016717
MONDO:0021236	MONDO:0005335
MONDO:0021247
MONDO:0021252	"MONDO:0003639"
MONDO:0021255	MONDO:0021254
MONDO:0021256	MONDO:0021254
MONDO:0021257	"MONDO:0021064"
MONDO:0021278	MONDO:0002469
MONDO:0021286	MONDO:0000371
MONDO:0021307	"MONDO:0005575"
MONDO:0021347	MONDO:0004109
MONDO:0021362	MONDO:0005375
MONDO:0021376	MONDO:0006801
MONDO:0021421	"MONDO:0021533"
MONDO:0021422	MONDO:0005210
MONDO:0021433	MONDO:0004064
MONDO:0021434	MONDO:0003912
MONDO:0021436	MONDO:0003878
MONDO:0021448	MONDO:0000634
MONDO:0021466	MONDO:0002278
MONDO:0021504	MONDO:0006734
MONDO:0021536	MONDO:0006250
MONDO:0021544	MONDO:0003473
MONDO:0021556	MONDO:0005871
MONDO:0021570	"MONDO:0021569"
MONDO:0021628	"MONDO:0001854"
MONDO:0021664	"MONDO:0017991"
MONDO:0021665		"MONDO:0009958"
MONDO:0021668	"MONDO:0700057"
MONDO:0021683		"MONDO:0005550"
MONDO:0021684	"MONDO:0024619"
MONDO:0021690
MONDO:0021720	"MONDO:0000408"
MONDO:0021725	"MONDO:0100151"
MONDO:0021849		"MONDO:0009155"
MONDO:0021909	"MONDO:0007145"
MONDO:0021910	"MONDO:0010988"
MONDO:0021927
MONDO:0021937	"MONDO:0011273"
MONDO:0021969	"MONDO:0037251"
MONDO:0021971	"MONDO:0009041"
MONDO:0022018	"MONDO:0009579"
MONDO:0022109
MONDO:0022145	"MONDO:0008816"
MONDO:0022200		"MAXO:0000002"
MONDO:0022201		"MAXO:0000004"
MONDO:0022263	"MONDO:0018840"
MONDO:0022266	MONDO:0022263
MONDO:0022267	MONDO:0017381
MONDO:0022314	"MONDO:0016290"
MONDO:0022326	MONDO:0008861
MONDO:0022397
MONDO:0022399
MONDO:0022400
MONDO:0022404
MONDO:0022405
MONDO:0022406	"MONDO:0021836"
MONDO:0022407
MONDO:0022409
MONDO:0022412
MONDO:0022414		"MONDO:0015161"
MONDO:0022418	"MONDO:0011132"
MONDO:0022423	"MONDO:0008761"
MONDO:0022425		"MONDO:0013512"
MONDO:0022425		"MONDO:0015579"
MONDO:0022434	"MONDO:0011052"
MONDO:0022446	"MONDO:0015302"
MONDO:0022448
MONDO:0022460	"MONDO:0010930"
MONDO:0022463	"MONDO:0015230"
MONDO:0022464
MONDO:0022469	"MONDO:0015236"
MONDO:0022482	"MONDO:0008810"
MONDO:0022495
MONDO:0022512	"MONDO:0020435"
MONDO:0022546	"MONDO:0021845"
MONDO:0022556	"MONDO:0022557"
MONDO:0022566	"MONDO:0007931"
MONDO:0022605	"MONDO:0008884"
MONDO:0022620	"MONDO:0030981"
MONDO:0022651	"MONDO:0007269"
MONDO:0022652	"MONDO:0011003"
MONDO:0022676	"MONDO:0015567"
MONDO:0022698	MONDO:0001167
MONDO:0022725	"MONDO:0015425"
MONDO:0022728	MONDO:0007321
MONDO:0022732
MONDO:0022794		"MONDO:0700015"
MONDO:0022794		"MONDO:0700035"
MONDO:0022808	MONDO:0022236
MONDO:0022819	"MONDO:0020296"
MONDO:0022850	"MONDO:0009114"
MONDO:0022856	MONDO:0001217
MONDO:0022857	"MONDO:0019943"
MONDO:0022880	"MONDO:0022308"
MONDO:0022885	MONDO:0000486
MONDO:0022913	"MONDO:0010128"
MONDO:0022916
MONDO:0022918		"HP:0011112"
MONDO:0022921	"MONDO:0020119"
MONDO:0022926	"MONDO:0016350"
MONDO:0022939	"MONDO:0043176"
MONDO:0022940	"MONDO:0022939"
MONDO:0022953	"MONDO:0009401"
MONDO:0023000	"MONDO:0017980"
MONDO:0023008	"MONDO:0023007"
MONDO:0023031	"MONDO:0024455"
MONDO:0023033	MONDO:0007492
MONDO:0023037	"MONDO:0023035"
MONDO:0023038	"MONDO:0018938"
MONDO:0023041	"MONDO:0009522"
MONDO:0023052	"MONDO:0009156"
MONDO:0023065	"MONDO:0007539"
MONDO:0023070	MONDO:0008713
MONDO:0023072
MONDO:0023097
MONDO:0023129	"MONDO:0008163"
MONDO:0023140	"MONDO:0015248"
MONDO:0023141
MONDO:0023156		"HP:0002990"
MONDO:0023174
MONDO:0023191	"MONDO:0010111"
MONDO:0023194	"MONDO:0015516"
MONDO:0023211	MONDO:0009260
MONDO:0023217	"MONDO:0015078"
MONDO:0023235	"MONDO:0044792"
MONDO:0023303	"MONDO:0008809"
MONDO:0023310	"MONDO:0018925"
MONDO:0023539	"MONDO:0023540"
MONDO:0023616	"MONDO:0007888"
MONDO:0023663	"MONDO:0008318"
MONDO:0023807
MONDO:0023820	"MONDO:0016819"
MONDO:0023873		"MONDO:0008104"
MONDO:0023873		"MONDO:0012547"
MONDO:0024145		"MONDO:0018187"
MONDO:0024147		"MONDO:0018187"
MONDO:0024148		"MONDO:0018187"
MONDO:0024149		"MONDO:0018187"
MONDO:0024236
MONDO:0024248
MONDO:0024253	MONDO:0014832
MONDO:0024254	"MONDO:0008657"
MONDO:0024255	"MONDO:0100118"
MONDO:0024267	"MONDO:0019384"
MONDO:0024269	MONDO:0018623
MONDO:0024289	"MONDO:0017755"
MONDO:0024293	"MONDO:0017790"
MONDO:0024297		"MONDO:0005066"
MONDO:0024297		"MONDO:0005137"
MONDO:0024345
MONDO:0024348
MONDO:0024351	"MONDO:0008251"
MONDO:0024384	MONDO:0005651
MONDO:0024385	"MONDO:0005650"
MONDO:0024390	"MONDO:0006921"
MONDO:0024404	"MONDO:0002000"
MONDO:0024460	"MONDO:0005794"
MONDO:0024471
MONDO:0024486	"MONDO:0015279"
MONDO:0024505
MONDO:0024544		"MONDO:0100259"
MONDO:0024581	"MONDO:0024664"
MONDO:0024583		"HP:0100790"
MONDO:0024597	"MONDO:0014278"
MONDO:0024624
MONDO:0024646	"HP:0031375"
MONDO:0024657		"MONDO:0002556"
MONDO:0024812	"MONDO:0002399"
MONDO:0024987		"MONDO:0019356"
MONDO:0024996	"MONDO:0011558"
MONDO:0025155	"MONDO:0005679"
MONDO:0025169	MONDO:0018686
MONDO:0025190	MONDO:0005730
MONDO:0025370		"MONDO:0006054"
MONDO:0025370		"MONDO:0021066"
MONDO:0025481
MONDO:0025511
MONDO:0025517
MONDO:0025518
MONDO:0026141		"MONDO:0005492"
MONDO:0026150		"MONDO:0019270"
MONDO:0026151
MONDO:0026152
MONDO:0026157
MONDO:0026160		"MONDO:0021154"
MONDO:0026166		"MONDO:0009453"
MONDO:0026167		"MONDO:0019056"
MONDO:0026167		"MONDO:0100167"
MONDO:0026170		"MONDO:0020022"
MONDO:0026173
MONDO:0026180
MONDO:0026181
MONDO:0026182
MONDO:0026183
MONDO:0026184
MONDO:0026185
MONDO:0026186
MONDO:0026187
MONDO:0026188
MONDO:0026189
MONDO:0026190
MONDO:0026192
MONDO:0026193
MONDO:0026203
MONDO:0026209
MONDO:0026419		"HP:0001274"
MONDO:0026754	"MONDO:0009346"
MONDO:0026768
MONDO:0026782	"MONDO:0020603"
MONDO:0026856
MONDO:0026989
MONDO:0027416	"MONDO:0011143"
MONDO:0027750		"MONDO:0027749"
MONDO:0027751		"MONDO:0027749"
MONDO:0027929
MONDO:0028569
MONDO:0028618
MONDO:0028737		"MONDO:0008867"
MONDO:0028741	"MONDO:0800091"
MONDO:0028742	"MONDO:0800093"
MONDO:0028743	"MONDO:0800094"
MONDO:0028795
MONDO:0028868
MONDO:0029001		"MONDO:0029000"
MONDO:0029014		"MONDO:0005554"
MONDO:0029042	"HP:0000074"
MONDO:0029051		"HP:0002164"
MONDO:0029102		"MONDO:0017270"
MONDO:0029146	"MONDO:0019407"
MONDO:0029810		"MONDO:0021106"
MONDO:0029811		"MONDO:0021106"
MONDO:0029812		"MONDO:0021106"
MONDO:0029813		"MONDO:0021106"
MONDO:0030016	"MONDO:0100058"
MONDO:0030032	"MONDO:0015350"
MONDO:0030052
MONDO:0030407
MONDO:0030767		"MONDO:0019044"
MONDO:0030965
MONDO:0031004		"MONDO:0002259"
MONDO:0031016		"MONDO:0002259"
MONDO:0031178	"MONDO:0044645"
MONDO:0031689
MONDO:0031697
MONDO:0031698
MONDO:0031799		"MONDO:0005381"
MONDO:0031949
MONDO:0031952
MONDO:0032011
MONDO:0032013
MONDO:0032014
MONDO:0032221
MONDO:0032576	"MONDO:0100095"
MONDO:0032647	"MONDO:0018445"
MONDO:0032840	MONDO:0016368
MONDO:0032856	MONDO:0019531
MONDO:0033056
MONDO:0033187	"MONDO:0014781"
MONDO:0033196
MONDO:0033211	"MONDO:0017868"
MONDO:0033329
MONDO:0033331
MONDO:0033334
MONDO:0033335
MONDO:0033336
MONDO:0033550
MONDO:0033552
MONDO:0033571
MONDO:0033900
MONDO:0033927
MONDO:0033939	"MONDO:0060564"
MONDO:0033947	"MONDO:0100567"
MONDO:0033967		"MONDO:0015823"
MONDO:0033981	"MONDO:0010962"
MONDO:0034024
MONDO:0034028
MONDO:0034039
MONDO:0034082	"MONDO:0006583"
MONDO:0034104	"MONDO:0033642"
MONDO:0034122	"MONDO:0014960"
MONDO:0034147	"MONDO:0032678"
MONDO:0034217
MONDO:0034443
MONDO:0034641
MONDO:0034661
MONDO:0034663	"MONDO:0800092"
MONDO:0034667
MONDO:0034668
MONDO:0034669
MONDO:0034670
MONDO:0034671
MONDO:0034673	"MONDO:0800090"
MONDO:0034678
MONDO:0034733
MONDO:0034819
MONDO:0034872
MONDO:0034901
MONDO:0034923		"MONDO:0007179"
MONDO:0034926
MONDO:0034931		"MONDO:0003799"
MONDO:0034937		"HP:0001083"
MONDO:0034943		"HP:0007773"
MONDO:0034953		"MONDO:0005283"
MONDO:0034954
MONDO:0034961		"MONDO:0005560"
MONDO:0034962		"MONDO:0005328"
MONDO:0034965		"MONDO:0005328"
MONDO:0034968		"MONDO:0001584"
MONDO:0034977		"HP:0030961"
MONDO:0034979
MONDO:0034980
MONDO:0034981
MONDO:0035001		"MONDO:0021084"
MONDO:0035002
MONDO:0035013
MONDO:0035014
MONDO:0035037
MONDO:0035075
MONDO:0035160	"MONDO:0012391"
MONDO:0035162
MONDO:0035249
MONDO:0035250
MONDO:0035251
MONDO:0035252
MONDO:0035267
MONDO:0035274
MONDO:0035314		"HP:0030732"
MONDO:0035328		"MONDO:0029000"
MONDO:0035340
MONDO:0035354	"MONDO:0017287"
MONDO:0035363	"MONDO:0060759"
MONDO:0035369	"MONDO:0032705"
MONDO:0035398		"HP:0003429"
MONDO:0035426
MONDO:0035448
MONDO:0035451		"HP:0011537"
MONDO:0035461
MONDO:0035466		"MONDO:0005377"
MONDO:0035469		"MONDO:0019175"
MONDO:0035470		"MONDO:0019175"
MONDO:0035471
MONDO:0035541
MONDO:0035542
MONDO:0035554
MONDO:0035555
MONDO:0035556
MONDO:0035557
MONDO:0035561
MONDO:0035581
MONDO:0035635	"MONDO:0030045"
MONDO:0035645
MONDO:0035682
MONDO:0035683		"HP:0008244"
MONDO:0035684
MONDO:0035685
MONDO:0035689
MONDO:0035780
MONDO:0035781
MONDO:0035784
MONDO:0035785
MONDO:0035786
MONDO:0035787
MONDO:0035788
MONDO:0035789
MONDO:0035790
MONDO:0035791
MONDO:0035792
MONDO:0035793
MONDO:0035862		"MONDO:0000508"
MONDO:0035863
MONDO:0036192	"MONDO:1040032"
MONDO:0036491	"MONDO:0006517"
MONDO:0037716
MONDO:0037860		"MONDO:0005554"
MONDO:0038261
MONDO:0038268
MONDO:0040797
MONDO:0040964
MONDO:0041008
MONDO:0041161		"HP:0040298"
MONDO:0041440
MONDO:0042492	MONDO:0005780
MONDO:0042902
MONDO:0042908	"MONDO:0015325"
MONDO:0042915	"MONDO:0008357"
MONDO:0042924
MONDO:0042978	MONDO:0016961
MONDO:0043005		"MONDO:0021147"
MONDO:0043007		"MONDO:0021147"
MONDO:0043008		"MONDO:0021147"
MONDO:0043079		"MONDO:0017767"
MONDO:0043181	"MONDO:0009958"
MONDO:0043187	"MONDO:0020007"
MONDO:0043606	"HP:0002756"
MONDO:0043707
MONDO:0043881
MONDO:0044214
MONDO:0044215
MONDO:0044216
MONDO:0044217
MONDO:0044218
MONDO:0044219
MONDO:0044220
MONDO:0044221
MONDO:0044222
MONDO:0044223
MONDO:0044224
MONDO:0044225
MONDO:0044226
MONDO:0044227
MONDO:0044228
MONDO:0044229
MONDO:0044230
MONDO:0044231
MONDO:0044232
MONDO:0044233
MONDO:0044234
MONDO:0044235
MONDO:0044236
MONDO:0044237
MONDO:0044238
MONDO:0044239
MONDO:0044240
MONDO:0044241
MONDO:0044242
MONDO:0044243
MONDO:0044244
MONDO:0044245
MONDO:0044246
MONDO:0044247
MONDO:0044248
MONDO:0044249
MONDO:0044250
MONDO:0044251
MONDO:0044252
MONDO:0044253
MONDO:0044254
MONDO:0044255
MONDO:0044256
MONDO:0044257
MONDO:0044258
MONDO:0044259
MONDO:0044260
MONDO:0044261
MONDO:0044262
MONDO:0044263
MONDO:0044264
MONDO:0044265
MONDO:0044266
MONDO:0044267
MONDO:0044268
MONDO:0044269
MONDO:0044270
MONDO:0044271
MONDO:0044272
MONDO:0044273
MONDO:0044274
MONDO:0044275
MONDO:0044276
MONDO:0044277
MONDO:0044278
MONDO:0044279
MONDO:0044280
MONDO:0044281
MONDO:0044282
MONDO:0044283
MONDO:0044284
MONDO:0044331		"MONDO:0018612"
MONDO:0044354	"MONDO:0006412"
MONDO:0044618	"MONDO:0010250"
MONDO:0044630	"MONDO:0014857"
MONDO:0044636
MONDO:0044652	"MONDO:0014958"
MONDO:0044655
MONDO:0044680	"MONDO:0013569"
MONDO:0044683		"MONDO:0020640"
MONDO:0044684	"MONDO:0006042"
MONDO:0044716	"MONDO:0030912"
MONDO:0044746
MONDO:0044747	"MONDO:0025303"
MONDO:0044766
MONDO:0044790	"MONDO:0044792"
MONDO:0044808	"MONDO:0007492"
MONDO:0044876	"MONDO:0015340"
MONDO:0044924	"MONDO:0017894"
MONDO:0044965
MONDO:0044967
MONDO:0044969
MONDO:0044971
MONDO:0044974
MONDO:0044975
MONDO:0044976
MONDO:0044977
MONDO:0044978
MONDO:0044979
MONDO:0044980
MONDO:0044987
MONDO:0044988
MONDO:0044989
MONDO:0044990
MONDO:0044998
MONDO:0044999
MONDO:0045021		"MONDO:0009114"
MONDO:0045027	MONDO:0002051
MONDO:0045028
MONDO:0045029		"MONDO:0002041"
MONDO:0045031	"MONDO:0001517"
MONDO:0054749
MONDO:0054836	"MONDO:0018130"
MONDO:0056821	"MONDO:0015264"
MONDO:0060593
MONDO:0060649	"MONDO:0100297"
MONDO:0060712	"MONDO:0035133"
MONDO:0060722	"MONDO:0013346"
MONDO:0100005	"MONDO:0033954"
MONDO:0100007	"MONDO:0006702"
MONDO:0100027		"MONDO:0018214"
MONDO:0100032	"MONDO:0005115"
MONDO:0100088	"MONDO:0007089"
MONDO:0100106		"MONDO:0100455"
MONDO:0100117		"HP:0001645"
MONDO:0100136		"MONDO:0019391"
MONDO:0100139		"MONDO:0100096"
MONDO:0100140		"MONDO:0100096"
MONDO:0100141		"MONDO:0100096"
MONDO:0100142
MONDO:0100143		"MONDO:0100096"
MONDO:0100145		"MONDO:0100096"
MONDO:0100189
MONDO:0100229		"MONDO:0100259"
MONDO:0100243	"MONDO:0100244"
MONDO:0100245	"MONDO:0100244"
MONDO:0100282	"MONDO:0100253"
MONDO:0100300	"MONDO:0011191"
MONDO:0100318
MONDO:0100321
MONDO:0100334	"MONDO:0100321"
MONDO:0100336
MONDO:0100343
MONDO:0100411	"MONDO:0044923"
MONDO:0100461	"MONDO:0800030"
MONDO:0100568
MONDO:0200001
MONDO:0700042	"MONDO:0010386"
MONDO:0800075
MONDO:0800084
MONDO:0800085
MONDO:0800086
MONDO:0800087
MONDO:0800089
MONDO:0800090
MONDO:0800091
MONDO:0800092
MONDO:0800093
MONDO:0800094
MONDO:0800095
MONDO:0800199
MONDO:0800294	"MONDO:0018581"
MONDO:0800297		"MONDO:0015674"
MONDO:0800303	"MONDO:0016605"
MONDO:0800316	"MONDO:0018247"
MONDO:0800342	"MONDO:0012240"
MONDO:0800343	"MONDO:0016202"
MONDO:0858986	"MONDO:0032737"
MONDO:0858987	"MONDO:0032906"
MONDO:0858988	"MONDO:0033614"
MONDO:0858989	"MONDO:0030482"
MONDO:0858990	"MONDO:0030512"
MONDO:0858991	"MONDO:0030673"
MONDO:0858992	"MONDO:0031019"
MONDO:0957001
MONDO:0957009
MONDO:0957024
MONDO:0957025
MONDO:0957316	"MONDO:0007239"
MONDO:0957404
MONDO:0958201	"MONDO:0800306"
MONDO:8000017	"MONDO:8000015"
MONDO:8000030
MONDO:8000031
MONDO:8000032		"MONDO:0019755"
MONDO:8000033
MONDO:8000034		"MONDO:0000001"
NCBITaxon:10880	NCBITaxon:2732541
NCBITaxon:11103	NCBITaxon:3052230
NCBITaxon:11161	NCBITaxon:2560602
NCBITaxon:11176	NCBITaxon:2560319
NCBITaxon:11232	NCBITaxon:3052342
NCBITaxon:11619	NCBITaxon:2169991
NCBITaxon:11620	NCBITaxon:3052310
NCBITaxon:11623	NCBITaxon:3052303
NCBITaxon:11628	NCBITaxon:3052317
NCBITaxon:121791	NCBITaxon:3052225
NCBITaxon:12461	NCBITaxon:1678143
NCBITaxon:1511900	NCBITaxon:3052189
NCBITaxon:1535326	NCBITaxon:5475
NCBITaxon:1980459	NCBITaxon:3052470
NCBITaxon:1980467	NCBITaxon:3052477
NCBITaxon:1980476	NCBITaxon:3052489
NCBITaxon:1980486	NCBITaxon:3052493
NCBITaxon:1980490	NCBITaxon:3052498
NCBITaxon:1980491	NCBITaxon:3052499
NCBITaxon:1980519	NCBITaxon:3052518
NCBITaxon:2169992	NCBITaxon:3052299
NCBITaxon:227859	NCBITaxon:694009
NCBITaxon:31604	NCBITaxon:3052343
NCBITaxon:45219	NCBITaxon:3052307
NCBITaxon:45709	NCBITaxon:3052299
NCBITaxon:46919	NCBITaxon:3052331
NCBITaxon:499556	NCBITaxon:3052302
NCBITaxon:61172	NCBITaxon:3052489
NCBITaxon:6308	NCBITaxon:6236
NCBITaxon:6314	NCBITaxon:27829
NCBITaxon:63330	NCBITaxon:3052223
NCBITaxon:649188	NCBITaxon:3052314
PATO:0001291	"PATO:0070060"
RO:0002310
UBERON:0005216	UBERON:0005234
UBERON:0035075	UBERON:0005483
UBERON:3011045	UBERON:0001675
