cls	xref
MONDO:0005258	"EFO:0003756"
MONDO:0005258	"SCTID:231536004"
MONDO:0005258	"SCTID:408856003"
MONDO:0005258	"NCIT:C88412"
MONDO:0005258	"Orphanet:106"
MONDO:0003171	"DOID:4858"
MONDO:0003171	"NCIT:C8274"
MONDO:0003171	"UMLS:C0280795"
MONDO:0018480	"GARD:21741"
MONDO:0018480	"UMLS:C5190854"
MONDO:0018480	"Orphanet:418945"
MONDO:0014928	"DOID:0110997"
MONDO:0014928	"OMIM:617121"
MONDO:0014928	"UMLS:C4310705"
MONDO:0014928	"GARD:16195"
MONDO:0008634	"MESH:C566011"
MONDO:0008634	"OMIM:191950"
MONDO:0008634	"UMLS:C1860551"
MONDO:0011541	"GARD:17128"
MONDO:0011541	"Orphanet:217622"
MONDO:0011541	"OMIM:605362"
MONDO:0011541	"UMLS:C1854368"
MONDO:0011541	"DOID:0110440"
MONDO:0011541	"MESH:C565337"
MONDO:0001534	"SCTID:359610006"
MONDO:0001534	"DOID:1248"
MONDO:0001534	"UMLS:C0155169"
MONDO:0007437	"Orphanet:99791"
MONDO:0007437	"SCTID:109494000"
MONDO:0007437	"OMIM:125420"
MONDO:0007437	"GARD:1806"
MONDO:0007437	"ICD9:520.5"
MONDO:0021020	"MedDRA:10057034"
MONDO:0021020	"GARD:47"
MONDO:0021020	"Orphanet:79234"
MONDO:0021020	"UMLS:C0010324"
MONDO:0021020	"SCTID:8933000"
MONDO:0021020	"OMIM:218800"
MONDO:0006699	"MedDRA:10049891"
MONDO:0006699	"UMLS:C0701818"
MONDO:0006699	"EFO:1000865"
MONDO:0006699	"DOID:11755"
MONDO:0006699	"MESH:D042883"
MONDO:0019427	"UMLS:C4305133"
MONDO:0019427	"Orphanet:85334"
MONDO:0019427	"GARD:19061"
MONDO:0019427	"SCTID:718849008"
MONDO:0011071	"SCTID:725034002"
MONDO:0011071	"Orphanet:71290"
MONDO:0011071	"MESH:C563324"
MONDO:0011071	"GARD:10352"
MONDO:0010782	"DOID:0111184"
MONDO:0010782	"GARD:15312"
MONDO:0010782	"UMLS:C4225415"
MONDO:0010782	"OMIM:500011"
MONDO:0010270	"UMLS:C1846170"
MONDO:0010270	"Orphanet:85274"
MONDO:0010270	"OMIM:300218"
MONDO:0010270	"GARD:9156"
MONDO:0010270	"MESH:C537449"
MONDO:0010270	"DOID:0060808"
MONDO:0010270	"SCTID:719160009"
MONDO:0000263	"ICD9:476.1"
MONDO:0000263	"ICD9:464.2"
MONDO:0000263	"SCTID:55130001"
MONDO:0000263	"ICD9:464"
MONDO:0000263	"UMLS:C0023076"
MONDO:0000263	"DOID:0050148"
MONDO:0016238	"MESH:D054364"
MONDO:0016238	"NCIT:C7634"
MONDO:0016238	"MedDRA:10018825"
MONDO:0016238	"UMLS:C1266119"
MONDO:0016238	"ONCOTREE:SFT"
MONDO:0016238	"MESH:D006393"
MONDO:0016238	"ICDO:8815/1"
MONDO:0016238	"Orphanet:2126"
MONDO:0016238	"GARD:15014"
MONDO:0016238	"ICDO:8815/0"
MONDO:0016238	"ICD9:238.1"
MONDO:0016238	"ICDO:9051/0"
MONDO:0011199	"OMIM:602114"
MONDO:0011199	"GARD:15344"
MONDO:0011199	"UMLS:C1865831"
MONDO:0011199	"MESH:C566573"
MONDO:0001079	"ICD9:579.4"
MONDO:0001079	"ICD10CM:K90.3"
MONDO:0001079	"SCTID:54576000"
MONDO:0001079	"DOID:10610"
MONDO:0001079	"UMLS:C0152166"
MONDO:0019614	"ICD10CM:E23.0"
MONDO:0019614	"Orphanet:91350"
MONDO:0019614	"GARD:19160"
MONDO:0015437	"NORD:947"
MONDO:0015437	"GARD:6083"
MONDO:0015437	"SCTID:31325007"
MONDO:0015437	"UMLS:C2931422"
MONDO:0015437	"Orphanet:1445"
MONDO:0015437	"MESH:C537109"
MONDO:0045010	"UMLS:C0342844"
MONDO:0045010	"SCTID:238045003"
MONDO:0016995	"GARD:17260"
MONDO:0016995	"Orphanet:263662"
MONDO:0014302	"DOID:0110813"
MONDO:0014302	"UMLS:C4284588"
MONDO:0014302	"OMIM:615681"
MONDO:0014302	"Orphanet:401785"
MONDO:0014302	"GARD:17657"
MONDO:0014302	"SCTID:765045003"
MONDO:0019179	"MESH:C579873"
MONDO:0019179	"UMLS:C3711390"
MONDO:0019179	"GARD:18934"
MONDO:0019179	"Orphanet:77301"
MONDO:0019179	"SCTID:724098008"
MONDO:0001902	"ICD9:279.04"
MONDO:0001902	"DOID:14177"
MONDO:0001902	"UMLS:C5574711"
MONDO:0002021	"MESH:D005882"
MONDO:0002021	"DOID:1483"
MONDO:0002021	"SCTID:18718003"
MONDO:0002021	"NCIT:C173795"
MONDO:0002021	"UMLS:C0017563"
MONDO:0002021	"EFO:0009670"
MONDO:1010573	"OMIA:000279-38626"
MONDO:0003865	"NCIT:C4022"
MONDO:0003865	"ONCOTREE:ACRM"
MONDO:0003865	"DOID:6367"
MONDO:0003865	"ICDO:8744/3"
MONDO:0003865	"UMLS:C0346037"
MONDO:0003865	"HP:0012060"
MONDO:0003865	"SCTID:254732008"
MONDO:0060622	"OMIM:617804"
MONDO:0060622	"UMLS:C4540496"
MONDO:0060622	"Orphanet:647788"
MONDO:0060622	"GARD:13608"
MONDO:0017616	"Orphanet:3062"
MONDO:0008938	"SCTID:230228004"
MONDO:0008938	"MESH:C535633"
MONDO:0008938	"GARD:2600"
MONDO:0008938	"Orphanet:1177"
MONDO:0008938	"OMIM:212895"
MONDO:0008938	"ICD9:334.3"
MONDO:0008938	"UMLS:C0393520"
MONDO:0032614	"OMIM:618231"
MONDO:0030711	"OMIM:619789"
MONDO:0010491	"SCTID:768472004"
MONDO:0010491	"GARD:18433"
MONDO:0010491	"OMIM:300942"
MONDO:0010491	"Orphanet:448372"
MONDO:0010491	"UMLS:C3891556"
MONDO:0859334	"OMIM:620158"
MONDO:0013890	"Orphanet:319160"
MONDO:0013890	"GARD:17443"
MONDO:0013890	"DOID:0111224"
MONDO:0013890	"OMIM:614807"
MONDO:0013890	"SCTID:764945007"
MONDO:0013890	"UMLS:C4707232"
MONDO:0016878	"GARD:20801"
MONDO:0016878	"Orphanet:261826"
MONDO:0016080	"GARD:1475"
MONDO:0016080	"Orphanet:2040"
MONDO:0016080	"SCTID:719452004"
MONDO:0013933	"NCIT:C155757"
MONDO:0013933	"OMIM:614867"
MONDO:0013933	"UMLS:C3542026"
MONDO:0013933	"DOID:0081434"
MONDO:0013933	"GARD:15862"
MONDO:0015658	"Orphanet:166487"
MONDO:0015658	"GARD:20091"
MONDO:0005037	"UMLS:C0279633"
MONDO:0005037	"EFO:0000504"
MONDO:0005037	"ONCOTREE:ISTAD"
MONDO:0005037	"NCIT:C9157"
MONDO:0015834	"MedDRA:10012770"
MONDO:0015834	"GARD:20176"
MONDO:0015834	"SCTID:15545001"
MONDO:0015834	"Orphanet:180086"
MONDO:0015834	"ICD9:752.2"
MONDO:1010605	"OMIA:000536-9925"
MONDO:0015918	"Orphanet:182070"
MONDO:0015918	"GARD:20240"
MONDO:0017482	"Orphanet:295061"
MONDO:0005906	"ICD9:475"
MONDO:0005906	"SCTID:15033003"
MONDO:0005906	"UMLS:C0031157"
MONDO:0005906	"NCIT:C128322"
MONDO:0005906	"EFO:0007429"
MONDO:0005906	"MESH:D000039"
MONDO:0005906	"ICD10CM:J36"
MONDO:0100105	"OMIM:618360"
MONDO:0100105	"DOID:0112315"
MONDO:0850162	"DOID:0080651"
MONDO:0015188	"Orphanet:104013"
MONDO:0015188	"GARD:19850"
MONDO:0000536	"SCTID:408649007"
MONDO:0000536	"EFO:1001965"
MONDO:0000536	"UMLS:C1319317"
MONDO:0000536	"NCIT:C102872"
MONDO:0000536	"DOID:0050921"
MONDO:0020721	"DOID:0060063"
MONDO:0020721	"SCTID:62677000"
MONDO:0020721	"OMIM:300751"
MONDO:0020721	"UMLS:C4551511"
MONDO:0020721	"Orphanet:75563"
MONDO:0020721	"GARD:9456"
MONDO:0020721	"MESH:C536761"
MONDO:0009596	"OMIM:250300"
MONDO:0009596	"MESH:C565399"
MONDO:0009596	"UMLS:C1855195"
MONDO:0008226	"MESH:D010520"
MONDO:0008226	"UMLS:C4551681"
MONDO:0008226	"OMIM:170650"
MONDO:0008226	"DOID:1474"
MONDO:0008226	"EFO:0006342"
MONDO:0008226	"ICD9:523.5"
MONDO:0012945	"MESH:C567244"
MONDO:0012945	"GARD:10496"
MONDO:0012945	"DOID:0060202"
MONDO:0012945	"OMIM:612577"
MONDO:0012945	"UMLS:C2675491"
MONDO:0006478	"NCIT:C5722"
MONDO:0006478	"UMLS:C1336861"
MONDO:0006478	"EFO:1000606"
MONDO:0006478	"ONCOTREE:UCP"
MONDO:0011260	"UMLS:C1865139"
MONDO:0011260	"MESH:C566516"
MONDO:0011260	"OMIM:602596"
MONDO:0018419	"SCTID:766767001"
MONDO:0018419	"GARD:21698"
MONDO:0018419	"Orphanet:401820"
MONDO:0018419	"UMLS:C4707829"
MONDO:0006150	"NCIT:C27465"
MONDO:0006150	"UMLS:C1333083"
MONDO:0007082	"UMLS:C0263505"
MONDO:0007082	"UMLS:C1863094"
MONDO:0007082	"GARD:15035"
MONDO:0007082	"MESH:C566303"
MONDO:0007082	"OMIM:104000"
MONDO:0009667	"UMLS:C3151519"
MONDO:0009667	"DOID:0111236"
MONDO:0009667	"GARD:15204"
MONDO:0009667	"NCIT:C126740"
MONDO:0009667	"OMIM:253280"
MONDO:0005770	"EFO:0007282"
MONDO:0005770	"DOID:8704"
MONDO:0005770	"ICD9:054.19"
MONDO:0005770	"ICD9:054.10"
MONDO:0005770	"NCIT:C14364"
MONDO:0005770	"MESH:D006558"
MONDO:0005770	"SCTID:33839006"
MONDO:0005770	"UMLS:C0019342"
MONDO:0005770	"ICD9:054.1"
MONDO:0012076	"OMIM:608624"
MONDO:0012076	"UMLS:C1837730"
MONDO:0012076	"MESH:C563896"
MONDO:0019803	"GARD:15021"
MONDO:0019803	"SCTID:49465005"
MONDO:0019803	"Orphanet:95429"
MONDO:0019803	"NCIT:C3926"
MONDO:0019803	"UMLS:C0263637"
MONDO:0019803	"DOID:4028"
MONDO:0011143	"DOID:0111011"
MONDO:0011143	"OMIM:601777"
MONDO:0011143	"MESH:C538363"
MONDO:0011143	"GARD:10656"
MONDO:0011143	"UMLS:C1866293"
MONDO:0024549	"OMIM:300345"
MONDO:0018606	"GARD:21842"
MONDO:0018606	"Orphanet:440724"
MONDO:0017890	"GARD:21419"
MONDO:0017890	"SCTID:733603009"
MONDO:0017890	"UMLS:C4288091"
MONDO:0017890	"Orphanet:319325"
MONDO:0017890	"NCIT:C126303"
MONDO:0007927	"SCTID:270516002"
MONDO:0007927	"icd11.foundation:423141418"
MONDO:0007927	"ICD9:750.15"
MONDO:0007927	"Orphanet:2430"
MONDO:0007927	"MESH:C531735"
MONDO:0007927	"GARD:16599"
MONDO:0007927	"OMIM:153630"
MONDO:0009854	"OMIM:261400"
MONDO:0800031	"UMLS:C1275808"
MONDO:0800031	"OMIMPS:209880"
MONDO:0018285	"Orphanet:371054"
MONDO:0014880	"GARD:10691"
MONDO:0014880	"OMIM:617041"
MONDO:0014880	"UMLS:C4310752"
MONDO:0017868	"Orphanet:319192"
MONDO:0017868	"OMIMPS:251280"
MONDO:0017868	"GARD:21407"
MONDO:0957396	"OMIM:620438"
MONDO:0017070	"GARD:20959"
MONDO:0017070	"Orphanet:268748"
MONDO:0019029	"GARD:18872"
MONDO:0019029	"NANDO:1200561"
MONDO:0019029	"SCTID:699756005"
MONDO:0019029	"Orphanet:67039"
MONDO:0019029	"ICD9:524.89"
MONDO:0958342	"Orphanet:637064"
MONDO:0021294	"SCTID:92560002"
MONDO:0021294	"NCIT:C4428"
MONDO:0021294	"UMLS:C0345795"
MONDO:0001339	"ICD10CM:I81"
MONDO:0001339	"DOID:11695"
MONDO:0001339	"SCTID:17920008"
MONDO:0001339	"UMLS:C0155773"
MONDO:0001339	"ICD9:452"
MONDO:0001339	"NCIT:C78565"
MONDO:0032849	"DOID:0070539"
MONDO:0032849	"OMIM:618651"
MONDO:0010131	"HGNC:11799"
MONDO:0010131	"NANDO:1200395"
MONDO:0010131	"NCIT:C85191"
MONDO:0010131	"NANDO:2200341"
MONDO:0010131	"NANDO:2100121"
MONDO:0010131	"MESH:C567936"
MONDO:0010131	"OMIM:274300"
MONDO:0016824	"ICDO:8824/1"
MONDO:0016824	"NORD:1301"
MONDO:0016824	"NCIT:C3742"
MONDO:0016824	"GARD:2998"
MONDO:0016824	"Orphanet:2591"
MONDO:0016824	"UMLS:C0432284"
MONDO:0016824	"MESH:D018224"
MONDO:0016824	"ONCOTREE:IMS"
MONDO:0016824	"DOID:0080109"
MONDO:0016824	"OMIMPS:228550"
MONDO:0004715	"SCTID:92644006"
MONDO:0004715	"DOID:9132"
MONDO:0004715	"ICD9:230.8"
MONDO:0004715	"UMLS:C0345908"
MONDO:0004715	"ICD10CM:D01.5"
MONDO:0020487	"SCTID:240447002"
MONDO:0020487	"Orphanet:99748"
MONDO:0020487	"NCIT:C128335"
MONDO:0020487	"ICD9:041.89"
MONDO:0020487	"GARD:13588"
MONDO:0020487	"icd11.foundation:1670562980"
MONDO:0020487	"MedDRA:10054161"
MONDO:0020487	"UMLS:C0343528"
MONDO:0020487	"DOID:0050150"
MONDO:0013525	"GARD:15743"
MONDO:0013525	"UMLS:C3151460"
MONDO:0013525	"DOID:0110613"
MONDO:0013525	"OMIM:614017"
MONDO:0011364	"OMIM:603720"
MONDO:0011364	"UMLS:C1863561"
MONDO:0011364	"DOID:0110471"
MONDO:0011364	"MESH:C566339"
MONDO:0011364	"GARD:22597"
MONDO:0035882	"Orphanet:615970"
MONDO:0035882	"GARD:22443"
MONDO:0012310	"GARD:15466"
MONDO:0012310	"OMIM:609612"
MONDO:0012310	"UMLS:C1865040"
MONDO:0012310	"MESH:C566508"
MONDO:0018472	"DOID:0111566"
MONDO:0018472	"SCTID:764523004"
MONDO:0018472	"GARD:13167"
MONDO:0018472	"Orphanet:411788"
MONDO:1010352	"OMIA:002151"
MONDO:0005898	"UMLS:C0030578"
MONDO:0005898	"SCTID:71906005"
MONDO:0005898	"DOID:13117"
MONDO:0005898	"NCIT:C79702"
MONDO:0005898	"EFO:0007421"
MONDO:0005898	"ICD9:681.9"
MONDO:0005898	"HP:0001818"
MONDO:0005898	"MESH:D010304"
MONDO:0100075	"MESH:D007572"
MONDO:0100075	"EFO:0009612"
MONDO:0026185	"Orphanet:183554"
MONDO:0026185	"GARD:20297"
MONDO:0850468	"DOID:0081064"
MONDO:0013935	"UMLS:C3553944"
MONDO:0013935	"OMIM:614869"
MONDO:0013935	"DOID:0110836"
MONDO:0013935	"GARD:15863"
MONDO:0013935	"ICD10CM:H35.5"
MONDO:0012766	"Orphanet:171612"
MONDO:0012766	"UMLS:C2936880"
MONDO:0012766	"DOID:0110788"
MONDO:0012766	"SCTID:763369007"
MONDO:0012766	"MESH:C567931"
MONDO:0012766	"OMIM:611945"
MONDO:0012766	"GARD:17064"
MONDO:0013712	"GARD:15793"
MONDO:0013712	"OMIM:614370"
MONDO:0013712	"UMLS:C3280574"
MONDO:0957786	"OMIM:620510"
MONDO:0033312	"UMLS:C4539944"
MONDO:0033312	"OMIM:617629"
MONDO:0033312	"DOID:0080281"
MONDO:0019419	"SCTID:719825000"
MONDO:0019419	"UMLS:C4304406"
MONDO:0019419	"GARD:19055"
MONDO:0019419	"Orphanet:85320"
MONDO:0030335	"OMIM:619445"
MONDO:0043543	"UMLS:C0020732"
MONDO:0043543	"SCTID:12456005"
MONDO:0043543	"ICD9:799.9"
MONDO:0043543	"ICD10CM:T80-T88"
MONDO:0043543	"MESH:D007049"
MONDO:0003384	"DOID:5302"
MONDO:0003384	"NCIT:C40139"
MONDO:0016112	"GARD:20364"
MONDO:0016112	"Orphanet:206662"
MONDO:0004128	"UMLS:C1335095"
MONDO:0004128	"DOID:7169"
MONDO:0004128	"NCIT:C6685"
MONDO:0005202	"SCTID:115665000"
MONDO:0005202	"ICD9:995.3"
MONDO:0005202	"UMLS:C1706410"
MONDO:0005202	"EFO:0002686"
MONDO:0006760	"NCIT:C101304"
MONDO:0006760	"DOID:1098"
MONDO:0006760	"MESH:D004899"
MONDO:0006760	"EFO:1000937"
MONDO:0006760	"SCTID:387705004"
MONDO:0006760	"UMLS:C0014761"
MONDO:0006760	"ICD9:773"
MONDO:0006760	"ICD9:773.2"
MONDO:1011084	"OMIA:001033-9913"
MONDO:0011754	"UMLS:C1846990"
MONDO:0011754	"OMIM:606984"
MONDO:0011754	"MESH:C564638"
MONDO:0011754	"Orphanet:99764"
MONDO:0010984	"DOID:0110831"
MONDO:0010984	"ICD10CM:H35.5"
MONDO:0010984	"OMIM:601067"
MONDO:0010984	"GARD:5438"
MONDO:0020723	"GARD:18636"
MONDO:0020723	"DOID:0080886"
MONDO:0020723	"OMIM:264700"
MONDO:0011930	"UMLS:C1842852"
MONDO:0011930	"OMIM:607876"
MONDO:0011930	"MESH:C564313"
MONDO:0011930	"GARD:18083"
MONDO:0011930	"DOID:0111692"
MONDO:0020809	"ICDO:8630/0"
MONDO:0020809	"NCIT:C67012"
MONDO:0044619	"Orphanet:485358"
MONDO:0022736	"ICD9:508.9"
MONDO:0022736	"UMLS:C0264421"
MONDO:0022736	"SCTID:86157004"
MONDO:0032784	"OMIM:618497"
MONDO:0013695	"DOID:0070273"
MONDO:0013695	"GARD:15789"
MONDO:0013695	"OMIM:614331"
MONDO:0013695	"UMLS:C1860896"
MONDO:0013695	"MESH:C566039"
MONDO:0023043	"UMLS:C2931691"
MONDO:0023043	"MESH:C538016"
MONDO:0023043	"GARD:2040"
MONDO:0044984	"UMLS:C0521744"
MONDO:0044984	"SCTID:95767006"
MONDO:0010821	"GARD:1823"
MONDO:0010821	"ICD10CM:F80.1"
MONDO:0010821	"Orphanet:1799"
MONDO:0010821	"UMLS:C1838630"
MONDO:0010821	"SCTID:721220004"
MONDO:0010821	"MESH:C563997"
MONDO:0010821	"OMIM:600117"
MONDO:0015353	"GARD:18266"
MONDO:0015353	"DOID:0111204"
MONDO:0015353	"OMIM:600794"
MONDO:0015353	"UMLS:C5399969"
MONDO:0000701	"MESH:D017091"
MONDO:0000701	"SCTID:30588004"
MONDO:0000701	"UMLS:C0162529"
MONDO:0000701	"DOID:0060181"
MONDO:0017553	"GARD:21220"
MONDO:0017553	"Orphanet:295215"
MONDO:0030534	"OMIM:619718"
MONDO:0006643	"SCTID:83521008"
MONDO:0006643	"MESH:D002310"
MONDO:0006643	"UMLS:C0007192"
MONDO:0006643	"ICD10CM:I42.6"
MONDO:0006643	"DOID:12935"
MONDO:0006643	"MedDRA:10001616"
MONDO:0006643	"NCIT:C53653"
MONDO:0006643	"ICD9:425.5"
MONDO:0006643	"EFO:1000801"
MONDO:0035474	"GARD:22301"
MONDO:0035474	"Orphanet:568062"
MONDO:0018064	"GARD:2756"
MONDO:0018064	"Orphanet:3365"
MONDO:0018064	"SCTID:719949001"
MONDO:1010072	"OMIA:000362"
MONDO:1010449	"OMIA:000162-9685"
MONDO:0001118	"SCTID:68981009"
MONDO:0001118	"UMLS:C2979888"
MONDO:0001118	"ICD9:082.3"
MONDO:0001118	"DOID:10784"
MONDO:0004299	"NCIT:C39821"
MONDO:0004299	"UMLS:C1512736"
MONDO:0004299	"DOID:7600"
MONDO:0021116	"NCIT:C53554"
MONDO:0021116	"UMLS:C3642345"
MONDO:0033839	"GARD:22138"
MONDO:0033839	"Orphanet:521127"
MONDO:0016794	"GARD:20757"
MONDO:0016794	"Orphanet:254788"
MONDO:0017740	"GARD:21335"
MONDO:0017740	"Orphanet:309347"
MONDO:0017740	"icd11.foundation:292641586"
MONDO:0015689	"icd11.foundation:833355630"
MONDO:0015689	"ICDO:9965/3"
MONDO:0015689	"Orphanet:168947"
MONDO:0015689	"UMLS:C4545381"
MONDO:0015689	"ONCOTREE:MLNPDGFRA"
MONDO:0015689	"DOID:0080165"
MONDO:0015689	"GARD:20106"
MONDO:0015689	"NCIT:C84275"
MONDO:0015689	"SCTID:738527001"
MONDO:0009269	"OMIM:231050"
MONDO:0009269	"DOID:0111725"
MONDO:0009269	"GARD:15172"
MONDO:0009269	"UMLS:C3278147"
MONDO:0012618	"OMIM:611096"
MONDO:0012618	"DOID:0081185"
MONDO:0012618	"GARD:22545"
MONDO:0012618	"UMLS:C1970194"
MONDO:0012618	"MESH:C567013"
MONDO:0007929	"UMLS:C0398641"
MONDO:0007929	"NCIT:C131639"
MONDO:0006888	"MESH:D020364"
MONDO:0006888	"SCTID:77659000"
MONDO:0006888	"MedDRA:10062289"
MONDO:0006888	"NCIT:C3981"
MONDO:0006888	"ICD9:357.3"
MONDO:0006888	"DOID:8681"
MONDO:0006888	"UMLS:C0270932"
MONDO:0019311	"GARD:13025"
MONDO:0019311	"Orphanet:79414"
MONDO:0019311	"UMLS:C0343114"
MONDO:0019311	"SCTID:239124001"
MONDO:0004307	"ICDO:9539/3"
MONDO:0004307	"DOID:7613"
MONDO:0004307	"NCIT:C4334"
MONDO:0004307	"UMLS:C0334612"
MONDO:0002559	"UMLS:C1370659"
MONDO:0002559	"ICD9:215.9"
MONDO:0002559	"DOID:3206"
MONDO:0002559	"NCIT:C6969"
MONDO:0002559	"SCTID:404025004"
MONDO:0022557	"GARD:4021"
MONDO:0022557	"MESH:C537670"
MONDO:0007706	"Orphanet:2124"
MONDO:0007706	"OMIM:140850"
MONDO:0007706	"UMLS:C0472694"
MONDO:0007706	"SCTID:234140000"
MONDO:0007706	"MESH:C538144"
MONDO:0030963	"OMIM:619189"
MONDO:0016293	"SCTID:193687000"
MONDO:0016293	"Orphanet:215"
MONDO:0016293	"ICD9:368.61"
MONDO:0016293	"SCTID:232061009"
MONDO:0016293	"DOID:0050534"
MONDO:0016293	"OMIMPS:310500"
MONDO:0016293	"MESH:C536122"
MONDO:0014981	"UMLS:C4310656"
MONDO:0014981	"DOID:0111979"
MONDO:0014981	"OMIM:617237"
MONDO:0017376	"Orphanet:29207"
MONDO:0017376	"ICD9:099.3"
MONDO:0017376	"SCTID:129133005"
MONDO:0017376	"MESH:D016918"
MONDO:0017376	"ICD9:711.3"
MONDO:0017376	"NCIT:C128332"
MONDO:0017376	"MedDRA:10003267"
MONDO:0017376	"DOID:6196"
MONDO:0017376	"GARD:5693"
MONDO:0017376	"MedDRA:10038294"
MONDO:0017376	"NORD:1650"
MONDO:0017376	"EFO:0007460"
MONDO:0017376	"ICD9:711.30"
MONDO:0017376	"UMLS:C0085435"
MONDO:0017376	"ICD9:711.40"
MONDO:0008257	"OMIM:173580"
MONDO:0004717	"DOID:914"
MONDO:0004717	"UMLS:C0030781"
MONDO:0004717	"ICD10CM:K76.4"
MONDO:0004717	"EFO:1001387"
MONDO:0004717	"MESH:D010382"
MONDO:0004717	"SCTID:58008004"
MONDO:0018322	"Orphanet:391428"
MONDO:0018322	"GARD:17622"
MONDO:0003163	"UMLS:C1334254"
MONDO:0003163	"DOID:4846"
MONDO:0003163	"NCIT:C5408"
MONDO:0005748	"UMLS:C0276046"
MONDO:0005748	"MESH:D048089"
MONDO:0023161	"UMLS:C0276138"
MONDO:0023161	"SCTID:89141000"
MONDO:0023161	"NCIT:C128381"
MONDO:0001851	"UMLS:C0155229"
MONDO:0001851	"ICD9:375.13"
MONDO:0001851	"DOID:1399"
MONDO:0001851	"SCTID:17093002"
MONDO:0014099	"OMIM:615244"
MONDO:0014099	"UMLS:C3808953"
MONDO:0014099	"GARD:15925"
MONDO:0014099	"DOID:0080389"
MONDO:0010587	"OMIM:305350"
MONDO:0010587	"UMLS:C1844589"
MONDO:0010587	"MESH:C564430"
MONDO:0010587	"GARD:15291"
MONDO:0020652	"ONCOTREE:VIMT"
MONDO:0011533	"DOID:0050814"
MONDO:0011533	"OMIM:605282"
MONDO:0011533	"Orphanet:363417"
MONDO:0011533	"MESH:C536958"
MONDO:0011533	"UMLS:C1854466"
MONDO:0011533	"GARD:9679"
MONDO:0008572	"OMIM:188740"
MONDO:0008572	"MESH:C535564"
MONDO:0008572	"UMLS:C1861098"
MONDO:0008572	"Orphanet:3332"
MONDO:0008572	"DOID:0111564"
MONDO:0008572	"GARD:8309"
MONDO:0008572	"Orphanet:988"
MONDO:0008572	"MESH:C566046"
MONDO:0008572	"SCTID:716741008"
MONDO:0013127	"UMLS:C0036069"
MONDO:0013127	"NCIT:C163755"
MONDO:0013127	"GARD:15613"
MONDO:0013127	"DOID:0050549"
MONDO:0013127	"Orphanet:93270"
MONDO:0013127	"DOID:0110087"
MONDO:0013127	"Orphanet:93271"
MONDO:0013127	"ICD9:759.89"
MONDO:0013127	"SCTID:27330009"
MONDO:0013127	"MESH:C537602"
MONDO:0013127	"OMIM:613091"
MONDO:0013127	"SCTID:254051008"
MONDO:0014685	"Orphanet:457265"
MONDO:0014685	"UMLS:C4225289"
MONDO:0014685	"OMIM:616540"
MONDO:0014685	"GARD:17801"
MONDO:0014685	"DOID:0111450"
MONDO:0007375	"OMIM:121820"
MONDO:0007375	"MESH:C535477"
MONDO:0007375	"GARD:9732"
MONDO:0007375	"DOID:0060447"
MONDO:0007375	"SCTID:373426005"
MONDO:0007375	"Orphanet:98956"
MONDO:0004989	"UMLS:C0678222"
MONDO:0004989	"EFO:0000305"
MONDO:0004989	"NCIT:C4872"
MONDO:0004989	"SCTID:254838004"
MONDO:0004989	"DOID:3459"
MONDO:0006352	"NCIT:C6019"
MONDO:0006352	"UMLS:C1335337"
MONDO:0020860	"ICD9:032.0"
MONDO:0020860	"UMLS:C0012556"
MONDO:0020860	"NCIT:C34545"
MONDO:0020860	"SCTID:3419005"
MONDO:0004191	"DOID:7334"
MONDO:0004191	"UMLS:C0334039"
MONDO:0004191	"NCIT:C7413"
MONDO:0002945	"SCTID:402529002"
MONDO:0002945	"UMLS:C1367861"
MONDO:0002945	"DOID:4289"
MONDO:0002945	"NCIT:C27541"
MONDO:1010970	"OMIA:000312-9796"
MONDO:0012974	"OMIM:612642"
MONDO:0012974	"MESH:C567216"
MONDO:0012974	"UMLS:C2675238"
MONDO:0012974	"DOID:0110583"
MONDO:0012974	"GARD:18129"
MONDO:0017742	"GARD:21337"
MONDO:0017742	"Orphanet:309450"
MONDO:0032574	"OMIM:618167"
MONDO:0011169	"UMLS:C1866029"
MONDO:0011169	"GARD:17306"
MONDO:0011169	"Orphanet:281201"
MONDO:0011169	"OMIM:601952"
MONDO:0011169	"SCTID:763775000"
MONDO:0011169	"MESH:C566600"
MONDO:0012115	"OMIM:608765"
MONDO:0001088	"SCTID:76593002"
MONDO:0001088	"ICD9:410.31"
MONDO:0001088	"ICD9:410.32"
MONDO:0001088	"UMLS:C0340304"
MONDO:0001088	"DOID:10648"
MONDO:0001088	"ICD9:410.30"
MONDO:0005593	"MESH:D055113"
MONDO:0005593	"NCIT:C35326"
MONDO:0005593	"ICD9:523.40"
MONDO:0005593	"EFO:0006343"
MONDO:0005593	"ICD9:523.4"
MONDO:0005593	"SCTID:5689008"
MONDO:0005593	"ICD10CM:K05.3"
MONDO:0007793	"MedDRA:10020967"
MONDO:0007793	"NCIT:C118697"
MONDO:0007793	"OMIM:146000"
MONDO:0007793	"NORD:1271"
MONDO:0007793	"SCTID:205468002"
MONDO:0007793	"NANDO:2201010"
MONDO:0007793	"DOID:0080041"
MONDO:0007793	"GARD:6724"
MONDO:0007793	"ICD10CM:Q77.4"
MONDO:0007793	"ICD9:756.9"
MONDO:0007793	"icd11.foundation:1930265486"
MONDO:0007793	"Orphanet:429"
MONDO:0007793	"UMLS:C0410529"
MONDO:0007793	"MESH:C562937"
MONDO:0024610	"MESH:D012876"
MONDO:0024610	"UMLS:C0037280"
