x	p	y
MONDO:0032819	rdfs:subClassOf	MONDO:0003847
MONDO:0022648	rdfs:subClassOf	MONDO:0002254
MONDO:0024294	rdfs:subClassOf	MONDO:0005093
MONDO:0016413	rdfs:subClassOf	MONDO:0016555
MONDO:0044990	rdfs:subClassOf	MONDO:0044967
MONDO:0013584	rdfs:subClassOf	MONDO:0018213
MONDO:0000600	rdfs:subClassOf	MONDO:0012000
MONDO:0009952	rdfs:subClassOf	MONDO:0002320
MONDO:0016006	rdfs:subClassOf	MONDO:0015951
MONDO:0004056	rdfs:subClassOf	MONDO:0006350
MONDO:0014432	rdfs:subClassOf	MONDO:0014692
MONDO:0018059	rdfs:subClassOf	MONDO:0006670
MONDO:0014352	rdfs:subClassOf	MONDO:0000816
MONDO:0016981	rdfs:subClassOf	MONDO:0000508
MONDO:0020265	rdfs:subClassOf	MONDO:0020278
MONDO:0022557	rdfs:subClassOf	MONDO:0002320
MONDO:0006572	rdfs:subClassOf	MONDO:0006570
MONDO:0010703	rdfs:subClassOf	MONDO:0015920
MONDO:0008727	rdfs:subClassOf	MONDO:0018479
MONDO:0021176	rdfs:subClassOf	MONDO:0016264
MONDO:0017576	rdfs:subClassOf	MONDO:0002145
MONDO:0011499	rdfs:subClassOf	MONDO:0015159
MONDO:0014757	rdfs:subClassOf	MONDO:0015159
MONDO:0015458	rdfs:subClassOf	MONDO:0000508
MONDO:0005436	rdfs:subClassOf	MONDO:0005010
MONDO:0011008	rdfs:subClassOf	MONDO:0015335
MONDO:0010024	rdfs:subClassOf	MONDO:0018770
MONDO:0022733	rdfs:subClassOf	MONDO:0002254
MONDO:0005842	rdfs:subClassOf	MONDO:0023369
MONDO:0003884	rdfs:subClassOf	MONDO:0021462
MONDO:0020339	rdfs:subClassOf	MONDO:0015150
MONDO:0009666	rdfs:subClassOf	MONDO:0044976
MONDO:0009448	rdfs:subClassOf	MONDO:0017687
MONDO:0007059	rdfs:subClassOf	MONDO:0019721
MONDO:0012547	rdfs:subClassOf	MONDO:0018997
MONDO:0016140	rdfs:subClassOf	MONDO:0044971
MONDO:0014474	rdfs:subClassOf	MONDO:0015152
MONDO:0000253	rdfs:subClassOf	MONDO:0024481
MONDO:0010130	rdfs:subClassOf	MONDO:0018385
MONDO:0004093	rdfs:subClassOf	MONDO:0005580
MONDO:0010994	rdfs:subClassOf	MONDO:0016761
MONDO:0007527	rdfs:subClassOf	MONDO:0020066
MONDO:0008371	rdfs:subClassOf	MONDO:0017747
MONDO:0028743	rdfs:subClassOf	MONDO:0019066
MONDO:0008087	rdfs:subClassOf	MONDO:0002320
MONDO:0002402	rdfs:subClassOf	MONDO:0004992
MONDO:0014418	rdfs:subClassOf	MONDO:0015705
MONDO:0018716	rdfs:subClassOf	MONDO:0018715
MONDO:0007153	rdfs:subClassOf	MONDO:0003847
MONDO:0044655	rdfs:subClassOf	MONDO:0019058
MONDO:0018999	rdfs:subClassOf	MONDO:0017773
MONDO:0003433	rdfs:subClassOf	MONDO:0004972
MONDO:0009781	rdfs:subClassOf	MONDO:0003847
MONDO:0016654	rdfs:subClassOf	MONDO:0018186
MONDO:0016051	rdfs:subClassOf	MONDO:0002320
MONDO:0016068	rdfs:subClassOf	MONDO:0019697
MONDO:0009076	rdfs:subClassOf	MONDO:0019588
MONDO:0018284	rdfs:subClassOf	MONDO:0015286
MONDO:0012759	rdfs:subClassOf	MONDO:0043005
MONDO:0014899	rdfs:subClassOf	MONDO:0000090
MONDO:0007180	rdfs:subClassOf	MONDO:0003847
MONDO:0009841	rdfs:subClassOf	MONDO:0019520
MONDO:0013602	rdfs:subClassOf	MONDO:0021089
MONDO:0008758	rdfs:subClassOf	MONDO:0024237
MONDO:0010378	rdfs:subClassOf	MONDO:0019586
MONDO:0015839	rdfs:subClassOf	MONDO:0015829
MONDO:0018637	rdfs:subClassOf	MONDO:0015902
MONDO:0009477	rdfs:subClassOf	MONDO:0015218
MONDO:0004525	rdfs:subClassOf	MONDO:0021201
MONDO:0019641	rdfs:subClassOf	MONDO:0002462
MONDO:0044705	rdfs:subClassOf	MONDO:0000514
MONDO:0008177	rdfs:subClassOf	MONDO:0021165
MONDO:0004039	rdfs:subClassOf	MONDO:0002665
MONDO:0017018	rdfs:subClassOf	MONDO:0017017
MONDO:0044915	rdfs:subClassOf	MONDO:0006176
MONDO:0002832	rdfs:subClassOf	MONDO:0006474
MONDO:0021856	rdfs:subClassOf	MONDO:0001476
MONDO:0013277	rdfs:subClassOf	MONDO:0018097
MONDO:0010637	rdfs:subClassOf	MONDO:0000136
MONDO:0020439	rdfs:subClassOf	MONDO:0006664
MONDO:0033281	rdfs:subClassOf	MONDO:0009889
MONDO:0006668	rdfs:subClassOf	MONDO:0043885
MONDO:0014414	rdfs:subClassOf	MONDO:0002334
MONDO:0016217	rdfs:subClassOf	MONDO:0024623
MONDO:0014210	rdfs:subClassOf	MONDO:0000508
MONDO:0010457	rdfs:subClassOf	MONDO:0044976
MONDO:0060777	rdfs:subClassOf	MONDO:0060765
MONDO:0013875	rdfs:subClassOf	MONDO:0017359
MONDO:0016747	rdfs:subClassOf	MONDO:0003222
MONDO:0018892	rdfs:subClassOf	MONDO:0015405
MONDO:0013248	rdfs:subClassOf	MONDO:0019391
MONDO:0012765	rdfs:subClassOf	MONDO:0019313
MONDO:0009378	rdfs:subClassOf	MONDO:0019117
MONDO:0009097	rdfs:subClassOf	MONDO:0006025
MONDO:0005689	rdfs:subClassOf	MONDO:0005303
MONDO:0011081	rdfs:subClassOf	MONDO:0043008
MONDO:0011225	rdfs:subClassOf	MONDO:0021190
MONDO:0002726	rdfs:subClassOf	MONDO:0002724
MONDO:0011056	rdfs:subClassOf	MONDO:0019004
MONDO:0006471	rdfs:subClassOf	MONDO:0004971
MONDO:0004574	rdfs:subClassOf	MONDO:0042976
MONDO:0010851	rdfs:subClassOf	MONDO:0020222
MONDO:0006783	rdfs:subClassOf	MONDO:0002076
MONDO:0004338	rdfs:subClassOf	MONDO:0003072
MONDO:0009591	rdfs:subClassOf	MONDO:0018868
MONDO:0017553	rdfs:subClassOf	MONDO:0019782
MONDO:0010507	rdfs:subClassOf	MONDO:0015159
MONDO:0003053	rdfs:subClassOf	MONDO:0002681
MONDO:0013822	rdfs:subClassOf	MONDO:0019797
MONDO:0020108	rdfs:subClassOf	MONDO:0003664
MONDO:0005290	rdfs:subClassOf	MONDO:0005218
MONDO:0006603	rdfs:subClassOf	MONDO:0005093
MONDO:0014338	rdfs:subClassOf	MONDO:0015517
MONDO:0015853	rdfs:subClassOf	MONDO:0015851
MONDO:0019388	rdfs:subClassOf	MONDO:0017120
MONDO:0005942	rdfs:subClassOf	MONDO:0002254
MONDO:0002186	rdfs:subClassOf	MONDO:0020683
MONDO:0013322	rdfs:subClassOf	MONDO:0019448
MONDO:0004151	rdfs:subClassOf	MONDO:0021322
MONDO:0021505	rdfs:subClassOf	MONDO:0021378
MONDO:0009965	rdfs:subClassOf	MONDO:0019716
MONDO:0017867	rdfs:subClassOf	MONDO:0016895
MONDO:0000437	rdfs:subClassOf	MONDO:0005395
MONDO:0009711	rdfs:subClassOf	MONDO:0016197
MONDO:0005058	rdfs:subClassOf	MONDO:0002924
MONDO:0032903	rdfs:subClassOf	MONDO:0003847
MONDO:0021221	rdfs:subClassOf	MONDO:0001563
MONDO:0012040	rdfs:subClassOf	MONDO:0005265
MONDO:0044737	rdfs:subClassOf	MONDO:0000508
MONDO:0021058	rdfs:subClassOf	MONDO:0023370
MONDO:0012309	rdfs:subClassOf	MONDO:0018953
MONDO:0003248	rdfs:subClassOf	MONDO:0024890
MONDO:0100064	rdfs:subClassOf	MONDO:0019219
MONDO:0011492	rdfs:subClassOf	MONDO:0003847
MONDO:0005630	rdfs:subClassOf	MONDO:0005583
MONDO:0003743	rdfs:subClassOf	MONDO:0021209
MONDO:0020173	rdfs:subClassOf	MONDO:0021605
MONDO:0009996	rdfs:subClassOf	MONDO:0019697
MONDO:0003455	rdfs:subClassOf	MONDO:0002060
MONDO:0004053	rdfs:subClassOf	MONDO:0024609
MONDO:0016827	rdfs:subClassOf	MONDO:0002320
MONDO:0004462	rdfs:subClassOf	MONDO:0003420
MONDO:0000225	rdfs:subClassOf	MONDO:0004805
MONDO:0009953	rdfs:subClassOf	MONDO:0005501
MONDO:0012305	rdfs:subClassOf	MONDO:0015643
MONDO:0009756	rdfs:subClassOf	MONDO:0019058
MONDO:0005906	rdfs:subClassOf	MONDO:0044986
MONDO:0011819	rdfs:subClassOf	MONDO:0019792
MONDO:0001617	rdfs:subClassOf	MONDO:0001152
MONDO:0002590	rdfs:subClassOf	MONDO:0006456
MONDO:0018405	rdfs:subClassOf	MONDO:0017143
MONDO:0001325	rdfs:subClassOf	MONDO:0006895
MONDO:0012301	rdfs:subClassOf	MONDO:0019238
MONDO:0021069	rdfs:subClassOf	MONDO:0002082
MONDO:0017411	rdfs:subClassOf	MONDO:0019274
MONDO:0008991	rdfs:subClassOf	MONDO:0023603
MONDO:0012532	rdfs:subClassOf	MONDO:0019180
MONDO:0025494	rdfs:subClassOf	MONDO:0005876
MONDO:0006245	rdfs:subClassOf	MONDO:0005524
MONDO:0017780	rdfs:subClassOf	MONDO:0000508
MONDO:0009910	rdfs:subClassOf	MONDO:0015159
MONDO:0012619	rdfs:subClassOf	MONDO:0019502
MONDO:0015062	rdfs:subClassOf	MONDO:0002995
MONDO:0010694	rdfs:subClassOf	MONDO:0019117
MONDO:0008192	rdfs:subClassOf	MONDO:0017366
MONDO:0004245	rdfs:subClassOf	MONDO:0005499
MONDO:0004689	rdfs:subClassOf	MONDO:0019052
MONDO:0015674	rdfs:subClassOf	MONDO:0016295
MONDO:0018322	rdfs:subClassOf	MONDO:0010327
MONDO:0014976	rdfs:subClassOf	MONDO:0020225
MONDO:0002937	rdfs:subClassOf	MONDO:0005341
MONDO:0018481	rdfs:subClassOf	MONDO:0005580
MONDO:0019956	rdfs:subClassOf	MONDO:0015144
MONDO:0016104	rdfs:subClassOf	MONDO:0020010
MONDO:0020532	rdfs:subClassOf	MONDO:0006941
MONDO:0001398	rdfs:subClassOf	MONDO:0004180
MONDO:0001979	rdfs:subClassOf	MONDO:0002254
MONDO:0009777	rdfs:subClassOf	MONDO:0019117
MONDO:0007401	rdfs:subClassOf	MONDO:0016349
MONDO:0010078	rdfs:subClassOf	MONDO:0016761
MONDO:0007607	rdfs:subClassOf	MONDO:0000426
MONDO:0018103	rdfs:subClassOf	MONDO:0004907
MONDO:0009740	rdfs:subClassOf	MONDO:0019721
MONDO:0015947	rdfs:subClassOf	MONDO:0019269
MONDO:0019599	rdfs:subClassOf	MONDO:0019296
MONDO:0007272	rdfs:subClassOf	MONDO:0017760
MONDO:0003901	rdfs:subClassOf	MONDO:0016748
MONDO:0011679	rdfs:subClassOf	MONDO:0006025
MONDO:0001832	rdfs:subClassOf	MONDO:0043424
MONDO:0017128	rdfs:subClassOf	MONDO:0003847
MONDO:0007433	rdfs:subClassOf	MONDO:0003847
MONDO:0017196	rdfs:subClassOf	MONDO:0004884
MONDO:0010518	rdfs:subClassOf	MONDO:0000425
MONDO:0017512	rdfs:subClassOf	MONDO:0017449
MONDO:0024610	rdfs:subClassOf	MONDO:0024294
MONDO:0014007	rdfs:subClassOf	MONDO:0018866
MONDO:0007888	rdfs:subClassOf	MONDO:0015950
MONDO:0010332	rdfs:subClassOf	MONDO:0020119
MONDO:0003795	rdfs:subClassOf	MONDO:0000402
MONDO:0014557	rdfs:subClassOf	MONDO:0020258
MONDO:0000337	rdfs:subClassOf	MONDO:0024294
MONDO:0032764	rdfs:subClassOf	MONDO:0003847
MONDO:0019530	rdfs:subClassOf	MONDO:0021002
MONDO:0033839	rdfs:subClassOf	MONDO:0043735
MONDO:0013967	rdfs:subClassOf	MONDO:0019174
MONDO:0024555	rdfs:subClassOf	MONDO:0011391
MONDO:0009314	rdfs:subClassOf	MONDO:0045014
MONDO:0015917	rdfs:subClassOf	MONDO:0021042
MONDO:0019428	rdfs:subClassOf	MONDO:0002320
MONDO:0004355	rdfs:subClassOf	MONDO:0005059
MONDO:0003733	rdfs:subClassOf	MONDO:0003517
MONDO:0019496	rdfs:subClassOf	MONDO:0002082
MONDO:0016633	rdfs:subClassOf	MONDO:0016632
MONDO:0014893	rdfs:subClassOf	MONDO:0003847
MONDO:0006664	rdfs:subClassOf	MONDO:0002078
MONDO:0014933	rdfs:subClassOf	MONDO:0016021
MONDO:0018292	rdfs:subClassOf	MONDO:0018296
MONDO:0004305	rdfs:subClassOf	MONDO:0003424
MONDO:0002463	rdfs:subClassOf	MONDO:0002464
MONDO:0019607	rdfs:subClassOf	MONDO:0011429
MONDO:0004270	rdfs:subClassOf	MONDO:0002058
MONDO:0004302	rdfs:subClassOf	MONDO:0006890
MONDO:0020106	rdfs:subClassOf	MONDO:0045022
MONDO:0016386	rdfs:subClassOf	MONDO:0015890
MONDO:0013666	rdfs:subClassOf	MONDO:0016647
MONDO:0007971	rdfs:subClassOf	MONDO:0020018
MONDO:0011419	rdfs:subClassOf	MONDO:0003847
MONDO:0007034	rdfs:subClassOf	MONDO:0024255
MONDO:0023158	rdfs:subClassOf	MONDO:0000922
MONDO:0032938	rdfs:subClassOf	MONDO:0008947
MONDO:0010923	rdfs:subClassOf	MONDO:0020127
MONDO:0044641	rdfs:subClassOf	MONDO:0015652
MONDO:0007998	rdfs:subClassOf	MONDO:0020235
MONDO:0014587	rdfs:subClassOf	MONDO:0020344
MONDO:0019125	rdfs:subClassOf	MONDO:0002342
MONDO:0013860	rdfs:subClassOf	MONDO:0005376
MONDO:0018506	rdfs:subClassOf	MONDO:0004251
MONDO:0022555	rdfs:subClassOf	MONDO:0002254
MONDO:0006874	rdfs:subClassOf	MONDO:0006322
MONDO:0100002	rdfs:subClassOf	MONDO:0024278
MONDO:0006634	rdfs:subClassOf	MONDO:0006373
MONDO:0020830	rdfs:subClassOf	MONDO:0021166
MONDO:0009136	rdfs:subClassOf	MONDO:0015780
MONDO:0032687	rdfs:subClassOf	MONDO:0003847
MONDO:0021588	rdfs:subClassOf	MONDO:0006327
MONDO:0008713	rdfs:subClassOf	MONDO:0004689
MONDO:0013167	rdfs:subClassOf	MONDO:0005180
MONDO:0013053	rdfs:subClassOf	MONDO:0043008
MONDO:0010067	rdfs:subClassOf	MONDO:0003847
MONDO:0004273	rdfs:subClassOf	MONDO:0002058
MONDO:0009035	rdfs:subClassOf	MONDO:0015465
MONDO:0005017	rdfs:subClassOf	MONDO:0005036
MONDO:0018230	rdfs:subClassOf	MONDO:0005497
MONDO:0006728	rdfs:subClassOf	MONDO:0037847
MONDO:0032852	rdfs:subClassOf	MONDO:0003847
MONDO:0018849	rdfs:subClassOf	MONDO:0015668
MONDO:0004529	rdfs:subClassOf	MONDO:0037745
MONDO:0006381	rdfs:subClassOf	MONDO:0017795
MONDO:0007332	rdfs:subClassOf	MONDO:0018050
MONDO:0018921	rdfs:subClassOf	MONDO:0015214
MONDO:0100054	rdfs:subClassOf	MONDO:0100053
MONDO:0012843	rdfs:subClassOf	MONDO:0020573
MONDO:0021641	rdfs:subClassOf	MONDO:0005108
MONDO:0014881	rdfs:subClassOf	MONDO:0015159
MONDO:0002236	rdfs:subClassOf	MONDO:0000649
MONDO:0024326	rdfs:subClassOf	MONDO:0003308
MONDO:0012171	rdfs:subClassOf	MONDO:0003847
MONDO:0017933	rdfs:subClassOf	MONDO:0016327
MONDO:0021294	rdfs:subClassOf	MONDO:0003834
MONDO:0014757	rdfs:subClassOf	MONDO:0019117
MONDO:0007835	rdfs:subClassOf	MONDO:0004565
MONDO:0018305	rdfs:subClassOf	MONDO:0017133
MONDO:0018633	rdfs:subClassOf	MONDO:0015159
MONDO:0014323	rdfs:subClassOf	MONDO:0019200
MONDO:0010787	rdfs:subClassOf	MONDO:0016792
MONDO:0003554	rdfs:subClassOf	MONDO:0018513
MONDO:0004532	rdfs:subClassOf	MONDO:0002409
MONDO:0008963	rdfs:subClassOf	MONDO:0020118
MONDO:0023143	rdfs:subClassOf	MONDO:0017375
MONDO:0100013	rdfs:subClassOf	MONDO:0100012
MONDO:0014282	rdfs:subClassOf	MONDO:0015149
MONDO:0003984	rdfs:subClassOf	MONDO:0005106
MONDO:0044354	rdfs:subClassOf	MONDO:0015531
MONDO:0013918	rdfs:subClassOf	MONDO:0017806
MONDO:0021580	rdfs:subClassOf	MONDO:0024653
MONDO:0001334	rdfs:subClassOf	MONDO:0019280
MONDO:0010284	rdfs:subClassOf	MONDO:0043005
MONDO:0002987	rdfs:subClassOf	MONDO:0002406
MONDO:0018062	rdfs:subClassOf	MONDO:0015336
MONDO:0007670	rdfs:subClassOf	MONDO:0019313
MONDO:0024673	rdfs:subClassOf	MONDO:0002013
MONDO:0018119	rdfs:subClassOf	MONDO:0018117
MONDO:0015736	rdfs:subClassOf	MONDO:0018701
MONDO:0013127	rdfs:subClassOf	MONDO:0019664
MONDO:0015580	rdfs:subClassOf	MONDO:0016906
MONDO:0020266	rdfs:subClassOf	MONDO:0005328
MONDO:0019572	rdfs:subClassOf	MONDO:0005385
MONDO:0002481	rdfs:subClassOf	MONDO:0021069
MONDO:0012290	rdfs:subClassOf	MONDO:0017666
MONDO:0012127	rdfs:subClassOf	MONDO:0015152
MONDO:0014756	rdfs:subClassOf	MONDO:0017663
MONDO:0033014	rdfs:subClassOf	MONDO:0017851
MONDO:0011166	rdfs:subClassOf	MONDO:0019520
MONDO:0024275	rdfs:subClassOf	MONDO:0001955
MONDO:0003107	rdfs:subClassOf	MONDO:0001657
MONDO:0009033	rdfs:subClassOf	MONDO:0017122
MONDO:0016224	rdfs:subClassOf	MONDO:0019079
MONDO:0002762	rdfs:subClassOf	MONDO:0005580
MONDO:0012419	rdfs:subClassOf	MONDO:0019118
MONDO:0013569	rdfs:subClassOf	MONDO:0018770
MONDO:0034146	rdfs:subClassOf	MONDO:0015327
MONDO:0011240	rdfs:subClassOf	MONDO:0016229
MONDO:0003734	rdfs:subClassOf	MONDO:0003731
MONDO:0003641	rdfs:subClassOf	MONDO:0006130
MONDO:0012151	rdfs:subClassOf	MONDO:0005302
MONDO:0007522	rdfs:subClassOf	MONDO:0020066
MONDO:0010728	rdfs:subClassOf	MONDO:0043005
MONDO:0018385	rdfs:subClassOf	MONDO:0018383
MONDO:0002915	rdfs:subClassOf	MONDO:0037736
MONDO:0020755	rdfs:subClassOf	MONDO:0000992
MONDO:0014558	rdfs:subClassOf	MONDO:0015338
MONDO:0005606	rdfs:subClassOf	MONDO:0004970
MONDO:0009019	rdfs:subClassOf	MONDO:0000766
MONDO:0011719	rdfs:subClassOf	MONDO:0017128
MONDO:0008282	rdfs:subClassOf	MONDO:0003847
MONDO:0007917	rdfs:subClassOf	MONDO:0019520
MONDO:0007687	rdfs:subClassOf	MONDO:0003847
MONDO:0005499	rdfs:subClassOf	MONDO:0001657
MONDO:0009578	rdfs:subClassOf	MONDO:0016756
MONDO:0019595	rdfs:subClassOf	MONDO:0019594
MONDO:0002574	rdfs:subClassOf	MONDO:0009993
MONDO:0006170	rdfs:subClassOf	MONDO:0005328
MONDO:0008331	rdfs:subClassOf	MONDO:0019117
MONDO:0007825	rdfs:subClassOf	MONDO:0003847
MONDO:0018566	rdfs:subClassOf	MONDO:0018239
MONDO:0004165	rdfs:subClassOf	MONDO:0003739
MONDO:0003948	rdfs:subClassOf	MONDO:0003428
MONDO:0019470	rdfs:subClassOf	MONDO:0001014
MONDO:0011556	rdfs:subClassOf	MONDO:0005341
MONDO:0015780	rdfs:subClassOf	MONDO:0002334
MONDO:0018737	rdfs:subClassOf	MONDO:0007140
MONDO:0016970	rdfs:subClassOf	MONDO:0016938
MONDO:0012708	rdfs:subClassOf	MONDO:0018155
MONDO:0002878	rdfs:subClassOf	MONDO:0002879
MONDO:0004082	rdfs:subClassOf	MONDO:0004479
MONDO:0003840	rdfs:subClassOf	MONDO:0003841
MONDO:0002570	rdfs:subClassOf	MONDO:0002602
MONDO:0002691	rdfs:subClassOf	MONDO:0002516
MONDO:0019981	rdfs:subClassOf	MONDO:0015988
MONDO:0003915	rdfs:subClassOf	MONDO:0016974
MONDO:0008583	rdfs:subClassOf	MONDO:0023603
MONDO:0020478	rdfs:subClassOf	MONDO:0016335
MONDO:0010524	rdfs:subClassOf	MONDO:0000577
MONDO:0016784	rdfs:subClassOf	MONDO:0021148
MONDO:0011179	rdfs:subClassOf	MONDO:0003847
MONDO:0021160	rdfs:subClassOf	MONDO:0006032
MONDO:0021458	rdfs:subClassOf	MONDO:0000625
MONDO:0010919	rdfs:subClassOf	MONDO:0003847
MONDO:0020562	rdfs:subClassOf	MONDO:0005060
MONDO:0021431	rdfs:subClassOf	MONDO:0004645
MONDO:0005638	rdfs:subClassOf	MONDO:0024417
MONDO:0007082	rdfs:subClassOf	MONDO:0005340
MONDO:0019037	rdfs:subClassOf	MONDO:0017643
MONDO:0000507	rdfs:subClassOf	MONDO:0023603
MONDO:0014489	rdfs:subClassOf	MONDO:0016155
MONDO:0002238	rdfs:subClassOf	MONDO:0021063
MONDO:0013308	rdfs:subClassOf	MONDO:0015945
MONDO:0001441	rdfs:subClassOf	MONDO:0005451
MONDO:0100108	rdfs:subClassOf	MONDO:0017303
MONDO:0020959	rdfs:subClassOf	MONDO:0005943
MONDO:0011505	rdfs:subClassOf	MONDO:0017774
MONDO:0017975	rdfs:subClassOf	MONDO:0002145
MONDO:0010698	rdfs:subClassOf	MONDO:0020119
MONDO:0018182	rdfs:subClassOf	MONDO:0019546
MONDO:0019133	rdfs:subClassOf	MONDO:0002320
MONDO:0015244	rdfs:subClassOf	MONDO:0017663
MONDO:0006797	rdfs:subClassOf	MONDO:0005283
MONDO:0023579	rdfs:subClassOf	MONDO:0002254
MONDO:0007041	rdfs:subClassOf	MONDO:0020254
MONDO:0017347	rdfs:subClassOf	MONDO:0017343
MONDO:0010285	rdfs:subClassOf	MONDO:0020119
MONDO:0018792	rdfs:subClassOf	MONDO:0015953
MONDO:0014699	rdfs:subClassOf	MONDO:0015802
MONDO:0009291	rdfs:subClassOf	MONDO:0016325
MONDO:0045040	rdfs:subClassOf	MONDO:0021125
MONDO:0021964	rdfs:subClassOf	MONDO:0002254
MONDO:0003003	rdfs:subClassOf	MONDO:0011655
MONDO:0004997	rdfs:subClassOf	MONDO:0024470
MONDO:0017775	rdfs:subClassOf	MONDO:0000314
MONDO:0019989	rdfs:subClassOf	MONDO:0019641
MONDO:0045042	rdfs:subClassOf	MONDO:0045040
MONDO:0019471	rdfs:subClassOf	MONDO:0021138
MONDO:0006161	rdfs:subClassOf	MONDO:0006258
MONDO:0017119	rdfs:subClassOf	MONDO:0019117
MONDO:0043707	rdfs:subClassOf	MONDO:0021199
MONDO:0007967	rdfs:subClassOf	MONDO:0016756
MONDO:0016047	rdfs:subClassOf	MONDO:0015937
MONDO:0006238	rdfs:subClassOf	MONDO:0006373
MONDO:0043327	rdfs:subClassOf	MONDO:0002602
MONDO:0017836	rdfs:subClassOf	MONDO:0019270
MONDO:0002852	rdfs:subClassOf	MONDO:0018078
MONDO:0004211	rdfs:subClassOf	MONDO:0000386
MONDO:0005854	rdfs:subClassOf	MONDO:0016177
MONDO:0023581	rdfs:subClassOf	MONDO:0002254
MONDO:0004907	rdfs:subClassOf	MONDO:0019278
MONDO:0018043	rdfs:subClassOf	MONDO:0015506
MONDO:0015039	rdfs:subClassOf	MONDO:0019450
MONDO:0005229	rdfs:subClassOf	MONDO:0005113
MONDO:0010804	rdfs:subClassOf	MONDO:0016419
MONDO:0017647	rdfs:subClassOf	MONDO:0005395
MONDO:0001268	rdfs:subClassOf	MONDO:0002021
MONDO:0010673	rdfs:subClassOf	MONDO:0003847
MONDO:0036870	rdfs:subClassOf	MONDO:0005385
MONDO:0011366	rdfs:subClassOf	MONDO:0021068
MONDO:0014609	rdfs:subClassOf	MONDO:0002320
MONDO:0002029	rdfs:subClassOf	MONDO:0021157
MONDO:0019258	rdfs:subClassOf	MONDO:0009861
MONDO:0034145	rdfs:subClassOf	MONDO:0019705
MONDO:0018455	rdfs:subClassOf	MONDO:0018235
MONDO:0008476	rdfs:subClassOf	MONDO:0022800
MONDO:0017560	rdfs:subClassOf	MONDO:0017470
MONDO:0044336	rdfs:subClassOf	MONDO:0005008
MONDO:0021680	rdfs:subClassOf	MONDO:0021679
MONDO:0012044	rdfs:subClassOf	MONDO:0000764
MONDO:0015636	rdfs:subClassOf	MONDO:0016075
MONDO:0013834	rdfs:subClassOf	MONDO:0015797
MONDO:0001519	rdfs:subClassOf	MONDO:0003382
MONDO:0007660	rdfs:subClassOf	MONDO:0023603
MONDO:0001672	rdfs:subClassOf	MONDO:0003274
MONDO:0022825	rdfs:subClassOf	MONDO:0002254
MONDO:0044343	rdfs:subClassOf	MONDO:0011385
MONDO:0004569	rdfs:subClassOf	MONDO:0006683
MONDO:0016487	rdfs:subClassOf	MONDO:0013517
MONDO:0012664	rdfs:subClassOf	MONDO:0018157
MONDO:0012155	rdfs:subClassOf	MONDO:0018751
MONDO:0008867	rdfs:subClassOf	MONDO:0006322
MONDO:0010466	rdfs:subClassOf	MONDO:0018296
MONDO:0011160	rdfs:subClassOf	MONDO:0019588
MONDO:0015295	rdfs:subClassOf	MONDO:0018562
MONDO:0014725	rdfs:subClassOf	MONDO:0000508
MONDO:0014315	rdfs:subClassOf	MONDO:0017400
MONDO:0021134	rdfs:subClassOf	MONDO:0020599
MONDO:0015026	rdfs:subClassOf	MONDO:0012815
MONDO:0017317	rdfs:subClassOf	MONDO:0000648
MONDO:0018170	rdfs:subClassOf	MONDO:0005377
MONDO:0021577	rdfs:subClassOf	MONDO:0021089
MONDO:0011445	rdfs:subClassOf	MONDO:0015150
MONDO:0006417	rdfs:subClassOf	MONDO:0000621
MONDO:0011001	rdfs:subClassOf	MONDO:0015263
MONDO:0020245	rdfs:subClassOf	MONDO:0020238
MONDO:0020470	rdfs:subClassOf	MONDO:0017005
MONDO:0016229	rdfs:subClassOf	MONDO:0021147
MONDO:0018163	rdfs:subClassOf	MONDO:0018293
MONDO:0005792	rdfs:subClassOf	MONDO:0004609
MONDO:0021979	rdfs:subClassOf	MONDO:0003037
MONDO:0003666	rdfs:subClassOf	MONDO:0005026
MONDO:0007944	rdfs:subClassOf	MONDO:0002457
MONDO:0013038	rdfs:subClassOf	MONDO:0018729
MONDO:0022394	rdfs:subClassOf	MONDO:0006736
MONDO:0011263	rdfs:subClassOf	MONDO:0003847
MONDO:0003708	rdfs:subClassOf	MONDO:0002665
MONDO:0002936	rdfs:subClassOf	MONDO:0002650
MONDO:0001676	rdfs:subClassOf	MONDO:0002520
MONDO:0017098	rdfs:subClassOf	MONDO:0017095
MONDO:0008538	rdfs:subClassOf	MONDO:0005042
MONDO:0002790	rdfs:subClassOf	MONDO:0021348
MONDO:0011088	rdfs:subClassOf	MONDO:0020344
MONDO:0010106	rdfs:subClassOf	MONDO:0003847
MONDO:0020220	rdfs:subClassOf	MONDO:0020217
MONDO:0009777	rdfs:subClassOf	MONDO:0002320
MONDO:0014006	rdfs:subClassOf	MONDO:0000426
MONDO:0011290	rdfs:subClassOf	MONDO:0003847
MONDO:0015482	rdfs:subClassOf	MONDO:0019936
MONDO:0001129	rdfs:subClassOf	MONDO:0001128
MONDO:0010700	rdfs:subClassOf	MONDO:0003847
MONDO:0001785	rdfs:subClassOf	MONDO:0001200
MONDO:0019626	rdfs:subClassOf	MONDO:0020155
MONDO:0012593	rdfs:subClassOf	MONDO:0015052
MONDO:0044355	rdfs:subClassOf	MONDO:0005554
MONDO:0013519	rdfs:subClassOf	MONDO:0015780
MONDO:0000632	rdfs:subClassOf	MONDO:0000624
MONDO:0005911	rdfs:subClassOf	MONDO:0043479
