mondo_id	xref_id	source_id	source_medgen_id	mapping_predicate
MONDO:0005918	MEDGEN:10782		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0002949	MEDGEN:107825		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0100342	MEDGEN:107826		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0006325	MEDGEN:107846		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0004363	MEDGEN:107849		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0019095	MEDGEN:10785		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0002900	MEDGEN:107851		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0042727	MEDGEN:107852		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0002270	MEDGEN:107873		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0017474	MEDGEN:107892		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0010543	MEDGEN:107893		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0008561	MEDGEN:107901		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0000807	MEDGEN:107909		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001501	MEDGEN:107937		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0002037	MEDGEN:10804		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0000986	MEDGEN:10807		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0005249	MEDGEN:10813		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0000265	MEDGEN:10814		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0009711	MEDGEN:108177		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0008009	MEDGEN:108185		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001260	MEDGEN:108186		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0010002	MEDGEN:10819		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001896	MEDGEN:108198		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0006616	MEDGEN:10820		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0004868	MEDGEN:108201		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0005647	MEDGEN:108217		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0008262	MEDGEN:10822		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0008816	MEDGEN:108222		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0034212	MEDGEN:108272		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0009787	MEDGEN:108273		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0004030	MEDGEN:108291		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0008487	MEDGEN:10836		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0021543	MEDGEN:108426		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0010328	MEDGEN:108433		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0004958	MEDGEN:108436		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0002629	MEDGEN:108437		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0002625	MEDGEN:108438		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0003414	MEDGEN:108439		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0009026	MEDGEN:108454		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0006540	MEDGEN:10851		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0008288	MEDGEN:10853		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0021237	MEDGEN:108572		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0009443	MEDGEN:108615		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0004743	MEDGEN:108623		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0005157	MEDGEN:108626		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0037939	MEDGEN:10865		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0005159	MEDGEN:108657		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0006614	MEDGEN:108687		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0002242	MEDGEN:108723		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0006919	MEDGEN:10874		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0002358	MEDGEN:108889		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0020067	MEDGEN:108917		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0024339	MEDGEN:108920		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0020010	MEDGEN:108926		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0006481	MEDGEN:109002		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0043762	MEDGEN:10901		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0004694	MEDGEN:109071		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0043765	MEDGEN:10911		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001330	MEDGEN:10912		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0003799	MEDGEN:1093		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0002426	MEDGEN:109336		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0004600	MEDGEN:109338		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0010911	MEDGEN:10936		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0037003	MEDGEN:109372		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0005634	MEDGEN:1094		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001881	MEDGEN:109414		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0005808	MEDGEN:1095		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0003105	MEDGEN:10964		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0005280	MEDGEN:10965		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0003634	MEDGEN:10976		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0003900	MEDGEN:1098		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0021739	MEDGEN:10986		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0018931	MEDGEN:10988		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0006930	MEDGEN:10989		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0005518	MEDGEN:10991		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0005141	MEDGEN:10993		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0012912	MEDGEN:10995		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0005083	MEDGEN:10997		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0002330	MEDGEN:11009		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0021742	MEDGEN:11022		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0006932	MEDGEN:11026		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0005279	MEDGEN:11027		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0002771	MEDGEN:11028		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0006935	MEDGEN:11030		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001927	MEDGEN:11031		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0002285	MEDGEN:11038		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0021750	MEDGEN:11051		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001953	MEDGEN:11078		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0021765	MEDGEN:11099		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0006941	MEDGEN:11123		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0002165	MEDGEN:11148		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0021398	MEDGEN:11150		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0004754	MEDGEN:11151		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001705	MEDGEN:11154		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0011441	MEDGEN:11159		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0009958	MEDGEN:11161		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001106	MEDGEN:11177		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0020641	MEDGEN:11200		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0006948	MEDGEN:11208		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0005283	MEDGEN:11209		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0002453	MEDGEN:11216		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0006953	MEDGEN:11224		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0006004	MEDGEN:11229		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001997	MEDGEN:11268		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0006604	MEDGEN:11269		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0020680	MEDGEN:113		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0858997	MEDGEN:113094		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0019797	MEDGEN:113097		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007062	MEDGEN:113098		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007157	MEDGEN:113099		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007923	MEDGEN:113101		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0008925	MEDGEN:113102		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0009107	MEDGEN:113103		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0009404	MEDGEN:113104		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0002010	MEDGEN:113106		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0010006	MEDGEN:11313		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0009345	MEDGEN:113135		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0010140	MEDGEN:113137		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0011208	MEDGEN:113138		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0018066	MEDGEN:113140		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0008195	MEDGEN:113142		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0008666	MEDGEN:113153		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0017236	MEDGEN:113155		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0006258	MEDGEN:113158		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0044791	MEDGEN:113160		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0024715	MEDGEN:113161		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007921	MEDGEN:113164		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0006682	MEDGEN:113170		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001658	MEDGEN:113172		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0005055	MEDGEN:11321		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0019024	MEDGEN:11322		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0005952	MEDGEN:11327		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0005487	MEDGEN:11334		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001265	MEDGEN:11336		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001269	MEDGEN:11345		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0006606	MEDGEN:11346		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0005392	MEDGEN:11348		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0003001	MEDGEN:11371		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0004847	MEDGEN:11372		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0002696	MEDGEN:11387		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0043789	MEDGEN:11390		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0005957	MEDGEN:11393		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0020600	MEDGEN:114		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0021681	MEDGEN:11402		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0005925	MEDGEN:11408		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0015461	MEDGEN:11412		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001625	MEDGEN:1142		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0021804	MEDGEN:11426		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0006972	MEDGEN:11428		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0010031	MEDGEN:11443		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0004026	MEDGEN:11452		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0024653	MEDGEN:11457		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0005296	MEDGEN:11458		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0006424	MEDGEN:11495		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0018097	MEDGEN:11519		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0004730	MEDGEN:11531		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0005964	MEDGEN:11543		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0002545	MEDGEN:11550		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0021234	MEDGEN:11551		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0021839	MEDGEN:11556		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0003937	MEDGEN:11560		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0005306	MEDGEN:11561		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0004766	MEDGEN:11584		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0002125	MEDGEN:11586		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0005721	MEDGEN:1159		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0024381	MEDGEN:115901		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0003736	MEDGEN:115929		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0003398	MEDGEN:115938		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0003038	MEDGEN:115942		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0000685	MEDGEN:115959		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0000671	MEDGEN:115960		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0006800	MEDGEN:115961		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0002252	MEDGEN:115987		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0041114	MEDGEN:115991		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0004634	MEDGEN:115992		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0021758	MEDGEN:115995		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0004041	MEDGEN:115999		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0004613	MEDGEN:116		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0003569	MEDGEN:1160		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0002224	MEDGEN:116000		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0003220	MEDGEN:116001		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0004354	MEDGEN:116003		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0002569	MEDGEN:11602		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0008243	MEDGEN:116020		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0003763	MEDGEN:116022		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0003853	MEDGEN:116035		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0003090	MEDGEN:116036		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0004245	MEDGEN:116038		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0008948	MEDGEN:116041		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001493	MEDGEN:116042		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0016532	MEDGEN:116044		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0006216	MEDGEN:116046		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0011719	MEDGEN:116049		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0003720	MEDGEN:116050		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001408	MEDGEN:116055		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0008185	MEDGEN:116056		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0018352	MEDGEN:116057		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0008223	MEDGEN:116058		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0002854	MEDGEN:116060		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0009940	MEDGEN:116061		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0000938	MEDGEN:116062		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0006468	MEDGEN:116064		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0003428	MEDGEN:116075		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0020356	MEDGEN:116097		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0000935	MEDGEN:116099		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0003655	MEDGEN:116109		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0019399	MEDGEN:116151		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007405	MEDGEN:1162		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0005099	MEDGEN:11625		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0015469	MEDGEN:1163		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0019618	MEDGEN:116569		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0005150	MEDGEN:116576		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0008412	MEDGEN:116602		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0020466	MEDGEN:116607		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0019098	MEDGEN:116621		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0003147	MEDGEN:116642		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0024314	MEDGEN:116650		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0015264	MEDGEN:116663		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0006009	MEDGEN:116719		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0002254	MEDGEN:11688		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001411	MEDGEN:11689		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0024686	MEDGEN:11691		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0000367	MEDGEN:11701		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0010100	MEDGEN:11713		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0002329	MEDGEN:11743		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0005978	MEDGEN:11763		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0021350	MEDGEN:11793		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0005029	MEDGEN:11797		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0002800	MEDGEN:11799		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0006460	MEDGEN:11810		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0006996	MEDGEN:11813		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0010138	MEDGEN:11814		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001628	MEDGEN:11825		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0005915	MEDGEN:11826		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0006999	MEDGEN:11852		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0008583	MEDGEN:11859		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0005990	MEDGEN:11870		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0010148	MEDGEN:11871		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0021929	MEDGEN:11895		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0005994	MEDGEN:11907		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0005995	MEDGEN:11908		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0002870	MEDGEN:11911		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007001	MEDGEN:11912		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0005998	MEDGEN:11928		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0021932	MEDGEN:11933		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0021941	MEDGEN:11934		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001444	MEDGEN:11935		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0005787	MEDGEN:11944		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0005819	MEDGEN:11945		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0005831	MEDGEN:11946		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0006052	MEDGEN:11947		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0043836	MEDGEN:11948		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0005967	MEDGEN:11949		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0006002	MEDGEN:11950		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001085	MEDGEN:11952		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0005619	MEDGEN:11973		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001246	MEDGEN:11976		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0000330	MEDGEN:11977		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0004572	MEDGEN:1198		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007008	MEDGEN:12008		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0021111	MEDGEN:12011		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0003329	MEDGEN:12012		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0021239	MEDGEN:12014		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001556	MEDGEN:12015		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0021353	MEDGEN:12030		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001402	MEDGEN:12040		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001433	MEDGEN:12042		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0000845	MEDGEN:120444		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0003262	MEDGEN:120445		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0017590	MEDGEN:120461		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0021416	MEDGEN:120463		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0002987	MEDGEN:120468		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0043257	MEDGEN:120470		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0026045	MEDGEN:120471		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0015665	MEDGEN:120476		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007756	MEDGEN:120477		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0800198	MEDGEN:120481		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0003713	MEDGEN:120485		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0008054	MEDGEN:120486		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0043240	MEDGEN:120487		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0019266	MEDGEN:120490		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0044342	MEDGEN:120491		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0019409	MEDGEN:120494		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0015271	MEDGEN:120496		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0021412	MEDGEN:120498		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007878	MEDGEN:120500		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0023286	MEDGEN:120502		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0000471	MEDGEN:120507		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0010193	MEDGEN:120511		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0019942	MEDGEN:120512		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0018921	MEDGEN:120513		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007804	MEDGEN:120514		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0008675	MEDGEN:120516		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0010010	MEDGEN:120517		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0010759	MEDGEN:120518		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007943	MEDGEN:120519		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001174	MEDGEN:12052		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0008395	MEDGEN:120520		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0019354	MEDGEN:120521		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0009903	MEDGEN:120522		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007604	MEDGEN:120523		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007732	MEDGEN:120524		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0009130	MEDGEN:120527		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0000138	MEDGEN:120528		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007982	MEDGEN:120529		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0017838	MEDGEN:120530		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0008287	MEDGEN:120531		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0009039	MEDGEN:120532		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0018892	MEDGEN:120534		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0008755	MEDGEN:120535		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007850	MEDGEN:120536		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007301	MEDGEN:120537		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0016009	MEDGEN:120538		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0016526	MEDGEN:120539		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0018882	MEDGEN:12054		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0011146	MEDGEN:120540		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0016911	MEDGEN:120541		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0022757	MEDGEN:120542		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007276	MEDGEN:120543		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0019525	MEDGEN:120544		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0008157	MEDGEN:120545		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0008700	MEDGEN:120547		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0017461	MEDGEN:120550		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0010144	MEDGEN:120551		MONDO:MEDGEN	MONDO:equivalentTo
