mondo_id	xref_id	source_medgen	source_mondo
MONDO:0010407	UMLS:C2678046	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0015466	UMLS:C2678439	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0012740	UMLS:C2678480	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0021651	UMLS:C2699746	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0011338	UMLS:C2700553	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0015131	UMLS:C2711630	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0021179	UMLS:C2718000	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0018602	UMLS:C2732890	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0013024	UMLS:C2748504	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0100250	UMLS:C2748895	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0013945	UMLS:C2749346	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0013212	UMLS:C2750090	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0012165	UMLS:C2750433	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0013208	UMLS:C2750442	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0013187	UMLS:C2750514	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0013184	UMLS:C2750737	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0013150	UMLS:C2751067	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007100	UMLS:C2751492	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0017949	UMLS:C2751494	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0011583	UMLS:C2751536	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0012930	UMLS:C2751630	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0013090	UMLS:C2751651	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0013056	UMLS:C2751855	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0009451	UMLS:C2752083	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0024330	UMLS:C2827407	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0013737	UMLS:C2828721	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0019158	UMLS:C2882252	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0019805	UMLS:C2909036	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0009287	UMLS:C2919796	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0002145	UMLS:C2930619	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0015057	UMLS:C2930870	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0022746	UMLS:C2930906	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0020490	UMLS:C2930908	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0022178	UMLS:C2930915	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0014708	UMLS:C2930916	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0010111	UMLS:C2930960	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007783	UMLS:C2930980	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0000736	UMLS:C2930995	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0008094	UMLS:C2931029	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0008974	UMLS:C2931048	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0014381	UMLS:C2931067	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0022800	UMLS:C2931073	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0030914	UMLS:C2931130	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0019433	UMLS:C2931171	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0100151	UMLS:C2931187	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0012286	UMLS:C2931230	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007916	UMLS:C2931241	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0022755	UMLS:C2931250	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0010043	UMLS:C2931276	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0002896	UMLS:C2931317	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0022758	UMLS:C2931330	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0008855	UMLS:C2931418	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0015437	UMLS:C2931422	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0019020	UMLS:C2931429	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0023122	UMLS:C2931456	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0008005	UMLS:C2931461	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0009151	UMLS:C2931488	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0000170	UMLS:C2931500	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0015771	UMLS:C2931631	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0016658	UMLS:C2931638	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0015727	UMLS:C2931707	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0043085	UMLS:C2931726	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0017568	UMLS:C2931761	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0008771	UMLS:C2931783	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0009719	UMLS:C2931787	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0019868	UMLS:C2931794	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0015435	UMLS:C2931812	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0015566	UMLS:C2931816	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0015459	UMLS:C2931822	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0018829	UMLS:C2931870	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0019366	UMLS:C2931872	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0022991	UMLS:C2932665	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0008749	UMLS:C2932717	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0017576	UMLS:C2936403	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0100249	UMLS:C2936419	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0010765	UMLS:C2936694	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0008728	UMLS:C2936858	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0011992	UMLS:C2936860	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0013132	UMLS:C2936879	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0015228	UMLS:C2937419	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001328	UMLS:C2940786	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001175	UMLS:C2960113	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0009934	UMLS:C2960310	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0015924	UMLS:C2973725	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0016064	UMLS:C2981150	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0016727	UMLS:C2985175	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0016473	UMLS:C2985524	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0019716	UMLS:C2986703	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0021081	UMLS:C2986717	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0003649	UMLS:C2987260	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007970	UMLS:C3149631	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0015995	UMLS:C3149695	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0012301	UMLS:C3149750	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0012756	UMLS:C3150154	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0013025	UMLS:C3150215	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0013238	UMLS:C3150607	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0013256	UMLS:C3150674	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0013267	UMLS:C3150701	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0013272	UMLS:C3150707	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0013273	UMLS:C3150708	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0013275	UMLS:C3150730	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0013292	UMLS:C3150756	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0013296	UMLS:C3150773	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0013308	UMLS:C3150803	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0013320	UMLS:C3150858	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0013336	UMLS:C3150894	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0100214	UMLS:C3150910	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0013354	UMLS:C3150925	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0013383	UMLS:C3150974	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0013404	UMLS:C3151058	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0013408	UMLS:C3151062	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0013417	UMLS:C3151071	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0013439	UMLS:C3151147	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0009569	UMLS:C3151493	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0009733	UMLS:C3151568	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0010437	UMLS:C3151753	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0008473	UMLS:C3159322	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0020520	UMLS:C3161104	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0017015	UMLS:C3161253	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0017147	UMLS:C3203102	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0024229	UMLS:C3241961	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0009297	UMLS:C3245525	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0016423	UMLS:C3266026	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0000358	UMLS:C3266076	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0010327	UMLS:C3266731	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0019146	UMLS:C3266863	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0015062	UMLS:C3272399	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0012041	UMLS:C3272841	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0015072	UMLS:C3273031	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007173	UMLS:C3276096	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0011582	UMLS:C3276432	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0015243	UMLS:C3278302	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0009416	UMLS:C3278384	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0010153	UMLS:C3279457	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0013550	UMLS:C3279722	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0013609	UMLS:C3280036	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0013646	UMLS:C3280231	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0100328	UMLS:C3280240	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0013673	UMLS:C3280358	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0013700	UMLS:C3280527	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0013722	UMLS:C3280644	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0013753	UMLS:C3280797	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0013797	UMLS:C3281138	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007617	UMLS:C3281201	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0018881	UMLS:C3463824	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0017593	UMLS:C3468114	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0018054	UMLS:C3468561	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0021001	UMLS:C3469186	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0009215	UMLS:C3469521	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0006122	UMLS:C3472610	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0015690	UMLS:C3472621	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0018552	UMLS:C3472657	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007362	UMLS:C3489532	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0008945	UMLS:C3489626	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0011156	UMLS:C3489789	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007891	UMLS:C3492944	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0010142	UMLS:C3493776	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007820	UMLS:C3494175	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007078	UMLS:C3494506	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0019113	UMLS:C3494934	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0017385	UMLS:C3494976	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007660	UMLS:C3495361	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0015398	UMLS:C3495417	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0019187	UMLS:C3495488	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007059	UMLS:C3495490	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0008709	UMLS:C3495588	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0009007	UMLS:C3495589	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007311	UMLS:C3495591	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0015350	UMLS:C3495679	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0012105	UMLS:C3495801	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0015446	UMLS:C3496579	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0017896	UMLS:C3501843	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0002350	UMLS:C3501848	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0017338	UMLS:C3502075	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007170	UMLS:C3502361	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0020521	UMLS:C3508773	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0019439	UMLS:C3536715	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0013962	UMLS:C3539494	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0014018	UMLS:C3539495	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0014020	UMLS:C3539506	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0100093	UMLS:C3539916	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0016899	UMLS:C3542021	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007984	UMLS:C3549874	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0010476	UMLS:C3550973	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0010558	UMLS:C3551019	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0011219	UMLS:C3551424	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0011789	UMLS:C3551915	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0012399	UMLS:C3552236	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0018764	UMLS:C3553831	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0013918	UMLS:C3553858	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0014043	UMLS:C3554499	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0018169	UMLS:C3554721	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0002286	UMLS:C3640053	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0018737	UMLS:C3662487	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0018781	UMLS:C3665333	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0018023	UMLS:C3665425	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001209	UMLS:C3665596	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0002659	UMLS:C3665670	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0010555	UMLS:C3669395	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0011934	UMLS:C3693482	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0018933	UMLS:C3697137	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0017157	UMLS:C3698136	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0012580	UMLS:C3711368	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0030796	UMLS:C3711381	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0018174	UMLS:C3711383	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0008070	UMLS:C3711389	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0012173	UMLS:C3711645	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0016525	UMLS:C3713420	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0008371	UMLS:C3714534	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0014295	UMLS:C3714897	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0012215	UMLS:C3714934	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0024532	UMLS:C3714941	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0014222	UMLS:C3714976	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007355	UMLS:C3805432	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0009082	UMLS:C3806275	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0019123	UMLS:C3806403	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0010334	UMLS:C3806634	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0011397	UMLS:C3807295	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0013182	UMLS:C3808300	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0013541	UMLS:C3808397	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0013851	UMLS:C3808553	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0014021	UMLS:C3808667	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0014070	UMLS:C3808786	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0014089	UMLS:C3808876	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0014094	UMLS:C3808920	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0031376	UMLS:C3808991	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0014175	UMLS:C3809443	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0014185	UMLS:C3809490	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0014659	UMLS:C3809651	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0018354	UMLS:C3809877	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0014276	UMLS:C3810107	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0014303	UMLS:C3810289	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0014304	UMLS:C3810294	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0006271	UMLS:C3814534	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0015407	UMLS:C3838691	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007080	UMLS:C3838731	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0013359	UMLS:C3838758	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0019524	UMLS:C3838860	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0019325	UMLS:C3838883	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0015405	UMLS:C3839265	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0019326	UMLS:C3839296	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0016223	UMLS:C3839613	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0004376	UMLS:C3839745	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0019327	UMLS:C3839763	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0017288	UMLS:C3839822	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0015408	UMLS:C3839921	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0003125	UMLS:C3840076	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0015406	UMLS:C3840102	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0008718	UMLS:C3854373	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0019396	UMLS:C3872695	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0017591	UMLS:C3872815	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0019621	UMLS:C3872848	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0020554	UMLS:C3873343	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0019370	UMLS:C3873472	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0002406	UMLS:C3875321	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0002038	UMLS:C3887461	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0002473	UMLS:C3887499	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0015540	UMLS:C3887558	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0008587	UMLS:C3887588	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0002204	UMLS:C3887596	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0018037	UMLS:C3887645	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0002135	UMLS:C3887709	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0013121	UMLS:C3888011	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0013560	UMLS:C3888026	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0013485	UMLS:C3888031	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0015294	UMLS:C3888044	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0011889	UMLS:C3888087	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0021571	UMLS:C3888106	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0012688	UMLS:C3888124	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0012733	UMLS:C3888198	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0013239	UMLS:C3888208	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0013165	UMLS:C3888209	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007723	UMLS:C3888239	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0017948	UMLS:C3888307	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0017947	UMLS:C3888308	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0017946	UMLS:C3888309	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0014127	UMLS:C3888401	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0017694	UMLS:C3888924	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0015137	UMLS:C3889979	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0019751	UMLS:C3890737	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0020349	UMLS:C3890941	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0010491	UMLS:C3891556	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0017807	UMLS:C3891714	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0018604	UMLS:C3896578	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0004817	UMLS:C3898125	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0019753	UMLS:C3898582	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0044767	UMLS:C3899677	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0020348	UMLS:C3900111	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0008049	UMLS:C4011725	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0024557	UMLS:C4012790	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0012986	UMLS:C4013648	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0013352	UMLS:C4013764	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0014353	UMLS:C4014371	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0014405	UMLS:C4014722	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0020727	UMLS:C4015062	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0018580	UMLS:C4015357	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0014529	UMLS:C4015495	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0014546	UMLS:C4015624	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0024189	UMLS:C4015728	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0017309	UMLS:C4016054	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0019927	UMLS:C4018860	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0012038	UMLS:C4019167	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0015389	UMLS:C4021372	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0003225	UMLS:C4021634	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0002602	UMLS:C4021765	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0005154	UMLS:C4021780	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0005558	UMLS:C4021818	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0005833	UMLS:C4021976	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0018082	UMLS:C4023262	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0019079	UMLS:C4024957	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007693	UMLS:C4025295	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0015313	UMLS:C4025317	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0002567	UMLS:C4025678	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0016225	UMLS:C4025790	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001223	UMLS:C4025822	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001898	UMLS:C4025836	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0013875	UMLS:C4040739	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0020467	UMLS:C4040907	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0012490	UMLS:C4041558	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0018543	UMLS:C4048195	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0019003	UMLS:C4048306	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0014669	UMLS:C4049066	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0015584	UMLS:C4049262	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0006260	UMLS:C4049328	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0019828	UMLS:C4053775	MONDO:MEDGEN	MONDO:equivalentTo
