?source	?entity	?property	?xrefs
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0004114>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:CN202866|UMLS:C1332564"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0004135>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C1306804|UMLS:C0271814"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0004150>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C0334500|UMLS:C0346157"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0004260>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C0030925|UMLS:C0267291"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0004264>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C0153196|UMLS:C0341829"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0004278>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C1512744|UMLS:C1512745|UMLS:C1512743"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0004332>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C0346601|UMLS:C2607931"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0004387>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C0024167|UMLS:C1517842"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0004526>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C1513364|UMLS:C1519865"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0004608>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C0153390|UMLS:C0153389|UMLS:C3165521|UMLS:C0153382|UMLS:C2349952"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0004636>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C0347082|UMLS:C4316815"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0004668>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C0015652|UMLS:C1331532"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0004707>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C2242854|UMLS:C0154064"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0004709>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C0153638|UMLS:C1263889"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0004817>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C3898125|UMLS:C0456845"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0004842>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C1568868|UMLS:C0038362"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0004948>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C0023434|UMLS:C0855095"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0004950>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C0153420|UMLS:C0699791"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0004957>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C0334368|UMLS:C0007130"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0004966>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C3854048|UMLS:C0017152|UMLS:C2243090|UMLS:C0267112|UMLS:C2243088"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0005006>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:CN242113|UMLS:C0334488"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0005012>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C0153536|UMLS:C0153535|UMLS:C0151779"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0005015>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C0011847|UMLS:C0011849"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0005026>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C1569637|UMLS:C0206687"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0005051>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C0279565|UMLS:C0206692"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0005072>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C0027819|UMLS:CN205405"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0005076>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C0031099|UMLS:C0600298"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0005105>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:CN971653|UMLS:C0025202"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0005116>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:CN204440|UMLS:C2930851|UMLS:C0023788"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0005125>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C3251797|UMLS:C0023346"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0005160>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C0741160|UMLS:C0265010|UMLS:C0003486|UMLS:C0265012|UMLS:C1305122"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0005173>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C0022602|UMLS:C4282032"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0005184>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C1335302|UMLS:C0887833"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0005267>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:CN239852|UMLS:C0018799|UMLS:CN236661"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0005313>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C4082937|UMLS:C0520459"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0005321>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:CN207231|UMLS:C0016781"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0005341>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C0007117|UMLS:C0206710|UMLS:C0751676"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0005345>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:CN205090|UMLS:C0848558"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0005393>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C0003868|UMLS:C0018099"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0005402>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C0023448|UMLS:C0152271"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0005417>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C0271084|UMLS:C2237660"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0005461>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C1153706|UMLS:C0279763"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0005519>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C0153618|UMLS:C1335749"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0005560>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C0085584|UMLS:C0006111"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0005563>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C1707291|UMLS:CN237663"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0005568>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C0585266|UMLS:C0149649"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0005570>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:CN206939|UMLS:C0018939|UMLS:CN882913"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0005601>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:CN205033|UMLS:C1335167"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0005628>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C0242787|UMLS:C0238033|UMLS:C0242788"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0005648>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C0003504|UMLS:C0155568"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0005659>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C0030105|UMLS:C0035459"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0005663>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C2355645|UMLS:C0376378"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0005672>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C0005716|UMLS:C0005717"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0005692>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C0007361|UMLS:CN205187"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0005695>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C0752329|UMLS:C0752331|UMLS:C0752330"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0005696>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C2607948|UMLS:C0085388"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0005706>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C0700644|UMLS:CN201384|UMLS:C0009186"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0005710>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C1266191|UMLS:C0545080"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0005729>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C0012102|UMLS:C1737210"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0005746>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C0086227|UMLS:C0030100"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0005768>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C0041312|UMLS:C0152717"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0005769>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C0017409|UMLS:C0458220"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0005802>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C0277045|UMLS:C0020413"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0005823>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C0023240|UMLS:CN205282"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0005848>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C0152915|UMLS:C0041321"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0005859>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C3495436|UMLS:C1328252"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0005864>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C0684743|UMLS:C0027095"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0005974>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C0085810|UMLS:C0038463|UMLS:C0348996"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0005990>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C0149513|UMLS:C0040584|UMLS:C0264322"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0006001>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C1704430|UMLS:C0276926"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0006021>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C0002963|UMLS:C2931193"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0006045>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C1518693|UMLS:CN205034"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0006050>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C1514169|UMLS:C2211689"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0006055>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C0206724|UMLS:C1515289"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0006095>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C0391970|UMLS:C1266032"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0006230>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C1333789|UMLS:CN237470"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0006247>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:CN206982|UMLS:C1334030"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0006270>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C0334381|UMLS:C0279563"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0006271>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C1266163|UMLS:C3814534"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0006275>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C0206703|UMLS:C0345960"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0006292>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C0278752|UMLS:C0345967|UMLS:C1332338"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0006447>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C1336724|UMLS:CN204702"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0006451>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C1322286|UMLS:CN207411|UMLS:C0205969"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0006515>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C0267941|UMLS:C0001339"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0006576>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C3247204|UMLS:C0024081"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0006581>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C0162423|UMLS:C3241961"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0006585>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C0149922|UMLS:C0027822"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0006633>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C0267842|UMLS:C0267841"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0006640>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:CN205287|UMLS:C0001622"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0006644>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C0023891|UMLS:C1622502"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0006687>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C0006430|UMLS:C2930806|UMLS:CN242089"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0006688>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C2242894|UMLS:C0006542"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0006717>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C0002991|UMLS:C0346049"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0006733>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C0022575|UMLS:C0013238"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0006745>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C0206630|UMLS:C2239246"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0006846>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C0745136|UMLS:C0020540"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0006849>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C0024894|UMLS:C0392317"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0006963>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C3805742|UMLS:C0036503"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0007029>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C0265234|UMLS:CN043574"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0007031>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:CN206207|UMLS:C4275172"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0007057>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C0917715|UMLS:C2930971"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0007059>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C3495490|UMLS:CN206860"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0007078>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C2931404|UMLS:C3494506"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0007080>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C3838731|UMLS:C1260386"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0007100>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C2751492|UMLS:C0206245"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0007142>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C0265246|UMLS:CN034849"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0007174>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C1862387|UMLS:C0024054"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0007204>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:CN029402|UMLS:C4317154"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0007245>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C1861975|UMLS:CN035858"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0007251>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C1861923|UMLS:C1861922"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0007295>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C2363129|UMLS:C0376532"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0007380>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C1690006|UMLS:CN207224"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0007390>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:CN078029|UMLS:C0750384"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0007404>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C0010314|UMLS:CN776901"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0007407>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C1852456|UMLS:C0272258|UMLS:C0340992|UMLS:C0343208"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0007416>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C4049993|UMLS:C0004698"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0007447>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C1852146|UMLS:C0473546"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0007449>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C1852144|UMLS:C4303591"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0007471>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C1832174|UMLS:C1852020|UMLS:CN205694"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0007492>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C0013423|UMLS:C3888090"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0007493>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C1860315|UMLS:C1851943"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0007517>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:CN229012|UMLS:C1851848"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0007561>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C1838280|UMLS:C4275061"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0007564>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C0206711|UMLS:C0853031"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0007608>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C1851124|UMLS:C0079218|UMLS:CN072436"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0007614>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:CN043677|UMLS:C1302995"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0007650>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C1850900|UMLS:C0242647"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0007655>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C1842051|UMLS:C0040412"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0007669>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C0431693|UMLS:CN206512"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0007686>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:CN205641|UMLS:C2717750|UMLS:C0272302"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0007713>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C3536936|UMLS:C1841639"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0007716>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C0475813|UMLS:C0795917"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0007744>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C3875011|UMLS:CN205999"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0007780>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:CN199596|UMLS:C0796179"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0007803>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C0037019|UMLS:C0393571"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0007848>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C4017065|UMLS:C1835698|UMLS:CN068649"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0007864>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C0022739|UMLS:CN201567"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0007886>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C2242776|UMLS:C0042133"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0007888>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:CN239164|UMLS:C1708350|UMLS:CN073087"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0007891>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:CN201466|UMLS:C3492944"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0007893>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C0175704|UMLS:CN074218"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0007896>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C1318544|UMLS:C0023465"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0007903>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C1835398|UMLS:C1836481"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0007908>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:CN201658|UMLS:C0023804"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0007916>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:CN206410|UMLS:C0267372"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0007935>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C0024440|UMLS:C0730317"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0007937>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C1835171|UMLS:C4511005"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0007947>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:CN202883|UMLS:C0024796"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0007959>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C1334410|UMLS:C0025149"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0008006>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C0853240|UMLS:C0221060"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0008047>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:CN042654|UMLS:C1719788"
"UMLS"	<http://purl.obolibrary.org/obo/MONDO_0008049>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"UMLS:C1834556|UMLS:C4011725"
