id	subject	predicate	object	relation	knowledge_source
urn:uuid:7e313ac9-6f24-4b70-9a1b-cd4e20687e03	MONDO:0024656	biolink:subclass_of	MONDO:0004699	rdfs:subClassOf	mondo-rare.json
urn:uuid:9ce67137-c085-4d94-a2d0-4fec5d1ae0ef	MONDO:0024656	biolink:subclass_of	MONDO:0005575	rdfs:subClassOf	mondo-rare.json
urn:uuid:a3f50afb-863a-47b6-89dd-0493c7416865	MONDO:0024658	biolink:subclass_of	MONDO:0002862	rdfs:subClassOf	mondo-rare.json
urn:uuid:df6904e9-3f07-4707-933d-0c704d48172a	MONDO:0024658	biolink:subclass_of	MONDO:0021321	rdfs:subClassOf	mondo-rare.json
urn:uuid:5ad9ef25-8af1-4bef-8a7d-5e27611611c5	MONDO:0024659	biolink:subclass_of	MONDO:0005055	rdfs:subClassOf	mondo-rare.json
urn:uuid:9820eb27-71ea-4359-9e99-a7a135c32ab9	MONDO:0024659	biolink:subclass_of	MONDO:0005814	rdfs:subClassOf	mondo-rare.json
urn:uuid:c107fdd7-5815-4f1a-9e23-1e6e2364ab43	MONDO:0024659	biolink:subclass_of	MONDO:0024634	rdfs:subClassOf	mondo-rare.json
urn:uuid:b40a29f4-5c50-4cb0-a138-179561326bf2	MONDO:0024659	biolink:subclass_of	MONDO:0043424	rdfs:subClassOf	mondo-rare.json
urn:uuid:8c5119b1-1d48-406e-97b1-1e2f3fc2344e	MONDO:0024663	biolink:subclass_of	MONDO:0003363	rdfs:subClassOf	mondo-rare.json
urn:uuid:802d9f31-4e60-4725-a88b-6603a6334e36	MONDO:0024663	biolink:subclass_of	MONDO:0004429	rdfs:subClassOf	mondo-rare.json
urn:uuid:efae95ca-d64d-49e7-bfad-ecbebdb88cf5	MONDO:0024664	biolink:subclass_of	MONDO:0005044	rdfs:subClassOf	mondo-rare.json
urn:uuid:a2e182ff-c6f9-4bf7-aecc-52e54bb43dd8	MONDO:0024664	biolink:subclass_of	MONDO:0024575	rdfs:subClassOf	mondo-rare.json
urn:uuid:1f887556-4f3b-4056-9ea3-a34bde46dc33	MONDO:0024665	biolink:subclass_of	MONDO:0002145	rdfs:subClassOf	mondo-rare.json
urn:uuid:201e14ee-77bb-4d15-9b24-b2003f79e0d6	MONDO:0024666	biolink:subclass_of	MONDO:0021440	rdfs:subClassOf	mondo-rare.json
urn:uuid:e4f297ca-ccba-41e1-bf45-4844522f116b	MONDO:0024666	biolink:subclass_of	MONDO:0021634	rdfs:subClassOf	mondo-rare.json
urn:uuid:212f65e4-5964-4cc1-af18-a8f4cb858761	MONDO:0024666	biolink:subclass_of	MONDO:0036976	rdfs:subClassOf	mondo-rare.json
urn:uuid:f142ee54-cf89-4b7b-8368-6f2c26e69305	MONDO:0024673	biolink:subclass_of	MONDO:0002013	rdfs:subClassOf	mondo-rare.json
urn:uuid:da8a59a2-f7e8-42b8-8f8c-79a9a23ae6f1	MONDO:0024673	biolink:subclass_of	MONDO:0021440	rdfs:subClassOf	mondo-rare.json
urn:uuid:b70ec94b-3309-4f58-a28c-77dfa4ed7288	MONDO:0024674	biolink:subclass_of	MONDO:0021058	rdfs:subClassOf	mondo-rare.json
urn:uuid:5cfe1a77-0f06-4866-823e-b2a775070558	MONDO:0024674	biolink:subclass_of	MONDO:0024882	rdfs:subClassOf	mondo-rare.json
urn:uuid:b1b922f7-30e2-40f1-8f37-74b34def9d93	MONDO:0024675	biolink:subclass_of	MONDO:0019004	rdfs:subClassOf	mondo-rare.json
urn:uuid:ba6b9d40-377f-48ac-ba3d-afa51b5aa889	MONDO:0024676	biolink:subclass_of	MONDO:0019004	rdfs:subClassOf	mondo-rare.json
urn:uuid:b14a5488-ec93-488b-8595-7345da6a5c6a	MONDO:0024676	biolink:subclass_of	MONDO:0036511	rdfs:subClassOf	mondo-rare.json
urn:uuid:53272f88-783f-4630-8d36-169d7a7b7d3d	MONDO:0024677	biolink:subclass_of	MONDO:0005048	rdfs:subClassOf	mondo-rare.json
urn:uuid:73be4862-34bd-4e8d-ab7b-eb7363c86ffe	MONDO:0024677	biolink:subclass_of	MONDO:0023206	rdfs:subClassOf	mondo-rare.json
urn:uuid:98fd0131-2599-4654-849a-51dca99a6014	MONDO:0024685	biolink:subclass_of	MONDO:0004643	rdfs:subClassOf	mondo-rare.json
urn:uuid:2bd1a161-e6d7-4a53-9658-4712d66e12f0	MONDO:0024686	biolink:subclass_of	MONDO:0002522	rdfs:subClassOf	mondo-rare.json
urn:uuid:585ede2c-5597-4314-a561-5ae4acf5ed62	MONDO:0024686	biolink:subclass_of	MONDO:0024715	rdfs:subClassOf	mondo-rare.json
urn:uuid:bb092e1c-fcb4-4d18-81b6-db30a7bbebf3	MONDO:0024715	biolink:subclass_of	MONDO:0002528	rdfs:subClassOf	mondo-rare.json
urn:uuid:a54cd2ff-43a8-46c4-89d7-753bb02da7a5	MONDO:0024715	biolink:subclass_of	MONDO:0044335	rdfs:subClassOf	mondo-rare.json
urn:uuid:06908408-8e3c-45dd-b026-9f92f60abc15	MONDO:0024744	biolink:subclass_of	MONDO:0016717	rdfs:subClassOf	mondo-rare.json
urn:uuid:3e2ddcbf-7040-49e7-b647-5fa5f4a7431d	MONDO:0024744	biolink:subclass_of	MONDO:0021079	rdfs:subClassOf	mondo-rare.json
urn:uuid:77ec4080-4a27-4b59-a246-aa9bee7d1769	MONDO:0024746	biolink:subclass_of	MONDO:0002601	rdfs:subClassOf	mondo-rare.json
urn:uuid:3bb5b0f4-fac2-401c-9cab-f5ffccf11be8	MONDO:0024757	biolink:subclass_of	MONDO:0004995	rdfs:subClassOf	mondo-rare.json
urn:uuid:593fd624-efd4-4a82-9585-150be7ea286b	MONDO:0024757	biolink:subclass_of	MONDO:0005070	rdfs:subClassOf	mondo-rare.json
urn:uuid:1bed55c4-5528-4eab-bd4b-58a4fe9640ef	MONDO:0024770	biolink:subclass_of	MONDO:0031384	rdfs:subClassOf	mondo-rare.json
urn:uuid:7c2eeb66-de08-468e-808b-6c33e3571c87	MONDO:0024771	biolink:subclass_of	MONDO:0018949	rdfs:subClassOf	mondo-rare.json
urn:uuid:fcd57690-61c1-4a8a-a3a7-61a2338735ad	MONDO:0024772	biolink:subclass_of	MONDO:0020119	rdfs:subClassOf	mondo-rare.json
urn:uuid:5ed72a4c-4850-44fa-b5db-d86f250588a6	MONDO:0024777	biolink:subclass_of	MONDO:0021094	rdfs:subClassOf	mondo-rare.json
urn:uuid:57fb7f81-51f0-4bf1-94d9-85f206d11042	MONDO:0024781	biolink:subclass_of	MONDO:0021094	rdfs:subClassOf	mondo-rare.json
urn:uuid:d49dfb63-94a1-462c-b2cb-2eb0c957cd24	MONDO:0024797	biolink:subclass_of	MONDO:0021228	rdfs:subClassOf	mondo-rare.json
urn:uuid:c0c9b4e7-8751-4662-984c-fb9695fde539	MONDO:0024857	biolink:subclass_of	MONDO:0003514	rdfs:subClassOf	mondo-rare.json
urn:uuid:6cdcdef2-790b-449e-9709-eaa21067d7a8	MONDO:0024857	biolink:subclass_of	MONDO:0003578	rdfs:subClassOf	mondo-rare.json
urn:uuid:9a64ade2-e4d2-45ac-8758-c7851ec367f3	MONDO:0024857	biolink:subclass_of	MONDO:0024746	rdfs:subClassOf	mondo-rare.json
urn:uuid:e1f993ab-a013-4bb2-b5dd-ae9f7aa481c3	MONDO:0024861	biolink:subclass_of	MONDO:0015864	rdfs:subClassOf	mondo-rare.json
urn:uuid:1f461f31-2fd0-46f0-b589-6be5fd59e0f3	MONDO:0024863	biolink:subclass_of	MONDO:0003927	rdfs:subClassOf	mondo-rare.json
urn:uuid:a1c01e07-ba19-4e08-843d-2d2fc7cc4492	MONDO:0024864	biolink:subclass_of	MONDO:0003927	rdfs:subClassOf	mondo-rare.json
urn:uuid:869da108-589b-4fe5-82c2-902b10392c98	MONDO:0024868	biolink:subclass_of	MONDO:0004202	rdfs:subClassOf	mondo-rare.json
urn:uuid:1dba799c-d626-45cb-a098-06d22210fcc3	MONDO:0024868	biolink:subclass_of	MONDO:0024879	rdfs:subClassOf	mondo-rare.json
urn:uuid:ef0400c7-f931-4f0a-b16a-4391e2d4b68a	MONDO:0024873	biolink:subclass_of	MONDO:0002290	rdfs:subClassOf	mondo-rare.json
urn:uuid:1b5b38ad-c13a-4c29-a076-4280c5e2d807	MONDO:0024873	biolink:subclass_of	MONDO:0005215	rdfs:subClassOf	mondo-rare.json
urn:uuid:f4cfa28b-2055-4954-af05-a7c7e430e0c0	MONDO:0024876	biolink:subclass_of	MONDO:0100010	rdfs:subClassOf	mondo-rare.json
urn:uuid:db076ac6-6c8c-4f38-898c-c06569836c67	MONDO:0024877	biolink:subclass_of	MONDO:0021049	rdfs:subClassOf	mondo-rare.json
urn:uuid:376262a7-75af-4242-9e4c-e79f106c93ae	MONDO:0024878	biolink:subclass_of	MONDO:0004993	rdfs:subClassOf	mondo-rare.json
urn:uuid:2258ed66-8183-4a64-82ee-d4717b9105cf	MONDO:0024878	biolink:subclass_of	MONDO:0024881	rdfs:subClassOf	mondo-rare.json
urn:uuid:8cc35f87-4819-44e6-88bc-ac5a4e5a6b84	MONDO:0024879	biolink:subclass_of	MONDO:0024878	rdfs:subClassOf	mondo-rare.json
urn:uuid:e4a3425f-6b7f-4b60-b244-48406f269ade	MONDO:0024879	biolink:subclass_of	MONDO:0024880	rdfs:subClassOf	mondo-rare.json
urn:uuid:da2d5b99-1053-4946-a3a3-cb66dc4b0ddc	MONDO:0024880	biolink:subclass_of	MONDO:0024881	rdfs:subClassOf	mondo-rare.json
urn:uuid:8177346a-5bbb-445c-80c9-d770c238fe6d	MONDO:0024880	biolink:subclass_of	MONDO:0024883	rdfs:subClassOf	mondo-rare.json
urn:uuid:cd003cc9-3245-46c1-b5f2-b999db59ad13	MONDO:0024881	biolink:subclass_of	MONDO:0004992	rdfs:subClassOf	mondo-rare.json
urn:uuid:ecaa3f6c-3adf-4ae0-b343-27450ab17836	MONDO:0024881	biolink:subclass_of	MONDO:0024882	rdfs:subClassOf	mondo-rare.json
urn:uuid:59a5df9b-98e8-4e08-a02d-4f503e20aae2	MONDO:0024882	biolink:subclass_of	MONDO:0023370	rdfs:subClassOf	mondo-rare.json
urn:uuid:a43ea5da-07c7-4abb-a416-9f1e8bc24e49	MONDO:0024883	biolink:subclass_of	MONDO:0024882	rdfs:subClassOf	mondo-rare.json
urn:uuid:daf69d68-d485-448a-8e3d-7e337995f8ed	MONDO:0024884	biolink:subclass_of	MONDO:0002415	rdfs:subClassOf	mondo-rare.json
urn:uuid:51578651-dfe3-4e5b-bd99-d121d22ebc49	MONDO:0024884	biolink:subclass_of	MONDO:0024879	rdfs:subClassOf	mondo-rare.json
urn:uuid:3d8a3250-8a84-4076-8223-72ca8bd8688f	MONDO:0024885	biolink:subclass_of	MONDO:0018364	rdfs:subClassOf	mondo-rare.json
urn:uuid:bb54d362-a1b2-445b-8bc8-097895e3301b	MONDO:0024885	biolink:subclass_of	MONDO:0037255	rdfs:subClassOf	mondo-rare.json
urn:uuid:2068a02e-f5e6-44f6-9361-471fccaffea2	MONDO:0024886	biolink:subclass_of	MONDO:0006071	rdfs:subClassOf	mondo-rare.json
urn:uuid:bdbb8b60-57e9-4baa-80dd-b625451d0730	MONDO:0024888	biolink:subclass_of	MONDO:0005626	rdfs:subClassOf	mondo-rare.json
urn:uuid:3edec1d1-cb67-4d36-aa01-89502624ce71	MONDO:0024888	biolink:subclass_of	MONDO:0021163	rdfs:subClassOf	mondo-rare.json
urn:uuid:85980eb1-eb72-4675-9079-b0885eae083f	MONDO:0024890	biolink:subclass_of	MONDO:0021193	rdfs:subClassOf	mondo-rare.json
urn:uuid:d90a9461-221c-48bf-8052-550c6c2fa59f	MONDO:0024890	biolink:subclass_of	MONDO:0021232	rdfs:subClassOf	mondo-rare.json
urn:uuid:a29f67b9-6fe4-4537-b280-4d2180ae650d	MONDO:0024892	biolink:subclass_of	MONDO:0006424	rdfs:subClassOf	mondo-rare.json
urn:uuid:ee0cbc76-2070-4499-b272-bf7c0689607b	MONDO:0024892	biolink:subclass_of	MONDO:0019065	rdfs:subClassOf	mondo-rare.json
urn:uuid:d3ae42cd-b26f-44e7-9d2e-63867c25cc4b	MONDO:0024893	biolink:subclass_of	MONDO:0005988	rdfs:subClassOf	mondo-rare.json
urn:uuid:a8bd456a-0124-4575-9620-a57549222c73	MONDO:0024954	biolink:subclass_of	MONDO:0005988	rdfs:subClassOf	mondo-rare.json
urn:uuid:e4c66e22-ff2a-4fe4-bbbe-9e33597e02ad	MONDO:0024954	biolink:subclass_of	MONDO:0018500	rdfs:subClassOf	mondo-rare.json
urn:uuid:e890e843-f6ea-40db-aed2-e6ff0cf3b19c	MONDO:0024988	biolink:subclass_of	MONDO:0000383	rdfs:subClassOf	mondo-rare.json
urn:uuid:ec4040bb-52d9-446f-aeaa-e8ffb459859b	MONDO:0024988	biolink:subclass_of	MONDO:0006055	rdfs:subClassOf	mondo-rare.json
urn:uuid:e8cea5db-9e6f-4ab4-9d96-0ba4e1d1e2df	MONDO:0025193	biolink:subclass_of	MONDO:0016106	rdfs:subClassOf	mondo-rare.json
urn:uuid:a818abef-c29a-4309-b8a6-190b81978fda	MONDO:0025193	biolink:subclass_of	MONDO:0018949	rdfs:subClassOf	mondo-rare.json
urn:uuid:631d6d62-9226-44b7-8198-1660508ff6ca	MONDO:0025294	biolink:subclass_of	MONDO:0100120	rdfs:subClassOf	mondo-rare.json
urn:uuid:63db0c38-329f-4363-8bc0-c0cd67990af4	MONDO:0025353	biolink:subclass_of	MONDO:0100062	rdfs:subClassOf	mondo-rare.json
urn:uuid:65d1c9f9-19c9-4cd2-83d7-efe8b8927dff	MONDO:0025371	biolink:subclass_of	MONDO:0005108	rdfs:subClassOf	mondo-rare.json
urn:uuid:c13016e0-b96c-41fd-8c06-d58170cc1c75	MONDO:0025445	biolink:subclass_of	MONDO:0015168	rdfs:subClassOf	mondo-rare.json
urn:uuid:9ba089e1-2f17-4b70-bc08-30f2c7f8302c	MONDO:0025445	biolink:subclass_of	MONDO:0700223	rdfs:subClassOf	mondo-rare.json
urn:uuid:64fe002c-4cde-43b5-95c1-107d84c64faa	MONDO:0025514	biolink:subclass_of	MONDO:0005093	rdfs:subClassOf	mondo-rare.json
urn:uuid:82330166-7a0e-4c18-ac3f-a9a54f560cad	MONDO:0025514	biolink:subclass_of	MONDO:0018882	rdfs:subClassOf	mondo-rare.json
urn:uuid:8c5b871e-40ca-489d-99e6-a3e31cb66ce5	MONDO:0025622	biolink:subclass_of	MONDO:0015626	rdfs:subClassOf	mondo-rare.json
urn:uuid:d335056f-fb82-4240-8474-10e849e54812	MONDO:0025667	biolink:subclass_of	MONDO:0000942	rdfs:subClassOf	mondo-rare.json
urn:uuid:86491c2d-af22-4e19-a22a-f76c3bcdca9a	MONDO:0025690	biolink:subclass_of	MONDO:0100328	rdfs:subClassOf	mondo-rare.json
urn:uuid:95fdcb1e-d368-4c51-b275-1b91cc073dc1	MONDO:0025691	biolink:subclass_of	MONDO:0044807	rdfs:subClassOf	mondo-rare.json
urn:uuid:f272ff66-5a31-4c11-abce-00ee38a5b52c	MONDO:0025699	biolink:subclass_of	MONDO:0015452	rdfs:subClassOf	mondo-rare.json
urn:uuid:5a38e8a5-92c2-4da1-9e32-81cf2877c5c2	MONDO:0025701	biolink:subclass_of	MONDO:0019046	rdfs:subClassOf	mondo-rare.json
urn:uuid:dd6228ba-5bcd-4f3e-80d7-1ad36f1e8b5c	MONDO:0025708	biolink:subclass_of	MONDO:0025986	rdfs:subClassOf	mondo-rare.json
urn:uuid:d0a1ce7c-a263-4615-912a-f9b4fbe23df3	MONDO:0025712	biolink:subclass_of	MONDO:0019623	rdfs:subClassOf	mondo-rare.json
urn:uuid:09e97a12-5e82-4b97-b627-fefee7af7257	MONDO:0025712	biolink:related_to	http://identifiers.org/hgnc/9071	RO:0004003	mondo-rare.json
urn:uuid:7c6e48e0-e4b4-4825-93ad-12c148289d3c	MONDO:0025713	biolink:subclass_of	MONDO:0019623	rdfs:subClassOf	mondo-rare.json
urn:uuid:c159d447-9b46-40a6-8521-ab4d355f48d1	MONDO:0025986	biolink:subclass_of	MONDO:0002254	rdfs:subClassOf	mondo-rare.json
urn:uuid:3f5d6e5c-3769-42ba-91e6-942c136936f6	MONDO:0025986	biolink:subclass_of	MONDO:0003847	rdfs:subClassOf	mondo-rare.json
urn:uuid:ca46b609-8bfb-49ff-a4aa-19e13e6ad048	MONDO:0025986	biolink:subclass_of	MONDO:0021189	rdfs:subClassOf	mondo-rare.json
urn:uuid:91bc4c71-ed3f-4fbf-a3c4-7e6e643db372	MONDO:0026720	biolink:subclass_of	MONDO:0100223	rdfs:subClassOf	mondo-rare.json
urn:uuid:9da86172-322c-497e-a011-4f7885fdb261	MONDO:0026720	biolink:related_to	http://identifiers.org/hgnc/7683	RO:0004003	mondo-rare.json
urn:uuid:a511d4fa-6f0a-4476-8959-aca70781b30d	MONDO:0026721	biolink:subclass_of	MONDO:0100223	rdfs:subClassOf	mondo-rare.json
urn:uuid:bff7492d-ee1c-4092-a24a-b097ba6ec96a	MONDO:0026721	biolink:subclass_of	MONDO:1040023	rdfs:subClassOf	mondo-rare.json
urn:uuid:d7a0cfcf-3847-4003-8eca-831eefaf15a0	MONDO:0026723	biolink:subclass_of	MONDO:0019181	rdfs:subClassOf	mondo-rare.json
urn:uuid:4985d631-238d-4779-9205-7bf53ab39372	MONDO:0026723	biolink:related_to	http://identifiers.org/hgnc/17123	RO:0004003	mondo-rare.json
urn:uuid:10838c68-34a3-4822-af7f-cc4cfc1fd145	MONDO:0026726	biolink:subclass_of	MONDO:0002350	rdfs:subClassOf	mondo-rare.json
urn:uuid:af708167-5e6c-419b-a8cd-fe546f7c8121	MONDO:0026726	biolink:related_to	http://identifiers.org/hgnc/24715	RO:0004003	mondo-rare.json
urn:uuid:472d105c-366c-4381-ba70-da6ae2379c0e	MONDO:0026727	biolink:subclass_of	MONDO:0003847	rdfs:subClassOf	mondo-rare.json
urn:uuid:3f874ae2-600a-40c0-9d85-a3c81cea715e	MONDO:0026729	biolink:subclass_of	MONDO:0005500	rdfs:subClassOf	mondo-rare.json
urn:uuid:8f9e6f78-a274-4d60-938e-8d9efc126b81	MONDO:0026729	biolink:related_to	http://identifiers.org/hgnc/28880	RO:0004003	mondo-rare.json
urn:uuid:317137af-994a-4384-8cc0-6ea1bed7d75a	MONDO:0026730	biolink:subclass_of	MONDO:0002254	rdfs:subClassOf	mondo-rare.json
urn:uuid:d9a7874c-69b7-4c0d-9e6d-93cd2c329034	MONDO:0026730	biolink:subclass_of	MONDO:0003847	rdfs:subClassOf	mondo-rare.json
urn:uuid:6ce2cab2-5ea5-4dab-a72c-560dcc3709f9	MONDO:0026731	biolink:subclass_of	MONDO:0000045	rdfs:subClassOf	mondo-rare.json
urn:uuid:10bc96a0-da83-46bf-8f4f-9e20cfaa707d	MONDO:0026731	biolink:related_to	http://identifiers.org/hgnc/11585	RO:0004003	mondo-rare.json
urn:uuid:00943b61-26d2-482f-a3a5-c74f4aed8ec2	MONDO:0026732	biolink:subclass_of	MONDO:0000045	rdfs:subClassOf	mondo-rare.json
urn:uuid:861570e8-b73a-4428-aaad-7546b708eb55	MONDO:0026732	biolink:related_to	http://identifiers.org/hgnc/6128	RO:0004003	mondo-rare.json
urn:uuid:e08a55e3-ac6b-49ac-9c3c-4ae45e574bb8	MONDO:0026733	biolink:subclass_of	MONDO:0020119	rdfs:subClassOf	mondo-rare.json
urn:uuid:f195e513-2ef0-43b2-80b4-b0af88a7f5a7	MONDO:0026733	biolink:related_to	http://identifiers.org/hgnc/29873	RO:0004003	mondo-rare.json
urn:uuid:14ef13f3-f976-4e88-9098-e16866dd06b4	MONDO:0026762	biolink:subclass_of	MONDO:0025445	rdfs:subClassOf	mondo-rare.json
urn:uuid:ae30d6dd-0e76-4a67-a185-cf332c97800a	MONDO:0026763	biolink:subclass_of	MONDO:0016296	rdfs:subClassOf	mondo-rare.json
urn:uuid:abd74a9a-d57f-4e84-bb61-3f086acd4cff	MONDO:0026763	biolink:subclass_of	MONDO:0020605	rdfs:subClassOf	mondo-rare.json
urn:uuid:bed992fd-5e5e-46fc-9e41-051f85445a46	MONDO:0026765	biolink:subclass_of	MONDO:0005501	rdfs:subClassOf	mondo-rare.json
urn:uuid:1a5d05cf-406f-43b7-9340-aa8294853607	MONDO:0026771	biolink:subclass_of	MONDO:0100062	rdfs:subClassOf	mondo-rare.json
urn:uuid:b04520ff-ea88-406c-8d75-c20839fef064	MONDO:0026777	biolink:subclass_of	MONDO:0019751	rdfs:subClassOf	mondo-rare.json
urn:uuid:ce3dac69-774a-4b63-8baa-5cc81a897b3c	MONDO:0026777	biolink:subclass_of	MONDO:0023603	rdfs:subClassOf	mondo-rare.json
urn:uuid:6d71c637-6643-4435-9d08-1a65a9a9f697	MONDO:0026777	biolink:related_to	http://identifiers.org/hgnc/12469	RO:0004003	mondo-rare.json
urn:uuid:3fd3eac6-55b2-4c57-b5e7-31fffd075c07	MONDO:0027026	biolink:subclass_of	MONDO:0002149	rdfs:subClassOf	mondo-rare.json
urn:uuid:bdfdea5f-668c-4d8a-9fa6-e2dce4221785	MONDO:0027026	biolink:subclass_of	MONDO:0005647	rdfs:subClassOf	mondo-rare.json
urn:uuid:50b86c16-6203-47e6-a4ea-904b899d3d33	MONDO:0027026	biolink:subclass_of	MONDO:0006006	rdfs:subClassOf	mondo-rare.json
urn:uuid:edfda3d7-24c4-43f5-b9d0-5f9491bc3f55	MONDO:0027029	biolink:subclass_of	MONDO:0005949	rdfs:subClassOf	mondo-rare.json
urn:uuid:fa9b48df-a212-4c5d-90a9-1d2ab65ed287	MONDO:0027029	biolink:subclass_of	MONDO:0006009	rdfs:subClassOf	mondo-rare.json
urn:uuid:75523029-0e5f-435a-80d4-fa3f26ba8e90	MONDO:0027048	biolink:subclass_of	MONDO:0033304	rdfs:subClassOf	mondo-rare.json
urn:uuid:8f61bc00-3f93-441e-8865-c84fe3350d84	MONDO:0027068	biolink:subclass_of	MONDO:0100134	rdfs:subClassOf	mondo-rare.json
urn:uuid:dd289a30-170b-421f-a93e-4ec2b375c2f1	MONDO:0027069	biolink:subclass_of	MONDO:0014471	rdfs:subClassOf	mondo-rare.json
urn:uuid:dc3748c4-2046-4664-b17f-e9a83033c35b	MONDO:0027353	biolink:subclass_of	MONDO:0015780	rdfs:subClassOf	mondo-rare.json
urn:uuid:2dea252c-d8c8-46af-8f8c-55f2dd1ff37b	MONDO:0027407	biolink:subclass_of	MONDO:0012455	rdfs:subClassOf	mondo-rare.json
urn:uuid:b3c0f2c6-aba9-4027-97b8-1cad77d3302a	MONDO:0027451	biolink:subclass_of	MONDO:0019573	rdfs:subClassOf	mondo-rare.json
urn:uuid:19a9c190-70c2-4da2-aeac-6e141ba96f62	MONDO:0027462	biolink:subclass_of	MONDO:0019573	rdfs:subClassOf	mondo-rare.json
urn:uuid:73bfb739-38f5-4b9e-8dbf-8340b597a933	MONDO:0027676	biolink:subclass_of	MONDO:0019719	rdfs:subClassOf	mondo-rare.json
urn:uuid:d87a3ef1-a4a1-4ce3-9270-04b7f3867c97	MONDO:0027694	biolink:subclass_of	MONDO:0005144	rdfs:subClassOf	mondo-rare.json
urn:uuid:200cd1e0-bce8-452c-a162-e4b0c7cc0a31	MONDO:0027694	biolink:related_to	http://identifiers.org/hgnc/535	RO:0004003	mondo-rare.json
urn:uuid:56ae8551-7566-4ad2-84a6-49fb3abf62a8	MONDO:0027749	biolink:subclass_of	MONDO:0003847	rdfs:subClassOf	mondo-rare.json
urn:uuid:5294406c-4c82-4c84-b8c2-1c742f0d6d08	MONDO:0027766	biolink:subclass_of	MONDO:0006573	rdfs:subClassOf	mondo-rare.json
urn:uuid:6c48f031-9e8d-472e-8a14-5b4ee6ef2372	MONDO:0027767	biolink:subclass_of	MONDO:0006573	rdfs:subClassOf	mondo-rare.json
urn:uuid:d6c8d27b-8f8c-42c0-920f-4ad01e9fec7e	MONDO:0027772	biolink:subclass_of	MONDO:0004957	rdfs:subClassOf	mondo-rare.json
urn:uuid:b5bdd051-986e-4a76-8a62-534abe30adc9	MONDO:0027772	biolink:subclass_of	MONDO:0005061	rdfs:subClassOf	mondo-rare.json
urn:uuid:7e1f3cdf-57df-4635-af39-2128853367b9	MONDO:0028226	biolink:subclass_of	MONDO:0006025	rdfs:subClassOf	mondo-rare.json
urn:uuid:686846ae-0a64-4cd7-8610-c659ec4268a0	MONDO:0028226	biolink:subclass_of	MONDO:0018542	rdfs:subClassOf	mondo-rare.json
urn:uuid:0e1b0326-d0fe-43c6-892a-ca4cd7609db2	MONDO:0029000	biolink:subclass_of	MONDO:0700096	rdfs:subClassOf	mondo-rare.json
urn:uuid:4d6f5d35-760e-4a0c-b5d1-a2467da20cf5	MONDO:0029130	biolink:subclass_of	MONDO:0019673	rdfs:subClassOf	mondo-rare.json
urn:uuid:991e2065-4227-4055-a366-5102aa3f6f45	MONDO:0029132	biolink:subclass_of	MONDO:0008323	rdfs:subClassOf	mondo-rare.json
urn:uuid:09db5b9d-a288-4d0f-bbae-93f99be07b54	MONDO:0029133	biolink:subclass_of	MONDO:0015151	rdfs:subClassOf	mondo-rare.json
urn:uuid:5f58f27d-833b-481c-989b-7f5baa8131a6	MONDO:0029134	biolink:subclass_of	MONDO:0006025	rdfs:subClassOf	mondo-rare.json
urn:uuid:2ac9a89b-37b6-4ace-8b5f-abfb28753c9f	MONDO:0029134	biolink:subclass_of	MONDO:0015974	rdfs:subClassOf	mondo-rare.json
urn:uuid:59f4254b-b896-4d4e-94f0-6fb907ea2a08	MONDO:0029135	biolink:subclass_of	MONDO:0000173	rdfs:subClassOf	mondo-rare.json
urn:uuid:e7201ba5-f2a9-4d1f-8bd3-296a0721291d	MONDO:0029135	biolink:subclass_of	MONDO:0015152	rdfs:subClassOf	mondo-rare.json
urn:uuid:a5a602c4-02c9-49a1-8449-685c518e8906	MONDO:0029135	biolink:subclass_of	MONDO:0700075	rdfs:subClassOf	mondo-rare.json
urn:uuid:c7d4cf71-8923-4627-9057-120fb747ac83	MONDO:0029136	biolink:subclass_of	MONDO:0015152	rdfs:subClassOf	mondo-rare.json
urn:uuid:3c76fb7f-0d9d-43f2-a318-24658b3be3ce	MONDO:0029136	biolink:subclass_of	MONDO:0100228	rdfs:subClassOf	mondo-rare.json
urn:uuid:53336d14-4771-401d-96a0-1ff1d318660b	MONDO:0029137	biolink:subclass_of	MONDO:0019587	rdfs:subClassOf	mondo-rare.json
urn:uuid:ce27641a-9e49-4d56-9c1a-175ff25141a5	MONDO:0029138	biolink:subclass_of	MONDO:0100062	rdfs:subClassOf	mondo-rare.json
urn:uuid:f68d45e3-cd74-488e-8c68-0d4f4fa3033b	MONDO:0029140	biolink:subclass_of	MONDO:0002525	rdfs:subClassOf	mondo-rare.json
urn:uuid:e9c967e6-0f06-460d-b5e3-98b5788f7a7f	MONDO:0029140	biolink:subclass_of	MONDO:0024321	rdfs:subClassOf	mondo-rare.json
urn:uuid:6ba5c892-2e17-4fc4-910b-4269b3ad9e0a	MONDO:0029141	biolink:subclass_of	MONDO:0019501	rdfs:subClassOf	mondo-rare.json
urn:uuid:ff3c5059-31b2-4e99-87dc-558214ed4ea3	MONDO:0029142	biolink:subclass_of	MONDO:0019588	rdfs:subClassOf	mondo-rare.json
urn:uuid:319cf347-dba4-4ae0-83be-76901db36cc3	MONDO:0029145	biolink:subclass_of	MONDO:0000358	rdfs:subClassOf	mondo-rare.json
urn:uuid:f26f1430-7217-4325-9ad1-0f5df9d665c9	MONDO:0029147	biolink:subclass_of	MONDO:0004983	rdfs:subClassOf	mondo-rare.json
