id	category	name	description	xref	provided_by	synonym	broad_synonyms	deprecated	exact_synonyms	iri	narrow_synonyms	related_synonyms	same_as	subsets
MONDO:0010284	biolink:Disease	Armfield syndrome	X-linked intellectual disability, Armfield type is characterized by intellectual deficiency, short stature, seizures, and small hands and feet. It has been described in six males from three generations of one family. Three of them also had cataracts/glaucoma and two of them had cleft palate. The locus has been mapped to the terminal 8 Mb of Xq28.	DOID:0050764|GARD:0016742|MEDGEN:375800|MESH:C564551|OMIM:300261|Orphanet:85276|SCTID:719017003|UMLS:C1846057	mondo-clingen.json	Armfield X-linked intellectual disability syndrome|Armfield X-linked mental retardation syndrome|Armfield syndrome|MRXSA|X-linked intellectual disability, Armfield type|intellectual developmental disorder, X-linked, syndromic, Armfield type, X-linked recessive|intellectual disability syndrome, X-linked, Armfield type|mental retardation syndrome, X-linked, armfield type, X-linked recessive|mental retardation, X-linked, syndromic, Armfield type|syndromic X-linked intellectual disability Armfield type			Armfield X-linked intellectual disability syndrome|Armfield X-linked mental retardation syndrome|Armfield syndrome|MRXSA|X-linked intellectual disability, Armfield type|intellectual developmental disorder, X-linked, syndromic, Armfield type, X-linked recessive|intellectual disability syndrome, X-linked, Armfield type|mental retardation syndrome, X-linked, armfield type, X-linked recessive|syndromic X-linked intellectual disability Armfield type	http://purl.obolibrary.org/obo/MONDO_0010284		mental retardation, X-linked, syndromic, Armfield type	DOID:0050764|Orphanet:85276|UMLS:C1846057|http://identifiers.org/medgen/375800|http://identifiers.org/mesh/C564551|http://identifiers.org/snomedct/719017003|https://omim.org/entry/300261	doid_rare|gard_rare|nord_rare|ordo_disorder|ordo_malformation_syndrome|orphanet_rare|otar|rare
MONDO:0010285	biolink:Disease	syndromic X-linked intellectual disability Abidi type	X-linked intellectual disability, Abidi type is characterized by X-linked intellectual deficit and mild variable manifestations, including short stature, small head circumference, sloping forehead, hearing loss, abnormally shaped ears, and small testes. It has been described in eight affected males from three generations.	DOID:0060818|GARD:0009157|MEDGEN:337376|MESH:C535556|OMIM:300262|Orphanet:85273|UMLS:C1846056	mondo-clingen.json	ABIDI X-linked intellectual disability syndrome|ABIDI X-linked mental retardation syndrome|MRXSAB|intellectual disability X-linked Abidi type|intellectual disability, X-linked syndromic, Abidi type|mental retardation, X-linked, syndromic, Abidi type|short stature, small head circumference, sloping forehead, hearing loss, cupped ears and small testes			MRXSAB|intellectual disability, X-linked syndromic, Abidi type	http://purl.obolibrary.org/obo/MONDO_0010285		ABIDI X-linked intellectual disability syndrome|ABIDI X-linked mental retardation syndrome|intellectual disability X-linked Abidi type|mental retardation, X-linked, syndromic, Abidi type|short stature, small head circumference, sloping forehead, hearing loss, cupped ears and small testes	DOID:0060818|Orphanet:85273|UMLS:C1846056|http://identifiers.org/medgen/337376|http://identifiers.org/mesh/C535556|https://omim.org/entry/300262	doid_rare|gard_rare|nord_rare|ordo_disorder|ordo_malformation_syndrome|orphanet_rare|rare
MONDO:0010286	biolink:Disease	syndromic X-linked intellectual disability Siderius type		DOID:0060812|GARD:0009704|MEDGEN:337375|MESH:C537333|OMIM:300263|Orphanet:85287|UMLS:C1846055	mondo-clingen.json	MRXSSD|Siderius Hamel syndrome|Siderius X-linked intellectual disability syndrome|Siderius X-linked mental retardation syndrome|Siderius-Hamel syndrome|X-linked intellectual disability Hamel type|X-linked mental retardation Hamel type|intellectual deficit X-linked Siderius type|intellectual developmental disorder, X-linked, syndromic, Siderius type, X-linked recessive|intellectual disability X-linked Siderius type|intellectual disability syndrome, X-linked, Siderius type|mental retardation X-linked Siderius type|mental retardation, X-linked, syndromic, Siderius type|syndromic X-linked intellectual disability Siderius type			MRXSSD|Siderius X-linked intellectual disability syndrome|Siderius X-linked mental retardation syndrome|Siderius-Hamel syndrome|intellectual developmental disorder, X-linked, syndromic, Siderius type, X-linked recessive|intellectual disability syndrome, X-linked, Siderius type|syndromic X-linked intellectual disability Siderius type	http://purl.obolibrary.org/obo/MONDO_0010286		Siderius Hamel syndrome|X-linked intellectual disability Hamel type|X-linked mental retardation Hamel type|intellectual deficit X-linked Siderius type|intellectual disability X-linked Siderius type|mental retardation X-linked Siderius type|mental retardation, X-linked, syndromic, Siderius type	DOID:0060812|Orphanet:85287|UMLS:C1846055|http://identifiers.org/medgen/337375|http://identifiers.org/mesh/C537333|https://omim.org/entry/300263	clingen|doid_rare|gard_rare|nord_rare|ordo_disorder|ordo_malformation_syndrome|orphanet_rare|otar|rare
MONDO:0010287	biolink:Disease	hereditary spastic paraplegia 16	A hereditary spastic paraplegia that has material basis in variation in the chromosome region Xq11.2.	DOID:0110769|GARD:0009585|MEDGEN:375796|MESH:C536643|OMIM:300266|Orphanet:100997|UMLS:C1846046	mondo-clingen.json	SPG16|X-linked spastic paraplegia type 16|hereditary spastic paraplegia type 16|spastic paraplegia 16|spastic paraplegia 16, X-linked|spastic paraplegia 16, X-linked, complicated, X-linked recessive			SPG16|X-linked spastic paraplegia type 16|hereditary spastic paraplegia type 16|spastic paraplegia 16, X-linked, complicated, X-linked recessive	http://purl.obolibrary.org/obo/MONDO_0010287		spastic paraplegia 16|spastic paraplegia 16, X-linked	DOID:0110769|Orphanet:100997|UMLS:C1846046|http://identifiers.org/medgen/375796|http://identifiers.org/mesh/C536643|https://omim.org/entry/300266	doid_rare|gard_rare|ordo_disorder|orphanet_rare|otar|rare
MONDO:0010288	biolink:Disease	adrenomyodystrophy	Adrenomyodystrophy is an extremely rare genetic endocrine disease characterized by primary adrenal insufficiency, dystrophic myopathy, hepatic steatosis, severe psychomotor delay, megalocornea, failure to thrive, chronic constipation, and terminal bladder ectasia which can lead to death. There have been no further descriptions in the literature since 1982.	GARD:0000562|MEDGEN:337494|MESH:C538051|OMIM:300270|Orphanet:977|SCTID:763311001|UMLS:C1846044|icd11.foundation:46666832	mondo-clingen.json	adrenomyodystrophy			adrenomyodystrophy	http://purl.obolibrary.org/obo/MONDO_0010288			Orphanet:977|UMLS:C1846044|http://id.who.int/icd/entity/46666832|http://identifiers.org/medgen/337494|http://identifiers.org/mesh/C538051|http://identifiers.org/snomedct/763311001|https://omim.org/entry/300270	gard_rare|ordo_disorder|orphanet_rare|otar|rare
MONDO:0010289	biolink:Disease	intellectual disability, X-linked 72		DOID:0112059|GARD:0022671|MEDGEN:375793|MESH:C564547|OMIM:300271|UMLS:C1846038	mondo-clingen.json	MRX72|intellectual developmental disorder, X-linked 72, X-linked recessive|intellectual disability, X-linked 72|intellectual disability, X-linked type 72|mental retardation, X-linked 72|mental retardation, X-linked type 72			intellectual developmental disorder, X-linked 72, X-linked recessive|intellectual disability, X-linked 72|intellectual disability, X-linked type 72|mental retardation, X-linked type 72	http://purl.obolibrary.org/obo/MONDO_0010289		MRX72|mental retardation, X-linked 72	DOID:0112059|UMLS:C1846038|http://identifiers.org/medgen/375793|http://identifiers.org/mesh/C564547|https://omim.org/entry/300271	gard_rare|nord_rare|rare
MONDO:0010290	biolink:Disease	goiter, multinodular 2		MEDGEN:337370|MESH:C564546|OMIM:300273|UMLS:C1846033	mondo-clingen.json	MNG2|goiter, multinodular 2|goiter, multinodular, 2, X-linked dominant			MNG2|goiter, multinodular 2|goiter, multinodular, 2, X-linked dominant	http://purl.obolibrary.org/obo/MONDO_0010290			UMLS:C1846033|http://identifiers.org/medgen/337370|http://identifiers.org/mesh/C564546|https://omim.org/entry/300273	
MONDO:0010291	biolink:Disease	obsolete androgen insensitivity syndrome due to coactivator deficiency		OMIM:300274	mondo-clingen.json			True		http://purl.obolibrary.org/obo/MONDO_0010291			https://omim.org/entry/300274	
MONDO:0010292	biolink:Disease	Uruguay Faciocardiomusculoskeletal syndrome		DOID:0112148|GARD:0024717|MEDGEN:335320|MESH:C564544|OMIM:300280|UMLS:C1846010	mondo-clingen.json	FCMSU|Uruguay Faciocardiomusculoskeletal syndrome|uruguay faciocardiomusculoskeletal syndrome, X-linked recessive			Uruguay Faciocardiomusculoskeletal syndrome|uruguay faciocardiomusculoskeletal syndrome, X-linked recessive	http://purl.obolibrary.org/obo/MONDO_0010292		FCMSU	DOID:0112148|UMLS:C1846010|http://identifiers.org/medgen/335320|http://identifiers.org/mesh/C564544|https://omim.org/entry/300280	gard_rare|otar|rare
MONDO:0010293	biolink:Disease	ectodermal dysplasia and immune deficiency		DOID:0081077|GARD:0009936|MEDGEN:375786|MESH:C536181|NANDO:1200360|NANDO:2200761|NCIT:C118844|OMIMPS:300291|Orphanet:98813|SCTID:703525006|UMLS:C1846006	mondo-clingen.json	EDA-ID|HED-ID|anhidrotic ectodermal dysplasia with immune deficiency|anhidrotic ectodermal dysplasia with immunodeficiency|hypohidrotic ectodermal dysplasia with immune deficiency|hypohidrotic ectodermal dysplasia with immunodeficiency			EDA-ID|HED-ID|anhidrotic ectodermal dysplasia with immune deficiency|anhidrotic ectodermal dysplasia with immunodeficiency|hypohidrotic ectodermal dysplasia with immune deficiency|hypohidrotic ectodermal dysplasia with immunodeficiency	http://purl.obolibrary.org/obo/MONDO_0010293			DOID:0081077|NCIT:C118844|Orphanet:98813|UMLS:C1846006|http://identifiers.org/medgen/375786|http://identifiers.org/mesh/C536181|http://identifiers.org/snomedct/703525006|https://omim.org/phenotypicSeries/PS300291	doid_rare|gard_rare|ncit_rare|nord_rare|ordo_disorder|orphanet_rare|otar|rare
MONDO:0010294	biolink:Disease	X-linked severe congenital neutropenia	This syndrome is an immunodeficiency syndrome characterized by recurrent major bacterial infections, severe congenital neutropenia, and monocytopenia. It has been described in five males spanning three generations of one family. It is transmitted as an X-linked recessive trait and is caused by mutations in the WAS gene, encoding the WASP protein.	DOID:0112128|GARD:0003981|MEDGEN:335314|MESH:C564539|NANDO:2200753|OMIM:300299|Orphanet:86788|SCTID:718882006|UMLS:C1845987	mondo-clingen.json	SCNX|X-linked severe congenital neutropenia|neutropenia, severe congenital, X-linked|neutropenia, severe congenital, X-linked, X-linked recessive|severe congenital neutropenia X-linked|severe congenital neutropenia, X-linked			X-linked severe congenital neutropenia|neutropenia, severe congenital, X-linked, X-linked recessive|severe congenital neutropenia, X-linked	http://purl.obolibrary.org/obo/MONDO_0010294		SCNX|neutropenia, severe congenital, X-linked|severe congenital neutropenia X-linked	DOID:0112128|Orphanet:86788|UMLS:C1845987|http://identifiers.org/medgen/335314|http://identifiers.org/mesh/C564539|http://identifiers.org/snomedct/718882006|https://omim.org/entry/300299	clingen|doid_rare|gard_rare|nord_rare|ordo_disorder|orphanet_rare|otar|rare
MONDO:0010295	biolink:Disease	anhidrotic ectodermal dysplasia-immunodeficiency-osteopetrosis-lymphedema syndrome	This syndrome is characterized by severe immunodeficiency, osteopetrosis, lymphedema and anhidrotic ectodermal dysplasia.	GARD:0016681|MEDGEN:929406|MESH:C564538|OMIM:300301|Orphanet:69088|SCTID:720986005|UMLS:C4303737	mondo-clingen.json	OL-EDA-ID|OLEDAID|ectodermal dysplasia, anhidrotic, with immunodeficiency, osteopetrosis, and lymphedema|ol-EDA-ID			OL-EDA-ID|ol-EDA-ID	http://purl.obolibrary.org/obo/MONDO_0010295		OLEDAID|ectodermal dysplasia, anhidrotic, with immunodeficiency, osteopetrosis, and lymphedema	Orphanet:69088|UMLS:C4303737|http://identifiers.org/medgen/929406|http://identifiers.org/mesh/C564538|http://identifiers.org/snomedct/720986005	gard_rare|nord_rare|ordo_disorder|orphanet_rare|otar|rare
MONDO:0010296	biolink:Disease	immunodeficiency 61		DOID:0111999|GARD:0010007|MEDGEN:337462|MESH:C538057|OMIM:300310|Orphanet:696945|UMLS:C1845903	mondo-clingen.json	AGMX2|XLA2|agammaglobulinemia X-linked type 2|agammaglobulinemia, X-linked, type 2|immunodeficiency 61, X-linked recessive			AGMX2|immunodeficiency 61, X-linked recessive	http://purl.obolibrary.org/obo/MONDO_0010296		XLA2|agammaglobulinemia X-linked type 2|agammaglobulinemia, X-linked, type 2	DOID:0111999|Orphanet:696945|UMLS:C1845903|http://identifiers.org/medgen/337462|http://identifiers.org/mesh/C538057|https://omim.org/entry/300310	clingen|gard_rare|nord_rare|ordo_disorder|orphanet_rare|rare
MONDO:0010297	biolink:Disease	FG syndrome 2	Any FG syndrome in which the cause of the disease is a mutation in the FLNA gene.	MEDGEN:337461|OMIM:300321|UMLS:C1845902	mondo-clingen.json	FG syndrome 2|FG syndrome caused by mutation in FLNA|FG syndrome type 2|FGS2|FLNA FG syndrome			FG syndrome 2|FG syndrome caused by mutation in FLNA|FG syndrome type 2|FLNA FG syndrome	http://purl.obolibrary.org/obo/MONDO_0010297		FGS2	UMLS:C1845902|http://identifiers.org/medgen/337461|https://omim.org/entry/300321	
MONDO:0010298	biolink:Disease	Lesch-Nyhan syndrome	Lesch-Nyhan syndrome (LNS) is the most severe form of hypoxanthine-guanine phosphoribosyltransferase (HPRT) deficiency, a hereditary disorder of purine metabolism, and is associated with uric acid overproduction (UAO), neurological troubles, and behavioral problems.	DOID:1919|GARD:0007226|ICD10CM:E79.1|ICD9:277.2|MEDGEN:9721|MESH:D007926|MedDRA:10057589|NANDO:2200586|NCIT:C61255|NORD:1365|OMIM:300322|Orphanet:510|SCTID:10406007|UMLS:C0023374|icd11.foundation:1886495906	mondo-clingen.json	HPRT complete deficiency|HPRT deficiency grade IV|LNS|Lesch Nyhan Syndrome|Lesch Nyhan disease|Lesch Nyhan syndrome|Lesch-Nyhan syndrome|Lesch-Nyhan syndrome, X-linked recessive|X-linked hyperuricemia|X-linked hyperuricemia (disorder) [ambiguous]|complete hypoxanthine-guanine phosphoribosyltransferase deficiency|deficiency of IMP pyrophosphorylase|hypoxanthine guanine phospho-ribosyltransferase 1 deficiency|hypoxanthine guanine phosphoribosyltransferase complete deficiency|hypoxanthine guanine phosphoribosyltransferase deficiency, grade IV			HPRT complete deficiency|HPRT deficiency grade IV|Lesch Nyhan Syndrome|Lesch-Nyhan syndrome|Lesch-Nyhan syndrome, X-linked recessive|X-linked hyperuricemia|X-linked hyperuricemia (disorder) [ambiguous]|complete hypoxanthine-guanine phosphoribosyltransferase deficiency|deficiency of IMP pyrophosphorylase|hypoxanthine guanine phosphoribosyltransferase complete deficiency|hypoxanthine guanine phosphoribosyltransferase deficiency, grade IV	http://purl.obolibrary.org/obo/MONDO_0010298		LNS|Lesch Nyhan disease|Lesch Nyhan syndrome|hypoxanthine guanine phospho-ribosyltransferase 1 deficiency	DOID:1919|NCIT:C61255|Orphanet:510|UMLS:C0023374|http://id.who.int/icd/entity/1886495906|http://identifiers.org/medgen/9721|http://identifiers.org/mesh/D007926|http://identifiers.org/snomedct/10406007|http://purl.bioontology.org/ontology/ICD10CM/E79.1|https://omim.org/entry/300322	clingen|gard_rare|ncit_rare|nord_rare|ordo_disorder|orphanet_rare|otar|rare
MONDO:0010299	biolink:Disease	hypoxanthine guanine phosphoribosyltransferase partial deficiency	Kelley-Seegmiller syndrome (KSS) is the mildest form of hypoxanthine-guanine phosphoribosyltransferase (HPRT) deficiency, a hereditary disorder of purine metabolism, and is associated with uric acid overproduction (UAO) leading to urolithiasis, and early-onset gout.	DOID:0112127|GARD:0016710|ICD9:277.2|MEDGEN:82770|MESH:C562583|OMIM:300323|Orphanet:79233|SCTID:238007004|UMLS:C0268117	mondo-clingen.json	HPRT deficiency, grade I|HPRT partial deficiency|HPRT-related gout|HPRT-related hyperuricemia|HPRT1 partial deficiency|Kelley-Seegmiller syndrome|hyperuricemia, HRPT-related, X-linked recessive|hypoxanthine guanine phosphoribosyltransferase 1 partial deficiency|hypoxanthine guanine phosphoribosyltransferase deficiency, grade I			HPRT deficiency, grade I|HPRT partial deficiency|HPRT-related gout|HPRT-related hyperuricemia|HPRT1 partial deficiency|Kelley-Seegmiller syndrome|hyperuricemia, HRPT-related, X-linked recessive|hypoxanthine guanine phosphoribosyltransferase 1 partial deficiency|hypoxanthine guanine phosphoribosyltransferase deficiency, grade I	http://purl.obolibrary.org/obo/MONDO_0010299			DOID:0112127|Orphanet:79233|UMLS:C0268117|http://identifiers.org/medgen/82770|http://identifiers.org/mesh/C562583|http://identifiers.org/snomedct/238007004|https://omim.org/entry/300323	doid_rare|gard_rare|nord_rare|ordo_disorder|orphanet_rare|otar|rare
MONDO:0010300	biolink:Disease	intellectual disability, X-linked 53		DOID:0112047|GARD:0022672|MEDGEN:335296|MESH:C564533|OMIM:300324|UMLS:C1845889	mondo-clingen.json	MRX53|intellectual disability, X-linked 53|mental retardation, X-linked 53|mental retardation, X-linked 53, X-linked recessive			MRX53|intellectual disability, X-linked 53|mental retardation, X-linked 53, X-linked recessive	http://purl.obolibrary.org/obo/MONDO_0010300		mental retardation, X-linked 53	DOID:0112047|UMLS:C1845889|http://identifiers.org/medgen/335296|http://identifiers.org/mesh/C564533|https://omim.org/entry/300324	gard_rare|nord_rare|rare
MONDO:0010301	biolink:Disease	obsolete thrombocythemia, X-linked			mondo-clingen.json			True		http://purl.obolibrary.org/obo/MONDO_0010301				
MONDO:0010302	biolink:Disease	Ito hypomelanosis	Hypomelanosis of Ito (HI) is a multisystemic neurocutaneous condition with hypopigmented skin lesions along the Blaschko lines.	DOID:3156|GARD:0002992|MEDGEN:5920|NORD:1274|OMIM:300337|Orphanet:435|UMLS:C0022283	mondo-clingen.json	HMI|Hypomelanosis of Ito|IPA|Incontinentia pigmenti type 1|Incontinentia pigmenti type 1 (formerly)|Ito|Ito hypomelanosis|hi syndrome|hypomelanosis of Ito|pigmentary mosaicism, Ito type			Hypomelanosis of Ito|Incontinentia pigmenti type 1|Ito hypomelanosis|hi syndrome|hypomelanosis of Ito|pigmentary mosaicism, Ito type	http://purl.obolibrary.org/obo/MONDO_0010302		HMI|IPA|Incontinentia pigmenti type 1 (formerly)|Ito	DOID:3156|UMLS:C0022283|http://identifiers.org/medgen/5920|https://omim.org/entry/300337	gard_rare|nord_rare|otar|rare
MONDO:0010303	biolink:Disease	obsolete colobomatous microphthalmia			mondo-clingen.json			True		http://purl.obolibrary.org/obo/MONDO_0010303				
MONDO:0010304	biolink:Disease	Graves disease, susceptibility to, X-linked 1		MEDGEN:395552|OMIM:300351|UMLS:C2678151	mondo-clingen.json	Graves disease, susceptibility to, X-linked|Graves disease, susceptibility to, X-linked 1|Graves disease, susceptibility to, X-linked type 1			Graves disease, susceptibility to, X-linked|Graves disease, susceptibility to, X-linked 1|Graves disease, susceptibility to, X-linked type 1	http://purl.obolibrary.org/obo/MONDO_0010304			UMLS:C2678151|http://identifiers.org/medgen/395552|https://omim.org/entry/300351	predisposition
MONDO:0010305	biolink:Disease	creatine transporter deficiency	X-linked creatine transporter deficiency (CRTR-D) is a creatine deficiency syndrome characterized clinically by global developmental delay/ intellectual disability (DD/ID) with prominent speech/language delay, autistic behavior and seizures.	DOID:0050800|GARD:0001608|ICD9:758.81|MEDGEN:337451|MESH:C535598|NANDO:1201035|NANDO:2201301|NCIT:C125665|NORD:1966|OMIM:300352|Orphanet:52503|SCTID:698290008|UMLS:C1845862	mondo-clingen.json	CCDS1|SLC6A8 deficiency|X-linked creatine deficiency|X-linked creatine deficiency syndrome|cerebral creatine deficiency syndrome 1|cerebral creatine deficiency syndrome 1, X-linked recessive|cerebral creatine deficiency syndrome type 1|creatine deficiency, X-linked|creatine transporter deficiency|intellectual disability, X-linked with seizures, short stature and midface hypoplasia|intellectual disability, X-linked, with creatine transport deficiency|mental retardation, X-linked with seizures, short stature and midface hypoplasia|mental retardation, X-linked, with creatine Transport deficiency|mental retardation, X-linked, with creatine transport deficiency|mental retardation, X-linked, with seizures, short stature, and midface hypoplasia			SLC6A8 deficiency|cerebral creatine deficiency syndrome 1|cerebral creatine deficiency syndrome 1, X-linked recessive|cerebral creatine deficiency syndrome type 1|creatine transporter deficiency	http://purl.obolibrary.org/obo/MONDO_0010305		CCDS1|X-linked creatine deficiency|X-linked creatine deficiency syndrome|creatine deficiency, X-linked|intellectual disability, X-linked with seizures, short stature and midface hypoplasia|intellectual disability, X-linked, with creatine transport deficiency|mental retardation, X-linked with seizures, short stature and midface hypoplasia|mental retardation, X-linked, with creatine Transport deficiency|mental retardation, X-linked, with creatine transport deficiency|mental retardation, X-linked, with seizures, short stature, and midface hypoplasia	DOID:0050800|NCIT:C125665|Orphanet:52503|UMLS:C1845862|http://identifiers.org/medgen/337451|http://identifiers.org/mesh/C535598|http://identifiers.org/snomedct/698290008|https://omim.org/entry/300352	clingen|gard_rare|nord_rare|ordo_disorder|orphanet_rare|otar|rare
MONDO:0010306	biolink:Disease	X-linked intellectual disability, Cabezas type	X-linked intellectual disability, Cabezas type is characterized by intellectual deficit, muscle wasting, short stature, a prominent lower lip, small testes, kyphosis and joint hyperextensibility. An abnormal gait, tremor, decreased fine motor coordination and impaired speech are also present. The syndrome has been described in six boys from three generations of the same family. Transmission is X-linked and the causative gene has been localized to the q24-q25 region of the X chromosome.	DOID:0060822|GARD:0013244|MEDGEN:337334|OMIM:300354|Orphanet:85293|SCTID:719811001|UMLS:C1845861	mondo-clingen.json	Cabezas syndrome|Cabezas syndrome; syndromic X-linked intellectual disability 15|Cabezas type of X-linked syndromic intellectual disability|Cul4B-related X-linked intellectual disability|MRSS|MRXS15|MRXSC|X-linked intellectual disability with short stature|X-linked intellectual disability with short stature, hypogonadism, and abnormal gait|X-linked intellectual disability, Cabezas type|intellectual disability, X-linked, syndromic 15|intellectual disability, X-linked, syndromic 15 (Cabezas type)|intellectual disability, X-linked, syndromic, Cabezas type|intellectual disability, X-linked, with short stature|mental retardation, X-linked, syndromic 15|mental retardation, X-linked, syndromic 15 (Cabezas type), X-linked recessive|mental retardation, X-linked, syndromic, Cabezas type|mental retardation, X-linked, with short stature|mental retardation, X-linked, with short stature, hypogonadism, and abnormal Gait|syndromic X-linked intellectual disability Cabezas type			Cabezas syndrome|Cabezas syndrome; syndromic X-linked intellectual disability 15|MRSS|MRXS15|MRXSC|X-linked intellectual disability with short stature|X-linked intellectual disability with short stature, hypogonadism, and abnormal gait|X-linked intellectual disability, Cabezas type|intellectual disability, X-linked, syndromic 15 (Cabezas type)|intellectual disability, X-linked, with short stature|mental retardation, X-linked, syndromic 15 (Cabezas type), X-linked recessive|mental retardation, X-linked, with short stature|syndromic X-linked intellectual disability Cabezas type	http://purl.obolibrary.org/obo/MONDO_0010306		Cabezas type of X-linked syndromic intellectual disability|Cul4B-related X-linked intellectual disability|intellectual disability, X-linked, syndromic 15|intellectual disability, X-linked, syndromic, Cabezas type|mental retardation, X-linked, syndromic 15|mental retardation, X-linked, syndromic, Cabezas type|mental retardation, X-linked, with short stature, hypogonadism, and abnormal Gait	DOID:0060822|Orphanet:85293|UMLS:C1845861|http://identifiers.org/medgen/337334|http://identifiers.org/snomedct/719811001|https://omim.org/entry/300354	clingen|doid_rare|gard_rare|nord_rare|ordo_disorder|ordo_malformation_syndrome|orphanet_rare|otar|rare
MONDO:0010307	biolink:Disease	intellectual disability, X-linked 73		DOID:0112017|GARD:0022673|MEDGEN:335293|MESH:C564528|OMIM:300355|UMLS:C1845860	mondo-clingen.json	MRX73|intellectual disability, X-linked 73|mental retardation, X-linked 73|mental retardation, X-linked 73, X-linked recessive			MRX73|intellectual disability, X-linked 73|mental retardation, X-linked 73, X-linked recessive	http://purl.obolibrary.org/obo/MONDO_0010307		mental retardation, X-linked 73	DOID:0112017|UMLS:C1845860|http://identifiers.org/medgen/335293|http://identifiers.org/mesh/C564528|https://omim.org/entry/300355	gard_rare|nord_rare|rare
MONDO:0010308	biolink:Disease	thrombocytopenia, X-linked, with or without dyserythropoietic anemia	An X-linked condition caused by mutation(s) in the GATA1 gene, encoding erythroid transcription factor. It is characterized by thrombocytopenia, as well as abnormal platelet function and morphology. Dyserythropoietic anemia of variable severity may also be present.	GARD:0024718|MEDGEN:763703|NCIT:C136653|OMIM:300367|UMLS:C3550789	mondo-clingen.json	X-linked thrombocytopenia, with or without dyserythropoietic Anaemia|X-linked thrombocytopenia, with or without dyserythropoietic Anemia|XLTDA|thrombocytopenia, X-linked, with or without dyserythropoietic anemia|thrombocytopenia, X-linked, with or without dyserythropoietic anemia, X-linked recessive			X-linked thrombocytopenia, with or without dyserythropoietic Anaemia|X-linked thrombocytopenia, with or without dyserythropoietic Anemia|thrombocytopenia, X-linked, with or without dyserythropoietic anemia|thrombocytopenia, X-linked, with or without dyserythropoietic anemia, X-linked recessive	http://purl.obolibrary.org/obo/MONDO_0010308		XLTDA	NCIT:C136653|UMLS:C3550789|http://identifiers.org/medgen/763703|https://omim.org/entry/300367	gard_rare|nord_rare|otar|rare
MONDO:0010309	biolink:Disease	intellectual disability, X-linked 42		DOID:0112057|GARD:0022674|MEDGEN:337321|MESH:C564524|OMIM:300372|UMLS:C1845810	mondo-clingen.json	MRX42|intellectual disability, X-linked 42|mental retardation, X-linked 42			MRX42|intellectual disability, X-linked 42	http://purl.obolibrary.org/obo/MONDO_0010309		mental retardation, X-linked 42	DOID:0112057|UMLS:C1845810|http://identifiers.org/medgen/337321|http://identifiers.org/mesh/C564524|https://omim.org/entry/300372	gard_rare|nord_rare|rare
MONDO:0010310	biolink:Disease	osteopathia striata with cranial sclerosis	Osteopathia striata with cranial sclerosis (OS-CS) is a bone dysplasia characterized by longitudinal striations of the metaphyses of the long bones, sclerosis of the craniofacial bones, macrocephaly, cleft palate and hearing loss.	DOID:0060886|GARD:0004148|ICD9:733.99|MEDGEN:96590|MESH:C536053|OMIM:300373|Orphanet:2780|SCTID:254129003|UMLS:C0432268	mondo-clingen.json	OSCS|Osteopathia striata with cranial sclerosis, X-linked dominant|Robinow-Unger syndrome|hyperostosis generalisata with striations|osteopathia striata - cranial sclerosis|osteopathia striata cranial sclerosis|osteopathia striata with cranial sclerosis			Osteopathia striata with cranial sclerosis, X-linked dominant|Robinow-Unger syndrome|hyperostosis generalisata with striations|osteopathia striata with cranial sclerosis	http://purl.obolibrary.org/obo/MONDO_0010310		OSCS|osteopathia striata - cranial sclerosis|osteopathia striata cranial sclerosis	DOID:0060886|Orphanet:2780|UMLS:C0432268|http://identifiers.org/medgen/96590|http://identifiers.org/mesh/C536053|http://identifiers.org/snomedct/254129003|https://omim.org/entry/300373	doid_rare|gard_rare|nord_rare|ordo_disorder|ordo_malformation_syndrome|orphanet_rare|otar|rare
MONDO:0010311	biolink:Disease	Becker muscular dystrophy	Becker muscular dystrophy (BMD) is a neuromuscular disease characterized by progressive muscle wasting and weakness due to degeneration of skeletal, smooth and cardiac muscle.	DOID:9883|GARD:0005900|MEDGEN:182959|MESH:C570377|MedDRA:10059117|NANDO:1200489|NANDO:2200865|NCIT:C84587|OMIM:300376|Orphanet:98895|SCTID:387732009|UMLS:C0917713|icd11.foundation:690532643	mondo-clingen.json	BMD|Becker dystrophinopathy|Becker muscular dystrophy|Becker muscular dystrophy, X-linked recessive|Becker's muscular dystrophy|muscular dystrophy pseudohypertrophic progressive, Becker type|muscular dystrophy, Becker type			BMD|Becker dystrophinopathy|Becker muscular dystrophy|Becker muscular dystrophy, X-linked recessive	http://purl.obolibrary.org/obo/MONDO_0010311		Becker's muscular dystrophy|muscular dystrophy pseudohypertrophic progressive, Becker type|muscular dystrophy, Becker type	DOID:9883|NCIT:C84587|Orphanet:98895|UMLS:C0917713|http://id.who.int/icd/entity/690532643|http://identifiers.org/medgen/182959|http://identifiers.org/mesh/C570377|http://identifiers.org/snomedct/387732009|https://omim.org/entry/300376	doid_rare|gard_rare|ncit_rare|nord_rare|ordo_disorder|orphanet_rare|otar|rare
